"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"title/title_horrendous";"Horrendous";"Horrible";"Orrendo";"Schrecklich";"Horrendo";"Вселяющий Ужас";"Potworny";"Příšerný";"Korkunç";"毛\t骨\t悚\t然";"Horrendous";"Horrendo";"Вселяючий Жах";"Horrendous";"Borzasztó";"충격적";"Страшэнны";"Horrendous";"毛\t骨\t悚\t然";"Horrendous";"Horrendous";;
"title/title_daredevil";"Daredevil";"Daredevil";"Audace";"Draufgänger";"Temerario";"Сорвиголова";"Chojrak";"Odvážlivec";"Gözüpek";"胆\t大\t妄\t为";"Daredevil";"Temerário";"Шибайголова";"Daredevil";"Fenegyerek";"저돌적";"Зламі-галава";"Daredevil";"冒\t失\t鬼";"Daredevil";"Daredevil";;
"title/title_follow_me";"Follow me, comrades!";"Suivez-moi, camarades!";"Seguitemi, compagni!";"Folgt mir, Kameraden!";"¡Síganme, camaradas!";"За мной, товарищи!";"Za mną, towarzysze!";"Za mnou, soudruzi";"Beni takip edin yoldaşlar!";"同\t志\t们，\t跟\t我\t来！";"Follow me, comrades!";"Sigam-me, Camaradas!";"За мною, товариші!";"Follow me, comrades!";"Utánam, elvtársak!";"전우들이여, 나를 따르라!";"За мной, таварышы!";"Follow me, comrades!";"跟\t我\t上，\t同\t志\t們!";"Follow me, comrades!";"Follow me, comrades!";;
"title/title_thick_skinned";"Thick-Skinned";"Peau épaisse";"Dalla pelle dura";"Dickhäuter";"Piel Gruesa";"Толстокожий";"Gruboskórny";"Necitlivý";"Kalın Derili";"铁\t石\t心\t肠";"Thick-Skinned";"Pele Grossa";"Товстошкірий";"Thick-skinned";"Érzéketlen";"중장갑";"Таўстаскуры";"Thick-Skinned";"厚\t臉\t皮";"Thick-Skinned";"Thick-Skinned";;
"title/title_quiz_mastermind";"War Thunder Mastermind";"War Thunder Mastermind";"Secchione di War Thunder";"War Thunder Mastermind";"Mente Maestra de War Thunder";"Знаток War Thunder";"Szara osobistość War Thunder";"Génius War Thunder";"War Thunder Dehası";"War Thunder 智\t多\t星";"War Thunder Mastermind";"War Thunder Mastermind";"Знавець War Thunder";"War Thunder Mastermind";"War Thunder szakértő";"워 썬더 지휘자";"Знаўца War Thunder";"War Thunder Mastermind";"戰\t爭\t雷\t霆\t智\t多\t星";"War Thunder Mastermind";"War Thunder Mastermind";;
"title/title_battering_ram";"Battering Ram";"Bélier";"Ariete";"Rammbock";"Ariete";"Пробивной";"Taran";"Beranidlo";"Koçbaşı";"攻\t城\t锤";"Battering Ram";"Aríete";"Пробивний";"Battering Ram";"Faltörő kos";"공성퇴";"Прабіўны";"Battering Ram";"攻\t城\t槌";"Battering Ram";"Battering Ram";;
"title/title_beyond_reproach";"Beyond Reproach";"Sans reproche";"Oltre il rimprovero";"Über jeden Zweifel erhaben";"Sin Reproche";"Безупречный";"Ponad wszelką krytykę";"Za výčitky";"Kusursuz";"完\t美\t无\t瑕";"Beyond Reproach";"Irrepreensível";"Бездоганний";"Beyond Reproach";"Kifogástalan";"완벽한 자";"Бездакорны";"Beyond Reproach";"完\t美\t無\t瑕";"Beyond Reproach";"Beyond Reproach";;
"title/title_hot_shot";"Hot Shot";"Hot Shot";"Pezzo Grosso";"Hot Shot";"Talentoso";"Горячая голова";"Ważniak";"Žhavý výstřel";"Olağanüstü";"炽\t烈\t弹\t丸";"Hot Shot";"Hot Shot";"Гаряча голова";"Hot Shot";"Nagyágyú";"핫 샷";"Гарачая галава";"Hot Shot";"熾\t烈\t彈\t丸";"Hot Shot";"Hot Shot";;
"title/title_slasher";"Slasher";"Slasher";"Violento";"Schlächter";"Acuchillador";"Кромсатель";"Rębacz";"Slasher";"Kesici";"杀\t人\t魔";"Slasher";"Slasher";"М'ясник";"Slasher";"Mészáros";"슬래셔";"Мяснік";"Slasher";"殺\t人\t魔";"Slasher";"Slasher";;
"title/title_musketeer";"Musketeer";"Mousquetaire";"Moschettiere";"Musketier";"Mosquetero";"Мушкетер";"Muszkieter";"Mušketýr";"Tüfekçi";"火\t枪\t手";"Musketeer";"Mosqueteiro";"Мушкетер";"Musketeer";"Muskétás";"머스킷티어";"Мушкецёр";"Musketeer";"火\t槍\t手";"Musketeer";"Musketeer";;
"title/title_desert_wolf";"Desert Wolf";"Desert Wolf";"Lupo del Deserto";"Wüstenfuchs";"Lobo del Desierto";"Пустынный волк";"Pustynny Wilk";"Pouštní vlk";"Çöl Kurdu";"沙\t漠\t之\t狼";"Desert Wolf";"Lobo do Deserto";"Пустельний вовк";"Desert Wolf";"Sivatagi farkas";"사막 늑대";"Пустынны воўк";"Desert Wolf";"沙\t漠\t之\t狼";"Desert Wolf";"Desert Wolf";;
"title/title_bite_hard";"Bite Hard";"Frappe fort";"Feroce";"Bissfest";"Mordida Fuerte";"Кусачий";"Mocny Zgryz";"Silné kousnutí";"Sert Isırık";"全\t力\t一\t击";"Bite Hard";"Mordida Forte";"Кусючий";"Bite Hard";"Nagy falat";"바이트 하드";"Кусачы";"Bite Hard";"全\t力\t一\t擊";"Bite Hard";"Bite Hard";;
"title/title_the_battle_hero";"The Battle Hero";"Le héros de la bataille";"Eroe di Battaglia";"Held der Schlacht";"El Héroe de la Batalla";"Богатырь";"Bohater Bitwy";"Hrdina bitvy";"Savaş Kahramanı";"英\t雄\t战\t士";"The Battle Hero";" O Herói de Batalha";"Богатир";"The Battle Hero";"Csatahős";"전투 영웅";"Багатыр";"The Battle Hero";"戰\t爭\t英\t雄";"The Battle Hero";"The Battle Hero";;
"title/title_impetuous";"Impetuous";"Impétueux";"Impetuoso";"Ungestüm";"Impetuoso";"Стремительный";"Żywiołowy";"Zbrklý";"Aceleci";"横\t冲\t直\t撞";"Impetuous";"Impetuoso";"Стрімкий";"Impetuous";"Féktelen";"충동적";"Зламі-галава";"Impetuous";"橫\t衝\t直\t撞";"Impetuous";"Impetuous";;
"title/title_loyal";"Loyal";"Loyal";"Leale";"Loyal";"Leal";"Преданный";"Lojalny";"Loajální";"Sadık";"忠\t贞\t不\t渝";"Loyal";"Leal";"Відданий";"Loyal";"Hűséges";"충성";"Адданы";"Loyal";"忠\t誠\t之\t心";"Loyal";"Loyal";;
"title/title_merciless";"Merciless";"Sans pitié";"Senza Pietà";"Gnadenlos";"Sin Piedad";"Беспощадный";"Bezlitosny";"Nemilosrdý";"Acımasız";"残\t酷\t无\t情";"Merciless";"Impiedoso";"Нещадний";"Merciless";"Könyörtelen";"무자비";"Бязлітасны";"Merciless";"殘\t酷\t無\t情";"Merciless";"Merciless";;
"title/title_triple_ace";"Triple Ace";"Triple As";"Triplo Asso";"Dreifach-Ass";"Triple As";"Первоклассный";"Potrójny As";"Trojité eso";"Üçlü As";"三\t张\t王\t牌";"Triple Ace";"Triplo Ás";"Першокласний";"Triple Ace";"Tripla ász";"트리플 에이스";"Першакласны";"Triple Ace";"三\t張\t王\t牌";"Triple Ace";"Triple Ace";;
"title/title_terminator";"Terminator";"Terminator";"Terminator";"Terminator";"Terminator";"Терминатор";"Terminator";"Terminátor";"Terminatör";"终\t结\t者";"Terminator";"Terminator";"Термінатор";"Terminator";"Terminátor";"터미네이터";"Тэрмінатар";"Terminator";"終\t結\t者";"Terminator";"Terminator";;
"title/title_gallant";"Gallant";"Galant";"Galante";"Gallant";"Galante";"Бравый";"Szarmancki";"Galantní";"Yürekli";"勇\t气\t之\t歌";"Gallant";"Galante";"Бравий";"Gallant";"Hősies";"갈란트";"Бравы";"Gallant";"英\t勇\t豪\t俠";"Gallant";"Gallant";;
"title/title_possessed";"Possessed";"Possédé";"Posseduto";"Besessen";"Poseído";"Одержимый";"Opętany";"Posednutý";"Etkilenmiş";"恶\t鬼\t附\t身";"Possessed";"Possuído";"Одержимий";"Possessed";"Megszállott";"무언가에 홀린 자";"Нястрымны";"Possessed";"群\t魔\t亂\t舞";"Possessed";"Possessed";;
"title/title_diavolo_rosso";"Diavolo Rosso";"Diable rouge";"Diavolo Rosso";"Diavolo Rosso";"Diavolo Rosso";"Diavolo Rosso";"Diavolo Rosso";"Diavolo Rosso";"Diavolo Rosso";"红\t色\t恶\t魔";"Diavolo Rosso";"Diavolo Rosso";"Diavolo Rosso";"Diavolo Rosso";"Vörös ördög";"붉은 색 악마";"Diavolo Rosso";"Diavolo Rosso";"紅\t魔\t鬼";"Diavolo Rosso";"Diavolo Rosso";;
"title/title_hero_colosseum";"Hero of the Colosseum";"Héros de l'arène";"Eroe del Colosseo";"Held des Kolosseums";"Héroe del Coliseo";"Герой Колизея";"Bohater Koloseum";"Hrdina Kolosea";"Kolezyum Kahramanı";"斗\t兽\t场\t英\t雄";"Hero of the Colosseum";"Herói do Coliseu";"Герой Колізею";"Hero of the Colosseum";"A Colosseum hőse";"콜로세움의 영웅";"Герой Калізея";"Hero of the Colosseum";"角\t鬥\t場\t英\t雄";"Hero of the Colosseum";"Hero of the Colosseum";;
"title/title_perfectionist";"Perfectionist";"Perfectionniste";"Perfezionista";"Perfektionist";"Perfeccionista";"Перфекционист";"Perfekcjonista";"Perfekcionista";"Mükemmeliyetçi";"完\t美\t主\t义\t者";"Perfectionist";"Perfeccionista";"Перфекціоніст";"Perfectionist";"Maximalista";"완벽주의자";"Перфекцыяніст";"Perfectionist";"完\t美\t主\t義\t者";"Perfectionist";"Perfectionist";;
"perfectionist_air_check/name";"Lighting Up the Christmas Tree (aircraft)";"Illuminer l'arbre de Noël (avion)";"Accendi l'Albero di Natale (aerei)";"Weihnachtsbaumbeleuchter (Flugzeuge)";"Iluminando el Árbol de Navidad (avión)";"Лампочки на ёлке (авиация)";"Zapalając Choinkę (samoloty)";"Rozsvicování vánočního stromu (letadla)";"Yılbaşı Ağacı Aydınlatma (uçak)";"点\t亮\t圣\t诞\t树\t（空\t军）";"Lighting Up the Christmas Tree (aircraft)";"Iluminando a Arvore de Natal (aeronave)";"Лампочки на ялинці (авіація)";"Lighting Up the Christmas Tree (aircraft)";"A karácsonyfa kivilágítása (repülőgép)";"크리스마스 트리 밝히기 (항공기)";"Лямпачкі на ёлцы (авіяцыя)";"Lighting Up the Christmas Tree (aircraft)";"點\t亮\t聖\t誕\t樹\t(空\t軍)";"Lighting Up the Christmas Tree (aircraft)";"Lighting Up the Christmas Tree (aircraft)";;
"perfectionist_tank_check/name";"Lighting Up the Christmas Tree (tank)";"Illuminer l'arbre de Noël (char)";"Accendi l'Albero di Natale (carri armati)";"Weinhachtsbaumbeleuchter (Panzer)";"Iluminando el Árbol de Navidad (tanque)";"Лампочки на ёлке (танки)";"Zapalając Choinkę (czołgi)";"Rozsvicování vánočního stromu (vozidla)";"Yılbaşı Ağacı Aydınlatma (tank)";"点\t亮\t圣\t诞\t树\t（陆\t军）";"Lighting Up the Christmas Tree (tank)";"Iluminando a Arvore de Natal (tanque)";"Лампочки на ялинці (танки)";"Lighting Up the Christmas Tree (tank)";"A karácsonyfa kivilágítása (harckocsi)";"크리스마스 트리 밝히기 (전차)";"Лямпачкі на ёлцы (танкі)";"Lighting Up the Christmas Tree (tank)";"點\t亮\t聖\t誕\t樹\t(陸\t軍)";"Lighting Up the Christmas Tree (tank)";"Lighting Up the Christmas Tree (tank)";;
"title/title_rattlesnake";"Rattlesnake";"Serpent à sonnette";"Serpente a sonagli";"Klapperschlange";"Serpiente de Cáscabel";"Гремучая змея";"Grzechotnik";"Chřestýš";"Çıngıraklı Yılan";"响\t尾\t蛇";"Rattlesnake";"Cascavel";"Гримуча змія";"Rattlesnake";"Csörgőkígyó";"방울뱀";"Грымучая змяя";"Rattlesnake";"響\t尾\t蛇";"Rattlesnake";"Rattlesnake";;
"title/title_griffin";"Griffin";"Griffon";"Grifone";"Greif";"Grifo";"Грифон";"Gryf";"Gryf";"Griffin";"狮\t鹫";"Griffin";"Grifo";"Грифон";"Griffin";"Griffmadár";"그리핀";"Грыфон";"Griffin";"獅\t鷲";"Griffin";"Griffin";;
"title/title_fire_breathing";"Fire-Breathing";"Cracheur de feu";"Alito di fuoco";"Feuerspuckend";"Respira Fuego";"Огнедышащий";"Ognisty oddech";"Ohnivý dech";"Ateş Püskürten";"喷\t射\t火\t焰";"Fire-Breathing";"Cuspidor de Fogo";"Вогнедихаючий";"Fire-Breathing";"Tűzokádó";"불을 뿜는 자";"Агнядышны";"Fire-Breathing";"噴\t射\t火\t焰";"Fire-Breathing";"Fire-Breathing";;
"title/title_im_here_to_stay";"I'm here to stay";"Je suis là pour rester";"Sono qui per restarci";"Ich bin hier, um zu bleiben";"Estoy aquí para quedarme";"Я здесь надолго";"Jestem tu by zostać";"Zůstanu zde";"Kalmak için buradayım";"百\t年\t好\t合";"I'm here to stay";"Estou aqui para Ficar";"Я тут надовго";"I'm here to stay";"Itt maradok";"나 여기서 살래요.";"Я тут надоўга";"I'm here to stay";"地\t久\t天\t長";"I'm here to stay";"I'm here to stay";;
"title/title_his_majestys_finest";"His Majesty's Finest";"Le Fleuron de sa Majesté";"La Qualità di Sua Maestà";"Die Besten Seiner Majestät";"El Mejor de Su Majestad";"На страже Его Величества";"Najlepszy Jego Królewskiej Mości";"Nejlepší Jeho Veličenstva";"Majestelerinin En Güzeli";"皇\t家\t精\t英";"His Majesty's Finest";"O Melhor de Sua Majestade";"На варті Його Величності";"His Majesty's Finest";"Őfelsége legjobbja";"국왕폐하의 최정예";"На варце Яго Вялікасці";"His Majesty's Finest";"皇\t家\t精\t英";"His Majesty's Finest";"His Majesty's Finest";;
"title/title_swordfish";"Swordfish";"Espadon";"Pesce Spada";"Schwertfisch";"Pez Espada";"Рыба-меч";"Swordfish";"Mečoun";"Swordfish";"箭\t鱼";"Swordfish";"Peixe-espada";"Риба меч";"Swordfish";"Kardhal";"소드피시";"Swordfish";"Swordfish";"箭\t魚";"Swordfish";"Swordfish";;
"title/title_steel_general";"Steel General";"Général d'Acier";"Generale di Ferro";"Stahl General";"General de Acero";"На страже Его Величества";"Stalowy Generał";"Ocelový generál";"Steel General";"钢\t铁\t上\t将";"Steel General";"General de Aço";"На варті Його Величності";"Steel General";"Acéltábornok";"강철장군";"Steel General";"Steel General";"鋼\t鐵\t上\t將";"Steel General";"Steel General";;
"title/title_sea_robber";"Sea Robber";"Bandit des Mers";"Pirata di Mare";"Seeräuber";"Ladrón de los Mares";"Морской разбойник";"Morski Rabuś";"Mořský lupič";"Deniz Hırsızı";"海\t贼";"Sea Robber";"Ladrão dos Mares";"Морський розбійник";"Sea Robber";"Tengeri rabló";"해상의 약탈자";"Sea Robber";"Sea Robber";"海\t賊";"Sea Robber";"Sea Robber";;
"title/title_swimming_with_sharks";"Swimming with Sharks";"Nager avec les Requins";"Nuotando con gli Squali";"Mit den Haien schwimmen";"Nadando con Tiburones";"Акула среди акул";"Pływający z Rekinami";"Plavání se žraloky";"Köpekbalıklarıyla Yüzme";"与\t鲨\t共\t舞";"Swimming with Sharks";"Nadando com Tubarões";"Акула серед акул";"Swimming with Sharks";"Cápákkal úszó";"상어와 함께 수영을";"Swimming with Sharks";"Swimming with Sharks";"與\t鯊\t共\t舞";"Swimming with Sharks";"Swimming with Sharks";;
"title/title_triumphant";"Triumphant";"Victorieux";"Trionfatore";"Triumphale";"Triunfante";"Триумфатор";"Zwycięski";"Triumfující";"Muzaffer";"高\t唱\t凯\t歌";"Triumphant";"Triunfante";"Тріумфатор";"Triumphant";"Diadalmas";"크게 성공한 자";"Triumphant";"Triumphant";"高\t唱\t凱\t歌";"Triumphant";"Triumphant";;
"title/title_armor_of_victory";"Armor of Victory";"Armure de la Victoire";"Corazza della Vittoria";"Die Rüstung des Sieges";"Armadura de la Victoria";"Броня Победы";"Pancerz Zwycięstwa";"Armor of Victory";"Armor of Victory";"胜\t利\t战\t车";"Armor of Victory";"Armadura da Vitória";"Броня Перемоги";"Armor of Victory";"Győzelem páncélja";"승리의 전차";"Armor of Victory";"Armor of Victory";"勝\t利\t戰\t車";"Armor of Victory";"Armor of Victory";;
"title/title_whispering_death";"Whispering Death";"Murmure mortel";"Morte Sussurrante";"Flüsternder Tod";"Susurro Mortal";"Шепчущая смерть";"Szepcząca Śmierć";"Šeptající smrt";"Sessiz Ölüm";"死\t亡\t低\t语";"Whispering Death";"Morte Sussurante";"Шепіт смерті";"Whispering Death";"Suttogó halál";"죽음의 속삭임";"Whispering Death";"Whispering Death";"死\t亡\t低\t語";"Whispering Death";"Whispering Death";;
"title/title_royal_engineer";"Royal Engineer";"Ingénieur Royal";"Ingegnere Reale";"Königlicher Pionier";"Ingeniero Real";"Королевский инженер";"Królewski Inżynier";"Královský ženista";"Asil Mühendis";"皇\t家\t工\t兵";"Royal Engineer";"Engenheiro Real";"Королівський інженер";"Royal Engineer";"Királyi mérnök";"왕립 공병대";"Royal Engineer";"Royal Engineer";"皇\t家\t工\t兵";"Royal Engineer";"Royal Engineer";;
"title/title_doppelganger";"Doppelganger";"Doppelganger";"Sosia";"Doppelgänger
";"Doppelganger";"Доппельгенгер";"Doppelganger";"Dvojník";"Doppelganger";"二\t重\t身";"Doppelganger";"Sósia";"Доппельгенгер";"Doppelganger";"Doppelganger";"도플갱어";"Doppelganger";"Doppelganger";"二\t重\t身";"Doppelganger";"Doppelganger";;
"title/title_sea_sword";"Sea Sword";"Épée de la Mer";"Spada di Mare";"Seeschwert";"Espada del Mar";"Морской меч";"Miecz Morski";"Meč moře";"Deniz Kılıcı";"海\t洋\t利\t剑";"Sea Sword";"Espada do Mar";"Морський меч";"Sea Sword";"Tengeri kard";"바다에 묻힌 검";"Sea Sword";"Sea Sword";"海\t洋\t利\t劍";"Sea Sword";"Sea Sword";;
"title/title_hammerhead";"Hammerhead";"Hammerhead";"Squalo Martello";"Hammerkopf";"Cabeza de Martillo";"Морской молот";"Młotogłowy";"Kladivoun";"Çekiçbaş";"锤\t头\t狂\t鲨";"Hammerhead";"Cabeça de Martelo";"Морський молот";"Hammerhead";"Pörölycápa";"해머헤드";"Hammerhead";"Hammerhead";"鎚\t頭\t狂\t鯊";"Hammerhead";"Hammerhead";;
"title/title_sea_kraken";"Kraken";"Kraken";"Kraken";"Kraken";"Kraken";"Кракен";"Kraken";"Kraken";"Kraken";"北\t海\t巨\t妖";"Kraken";"Kraken";"Кракен";"Kraken";"Kraken";"크라켄";"Kraken";"Kraken";"海\t妖";"Kraken";"Kraken";;
"title/title_revolutionary";"Revolutionary";"Révolutionnaire";"Rivoluzionario";"Revolutionär";"Revolucionario";"Революционер";"Rewolucjonista";"Revolucionář";"Devrimci";"全\t面\t革\t命";"Revolutionary";"Revolucionário";"Революціонер";"Revolutionary";"Forradalmi";"혁명가";"Revolutionary";"Revolutionary";"全\t面\t革\t命";"Revolutionary";"Cách Mạng";;
"title/title_football_fan";"Football Fan";"Football Fan";"Tifoso";"Fußball Fan";"Hincha del Fútbol";"Футбольный болельщик";"Fan Piłki Nożnej";"Fanda fotbalu";"Futbolsever";"狂\t热\t球\t迷";"Football Fan";"Fã de Futebol";"Футбольний уболівальник";"Football Fan";"Focirajongó";"축구 팬";"Football Fan";"Football Fan";"狂\t熱\t球\t迷";"Football Fan";"Fan Bóng đá";;
"title/title_top_scorer";"First Striker";"Première Frappe";"Attaccabrighe";"Erster Angreifer";"Primer Goleador";"Первый голеадор";"Pierwszy atakujący";"První úderník";"İlk Darbeci";"天\t才\t射\t门\t员";"First Striker";"Primeiro Atacante";"Перший голеадор";"First Striker";"Főcsatár";"선취자";"First Striker";"First Striker";"天\t才\t射\t門\t員";"First Striker";"Đòn đầu tiên";;
"title/title_strike_witcher";"Strike Witcher";"Strike Witcher";"Strike Witcher";"Angriffs-Hexer";"Strike Witcher";"Strike Witcher";"Wiedźma szturmowa";"Bitevní čarodějnice";"Saldırgan Cadı";"第 501 统\t合\t战\t斗\t航\t空\t团";"第\t501統合戦闘航空団";"Strike Witcher";"Strike Witcher";"Strike Witcher";"Strike Witcher";"스트라이크 위쳐";"Strike Witcher";"Strike Witcher";"強\t襲\t魔\t女";"Strike Witcher";"Strike Witches";;
"title/title_elite_strike_witcher";"Elite Strike Witcher";"Strike Witcher d'Élite";"Elite Strike Witcher";"Elite Angriffs-Hexer";"Strike Witcher de Elite";"Elite Strike Witcher";"Elite Strike Witcher";"Elitní bitevní čarodějnice";"Elit Saldırgan Cadı";"♪ 我\t所\t能\t做\t的\t事 ♪";"わたしにできること";"Strike Witcher de Elite";"Elite Strike Witcher";"Elite Strike Witcher";"Elit Strike Witcher";"엘리트 스트라이크 위쳐";"Elite Strike Witcher";"Elite Strike Witcher";"♪ 我\t所\t能\t做\t的\t事 ♪";"Elite Strike Witcher";"Witcher Chiến Binh Đặc Biệt";;
"title/title_dark_strike_witcher";"Dark Strike Witcher";"Strike Witcher Sombre";"Dark Strike Witcher";"Dunker Angriffs-Hexer";"Strike Witcher Oscuro";"Dark Strike Witcher";"Dark Strike Witcher";"Temná bitevní čarodějnice";"Karanlık Saldırgan Cadı";"异\t形\t军\t母\t巢";"ネウロイの\t巣";"Strike Witcher Sombrio";"Dark Strike Witcher";"Dark Strike Witcher";"Sötét Strike Witcher";"다크 스트라이크 위쳐";"Dark Strike Witcher";"Dark Strike Witcher";"涅\t洛\t伊\t母\t巢";"Dark Strike Witcher";"Witcher Chiến Binh Bóng Tối";;
"title/title_sky_piercing_strike_witcher";"Sky Piercing Strike Witcher";"Strike Witcher Perçant";"Sky Piercing Strike Witcher";"Himmelsdurchbohrender Angriffs-Hexer";"Strike Witcher Surcador de los Cielos";"Sky Piercing Strike Witcher";"Sky Piercing Strike Witcher";"Sky Piercing Strike Witcher";"Gökyüzü Delen Saldırgan Cadı";"强\t袭\t魔\t女";"ストライクウィッチーズ";"Strike Witcher Cortando o Céu";"Sky Piercing Strike Witcher";"Sky Piercing Strike Witcher";"Égtörő Strike Witcher";"하늘을 가르는 스트라이크 위쳐";"Sky Piercing Strike Witcher";"Sky Piercing Strike Witcher";"強\t襲\t魔\t女\t飛\t翔\t中";"Sky Piercing Strike Witcher";"Witcher Chiến Binh Xuyên Bầu Trời";;
"title/title_grasping";"Grasping";"Avide";"Avido";"Ergreifend";"Avaro";"Хваткий";"Zachłanny";"Grasping";"Tamahkar";"贪\t得\t无\t厌";"Grasping";"Apego";"Хваткий";"Grasping";"Kapzsi";"붙드는 손";"Grasping";"Grasping";"貪\t得\t無\t厭";"Grasping";"Grasping";;
"title/title_fire_raiser";"Fire-Raiser";"Relanceur de Feu";"Attizza Fiamme";"Brandstifter";"Incendiario";"Змей-Горыныч";"Wzniecający Ogień";"Fire-Raiser";"Kundakçı";"空\t中\t点\t火\t者";"Fire-Raiser";"Incendiário";"Змій Горинич";"Fire-Raiser";"Gyújtogató";"방화범";"Fire-Raiser";"Fire-Raiser";"空\t中\t點\t火\t者";"Fire-Raiser";"Fire-Raiser";;
"title_fire_raiser/desc";"For the purchase of ""MiG-15 ISh"" Pack";"Pour l'achat du Pack ""MiG-15 ISh""";"Per aver acquistato il pacchetto ""MiG-15 ISh""";"Für den Kauf des ""MiG-15 ISh""-Pakets";"Por la compra del Paquete ""MiG-15 ISh""";"За покупку Предзаказа ""MiG-15 ISh""";"Za zakup zestawu MiG-15 ISh";"Za nákup balíčku ""MiG-15 IŠ""";"""MiG-15 ISh"" paketi satın alındığı için";"米\t格\t-15 ISh 礼\t包\t奖\t励";"For the purchase of ""MiG-15 ISh"" Pack";"For the purchase of ""MiG-15 ISh"" Pack";"За покупку ""MiG-15 ISh""";"For the purchase of ""MiG-15 ISh"" Pack";"For the purchase of ""MiG-15 ISh"" Pack";"""MiG-15 ISh"" 팩 구매 특전";"За покупку Предзаказа ""MiG-15 ISh""";"For the purchase of ""MiG-15 ISh"" Pack";"米\t格\t-15 ISh 禮\t包\t獎\t勵";"For the purchase of ""MiG-15 ISh"" Pack";"For the purchase of ""MiG-15 ISh"" Pack";;
"title/title_sergey_strikes_back";"Sergey Strikes Back!";"Sergey Strikes Back!";"Sergey Colpisce Ancora!";"Sergey schlägt zurück!";"¡Sergey Contraataca!";"Серёга мстит!";"Siergiej kontratakuje!";"Sergej vrací úder!";"Sergey'in Dönüşü!";"谢\t尔\t盖\t的\t反\t击！";"Sergey Strikes Back!";"Sergey Strikes Back!";"Серьога мститься!";"Sergey Strikes Back!";"Sergey Strikes Back!";"세르게이의 역습";"Серёга мстит!";"Sergey Strikes Back!";"謝\t爾\t蓋\t的\t反\t擊！";"Sergey Strikes Back!";"Sergey Strikes Back!";;
"title_sergey_strikes_back/desc";"For the purchase of ""Pre-order - Su-39"" Pack";"Pour l'achat du Pack ""Précommande - Su-39""";"Per aver acquistato il pacchetto preordine ""Su-39""";"Für den Kauf des ""Vorbesteller - Su-39"" Pakets";"Por la compra de ""Reservar - Paquete Su-39""";"За покупку Предзаказа ""Набор Су-39""";"Za zakup zestawu przedpremierowego Su-39";"Za nákup balíčku ""Předobjednávka - Su-39""";"""Önsipariş -  Su-39"" paketi satın alındığı için";"苏\t-39 礼\t包\t预\t购\t奖\t励";"For the purchase of ""Pre-order - Su-39"" Pack";"For the purchase of ""Pre-order - Su-39"" Pack";"За покупку Попереднього замовлення ""Набір Су-39""";"For the purchase of ""Pre-order - Su-39"" Pack";"For the purchase of ""Pre-order - Su-39"" Pack";"""Su-39 사전 구매"" 팩 구매 특전";"За покупку Предзаказа ""Набор Су-39""";"For the purchase of ""Pre-order - Su-39"" Pack";"蘇\t-39 禮\t包\t預\t購\t獎\t勵";"For the purchase of ""Pre-order - Su-39"" Pack";"For the purchase of ""Pre-order - Su-39"" Pack";;
"title/title_disco_tanker";"Disco Tanker";"Disco Tanker";"Disco Tanker";"Disko-Panzerfahrer";"Tanquista Disco";"Танкист диско";"Disko Czołgista";"Disco Tanker";"Disko Tankçısı";"迪\t斯\t科\t坦\t克\t手";"Disco Tanker";"Disco Tanker";"Танкіст диско";"Disco Tanker";"Disco Tanker";"디스코 탱커";"Танкист диско";"Disco Tanker";"迪\t斯\t科\t坦\t克\t兵";"Disco Tanker";"Disco Tanker";;
"title/title_first_to_fight";"First to Fight";"Premier au Combat";"Primo a Combattere";"Erster im Kampf";"Primero en Combatir";"Первый в Бою";"Pierwszy do walki";"První v boji";"İlk Uçuş";"一\t骑\t当\t先";"First to Fight";"Primeiro a Lutar";"Перший в Бою";"First to Fight";"Elsőként harcban";"최초의 전투";"First to Fight";"First to Fight";"奮\t勇\t當\t先";"First to Fight";"First to Fight";;
"title/title_hot_headed";"Hot-Headed";"Tête Brûlée";"Testa Calda";"Hitzkopf";"Impulsivo";"Вспыльчивый";"Porywczy";"Horká hlava";"Öfkeli";"鲁\t莽\t从\t事";"Hot-Headed";"Cabeça Quente";"Запальний";"Hot-Headed";"Forrófejű";"다혈질";"Hot-Headed";"Hot-Headed";"魯\t莽\t從\t事";"Hot-Headed";"Hot-Headed";;
"title/title_predator";"Predator";"Predator";"Predatore";"Jäger";"Depredador";"Хищник";"Predator";"Predátor";"Yırtıcı";"顶\t级\t掠\t食\t者";"Predator";"Predador";"Хижак";"Predator";"Ragadozó";"포식자";"Predator";"Predator";"頂\t級\t掠\t食\t者";"Predator";"Predator";;
