"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"streaks/trophy_near_ship";"Terror of the Ocean";"Terreur des océans";"Terrore dell'Oceano";"Schrecken der Ozeane";"Terror del Océano";"Гроза океанов";"Postrach Oceanów";"Teror oceánu";"Okyanusdaki Terör";"大\t洋\t屠\t夫";"海洋の\t恐怖";"Terror dos Oceanos";"Гроза океанів";"Teror Okeana";"Óceáni rém";"대양의 괴물";"Граза акіянаў";"Teroarea oceanului";"大\t洋\t屠\t夫";"大\t洋\t屠\t夫";"Nỗi khiếp sợ của đại dương";;
"streaks/trophy_near_ship/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_ship/desc";"Destroyed the most ships of other players. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"A détruit le plus de navires (humains). Si plusieurs joueurs ont le même nombre de cibles détruites, le prix est décerné à celui doté du plus grand score.";"Ha distrutto il maggior numero di unità navali dei giocatori. Se più giocatori hanno lo stesso numero di bersagli distrutti, il premio verrà assegnato a chi ha ottenuto il punteggio più alto.";"Verliehen für die Zerstörung der meisten spielergesteuerten Schiffe. Wenn mehrere Spieler die gleiche Anzahl an Zielen zerstört haben, wird die Auszeichnung an den Spieler mit der höchsten Punktzahl vergeben.";"Ha destruido la mayor cantidad de buques enemigos. Si varios jugadores tienen el mismo número de objetivos destruidos, el premio se otorga al que tiene mayor puntuación.";"Уничтожил больше всех кораблей игроков в миссии. Если несколько игроков имеют одинаковое количество уничтоженных целей, достижение присуждается тому, кто набрал больше очков.";"Zniszczył najwięcej okrętów innych graczy. Jeżeli kilku graczy ma jednakową liczbę zniszczonych celów, nagroda jest przyznawana temu z większym wynikiem.";"Zničení nejvíce plavidel řízených lidmi";"Diğer oyunculardan daha fazla gemi yok et. Eğer iki oyuncu eşit sayıda hedef yok ederse, ödül daha fazla puan alana verilir.";"敌\t方\t玩\t家\t舰\t只\t击\t沉\t数\t量\t全\t场\t第\t一。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t玩\t家。";"最も\t多くの\t海上目標を\t撃沈しました。\t同じ\t数の\t撃沈数を\t持つ\tプレーヤーが\t他にいる\t場合、\tより\tスコアが\t高い\t方に\tアワードが\t与えられます。";"Afundada a maioria dos navios de outros jogadores. Se vários jogadores possuírem igual número de alvos abatidos, a recompensa será dada ao jogador com maior pontuação.";"Знищив більше всіх кораблів гравців в місії. Якщо кілька гравців мають однакову кількість знищених цілей, досягнення присуджується тому, хто набрав більше очок.";"Uništio najviše brodova ostalih igrača. Ako više igrača ima isti broj uništenih meta, nagrada ide onom igraču sa najviše bodova.";"A legtöbb, játékos által irányított hajót semmisítetted meg. Egyenlőség esetén a kitüntetés azé, akinek a legtöbb pontja van.";"전투에서 다른 플레이어의 함선을 가장 많이 격침시킨 경우 수여됩니다. 만약 같은 수의 표적을 격침시킨 플레이어가 있다면 더 높은 점수를 가진 플레이어에게 수여됩니다.";"Больш за ўсіх знішчыў караблёў гульцоў у місіі. Калі некалькі гульцоў знішчылі аднолькавую колькасць цэляў, узнагарода даецца таму, хто набраў больш ачкоў.";"Pentru distrugerea celor mai multe nave inamice. Dacă sunt mai mulți jucători cu număr egal de ținte distruse, titlul este acordat celui cu scor mai mare.";"敵\t方\t玩\t家\t艦\t隻\t的\t摧\t毀\t數\t全\t隊\t最\t高。\t若\t同\t時\t有\t多\t人\t滿\t足\t該\t條\t件，\t則\t該\t榮\t譽\t授\t予\t分\t數\t最\t高\t的\t那\t位。";"敌\t方\t玩\t家\t舰\t只\t的\t摧\t毁\t数\t全\t队\t最\t高。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t那\t位。";"Tiêu diệt nhiều tàu của người chơi khác nhất. Nếu có nhiều người chơi có cùng số mục tiêu tiêu diệt, giải thưởng sẽ được trao cho người có điểm số cao hơn.";;
"streaks/trophy_near_juggernaut";"Dreadnought";"Dreadnought";"Dreadnought";"Zerstörer";"Acorazado";"Дредноут";"Mocarz";"Neohrožený";"Korkusuz";"无\t畏\t者";"ドレッドノート";"Dreadnought";"Дредноут";"Drednot";"Rettenthetetlen";"드레드노트";"Дрэдноўт";"Înarmat până-n dinți";"無\t畏\t者";"无\t畏\t者";"Dreadnought";;
"streaks/trophy_near_juggernaut/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_juggernaut/desc";"Damaged more aircraft than all other players. If several players have equal number of damaged targets, the award is given to the one with a bigger score.";"A endommagé plus d'avions que tous les autres joueurs. Si plusieurs joueurs ont autant de cibles endommagées, le prix est décerné à celui avec le plus grand score.";"Ha danneggiato il maggior numero di unità rispetto agli altri giocatori. Se diversi giocatori hanno lo stesso numeri di bersagli danneggiati, il premio viene assegnato a quello col punteggio più alto.";"Verliehen für die Beschädigung der meisten Flugzeuge. Wenn mehrere Spieler gleich viele Flugzeuge beschädigt haben, wird die Auszeichnung an den Spieler mit der höchsten Punktzahl vergeben.";"Ha dañado más aeronaves que todos los otros jugadores. Si varios jugadores tienen el mismo número de objetivos dañados, el premio se otorga al que tiene mayor puntuación.";"Нанёс повреждения большему, чем остальные игроки, количеству воздушной техники. Если несколько игроков имеют одинаковое количество повреждённых целей, достижение присуждается тому, кто набрал больше очков.";"Uszkodził więcej samolotów od innych graczy. Jeśli kilku graczy ma taką samą liczbę uszkodzonych celów, nagroda przyznawana jest pilotowi z największym wynikiem.";"Poškození nejvíce letadel";"Diğer bütün oyunculardan daha fazla hava aracına zarar verildi. Eğer aynı sayıya ulaşan birden fazla oyuncu varsa ödül en çok puan toplayana verilir.";"空\t中\t目\t标\t击\t伤\t数\t量\t全\t场\t第\t一。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t玩\t家。";"最も\t多くの\t空中目標に\tダメージを\t与えました。\t同じ\t数の\tダメージ\t数を\t持つ\tプレイヤーが\t他にいる\t場合、\tより\tスコアが\t高い\t方に\tアワードが\t与えられます。";"Danificou mais aeronaves do que todos os outros jogadores. Se vários jogadores tiverem o mesmo número de alvos danificados, o prêmio será dado àquele que tiver maior pontuação.";"Наніс пошкодження більшій, ніж решта гравців, кількості літаків. Якщо декілька гравців мають однакову кількість пошкоджених  цілей, досягнення присуджується тому, хто набрав більшу кількість очок.";"Oštetio više aviona od svih ostalih igrača. Ako više igrača ima jednak broj ostećenih aviona, nagrada se dodeljuje onom sa većim rezultatom.";"Bármely más játékosnál több repülőgépet sebeztél meg. Egyenlőség esetén a kitüntetés azé, akinek a legtöbb pontja van.";"다른 플레이어보다 더 많은 항공기에 손상을 입혔습니다. 만약 손상을 입힌 목표 수가 다른 플레이어와 같다면 점수가 더 높은 사람에게 보상이 주어집니다.";"Больш за ўсіх пашкодзіў самалётаў у місіі. Калі некалькі гульцоў пашкодзілі аднолькавую колькасць цэляў, узнагарода даецца таму, хто набраў больш ачкоў.";"Pentru distrugerea celor mai multe avioane decât toți ceilalți jucători. Dacă sunt mai mulți jucători cu număr egal de ținte distruse, titlul este acordat celui cu scor mai mare.";"空\t中\t目\t標\t擊\t傷\t數\t全\t隊\t最\t高。\t若\t同\t時\t有\t多\t人\t滿\t足\t該\t條\t件，\t則\t該\t榮\t譽\t授\t予\t分\t數\t最\t高\t的\t那\t位。";"空\t中\t目\t标\t击\t伤\t数\t全\t队\t最\t高。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t那\t位。";"Gây thiệt hại cho nhiều máy bay hơn tất cả các người chơi khác. Nếu có nhiều người chơi có cùng số lượng mục tiêu bị thiệt hại, giải thưởng sẽ được trao cho người có điểm số lớn hơn.";;
"streaks/trophy_near_survivor";"Bulletproof";"À l'épreuve des balles";"Antiproiettile";"Kugelsicher";"A prueba de balas";"Пуленепробиваемый";"Kuloodporny";"Nezničitelný";"Kurşun Geçirmez";"毫\t发\t无\t伤";"防弾仕様";"À prova de balas";"Куленепробивний";"Neprobojan";"Golyóálló";"방탄처리";"Куленепрабівальны";"Antiglonț";"毫\t髮\t無\t傷";"毫\t发\t无\t伤";"Chống đạn";;
"streaks/trophy_near_survivor/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_survivor/desc";"Didn't lose any vehicle and destroyed more targets than any other player of both teams. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"N'a perdu aucun véhicule et détruit plus de cibles que n'importe quel autre joueur des deux équipes. Si plusieurs joueurs ont le même nombre de cibles détruites, le prix est attribué à celui qui a le plus grand score.";"Non perdere alcun mezzo e distruggi più bersagli di qualsiasi altro giocatore di entrambe le squadre. Se diversi giocatori hanno lo stesso numero di bersagli distrutti, il premio viene dato a chi ha ottenuto il punteggio più alto.";"Kein Fahrzeug verloren und mehr Ziele zerstört als andere Spieler in beiden Teams. Wenn mehrere Spieler die gleiche Anzahl an Zielen zerstört haben, wird die Auszeichnung an den Spieler mit der höchsten Punktzahl vergeben.";"No has perdido ningún vehículo y has destruido más objetivos que cualquier otro jugador de ambos equipos. Si varios jugadores tienen el mismo número de objetivos destruidos, el premio se otorga al que tenga mayor puntuación.";"Не потерял ни одной единицы техники и уничтожил большее количество вражеской техники, чем другие игроки среди обеих команд. Если несколько игроков имеют одинаковое количество уничтоженных целей, достижение присуждается тому, кто набрал больше очков.";"Nie stracił ani jednej maszyny i zniszczył więcej celów od innych graczy, którzy również nie stracili żadnej maszyny. Jeżeli kilku graczy ma taką samą liczbę zniszczonych celów, nagroda przyznawana jest graczowi z najwyższym wynikiem.";"Neztracení jediného stroje a zničení více jednotek než ostatní hráči obou týmů. Pokud má více hráčů stejný počet zničených jednotek, je oceněn ten, který má větší skóre.";"Hiç araç kaybedilmedi ve hiç araç kaybetmemiş diğer oyunculardan daha fazla hedef imha edildi. Eğer eşit sayıda hedef yok etmiş birden fazla oyuncu varsa bu ödül en yüksek puana sahip olana verilir.";"未\t损\t失\t载\t具\t的\t情\t况\t下\t玩\t家\t击\t杀\t数\t量\t全\t场\t第\t一。\t若\t有\t多\t名\t玩\t家\t取\t得\t相\t同\t击\t杀\t数，\t则\t该\t荣\t誉\t授\t予\t其\t中\t分\t数\t最\t高\t的\t玩\t家。";"この\tアワードは\t兵器を\t失うことなく、\t両\tチームのどの\tプレイヤーよりも\t多くの\t目標を\t撃破した、\tあるいは\t複数の\tプレイヤーが\t同数の\tターゲットを\t撃破した\t場合は、\tより\t多くの\tスコアを\t獲得した\tプレイヤーに\t付与されます。";"Não perdeu nenhum veículo e destruiu mais alvos do que qualquer outro jogador de ambas as equipes. Se vários jogadores tiverem o mesmo número de alvos destruídos, o prêmio é dado ao jogador com a maior pontuação.";"Не втратив жодного літака, гелікоптера, танка чи корабля і знищив більше ворожої техніки, ніж інші гравці серед обох команд. Якщо кілька гравців мають однакову кількість знищених цілей, досягнення присуджується тому, хто набрав більше балів.";"Nije izgubio nijedno vozilo i uništio više meta od svih igrača u oba tima. Ako više igrača ima isti broj uništenih meta, nagrada se daje onome s većim rezultatom.";"Járműveszteség nélkül több ellenséges célpontot semmisítettél meg, mint bármelyik csapat bármelyik játékosa. Egyenlőség esetén a kitüntetés azé, akinek a legtöbb pontja van.";"양 팀의 플레이어 중 가장 많은 적을 격파하고 단 한번도 격파되지 않았습니다. 만약 격파한 목표 수가 다른 플레이어와 같다면 점수가 더 높은 사람에게 보상이 주어집니다.";"Не страціў ніводнага самалёта, гелікоптэра, танка або карабля і знішчыў больш варожай тэхнікі, чым іншыя гульцы сярод абедзвюх каманд. Калі некалькі гульцоў знішчылі аднолькавую колькасць тэхнікі, узнагарода даецца таму, хто набраў больш ачкоў.";"Didn't lose any vehicle and destroyed more targets than any other player of both teams. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"整\t場\t戰\t鬥\t所\t有\t玩\t家\t中\t擊\t殺\t數\t最\t高，\t且\t未\t損\t失\t載\t具。\t若\t有\t多\t名\t玩\t家\t取\t得\t相\t同\t擊\t殺\t數，\t則\t該\t榮\t譽\t授\t予\t其\t中\t分\t數\t最\t高\t的\t玩\t家。";"在\t本\t队\t所\t有\t未\t损\t失\t载\t具\t的\t玩\t家\t中\t摧\t毁\t数\t最\t高。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t那\t位。";"Không mất bất kỳ phương tiện nào và tiêu diệt nhiều mục tiêu hơn bất kỳ người chơi nào trong cả hai đội. Nếu có nhiều người chơi có cùng số mục tiêu tiêu diệt, giải thưởng sẽ được trao cho người có điểm số cao hơn.";;
"streaks/trophy_near_defender";"Guardian";"Protecteur";"Guardiano";"Wächter";"Guardián";"Страж";"Strażnik";"Strážce";"Koruyucu";"守\t护\t天\t使";"守護神";"Guardião";"Вартовий";"Čuvar";"Védelmező";"수호자";"Страж";"Gardian";"保\t衛\t者";"保\t卫\t者";"Người bảo hộ";;
"streaks/trophy_near_defender/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_defender/desc";"Defended more friendly planes and ground/water troops than all other players. If several players have equal number of friendly targets they defended, the award is given to the one with a bigger score.";"A défendu plus d'avions et de troupes amies au sol et sur l'eau que tous les autres joueurs. Si plusieurs joueurs ont défendus autant de cibles alliées, la récompense est décernée à celui avec le plus grand score.";"Ha difeso il maggior numeri di unità alleate e di truppe di terra/navali degli altri giocatori. Se diversi giocatori hanno lo stesso numeri di difese, il premio viene assegnato a quello col punteggio più alto.";"Verliehen für die Verteidigung der meisten Flugzeuge und Boden-/Seeziele. Wenn mehrere Spieler die gleiche Anzahl an verbündeten Zielen verteidigt haben, wird die Auszeichnung an den Spieler mit der höchsten Punktzahl vergeben.";"Ha defendido a más aeronaves y unidades de tierra y navales aliadas que todos los demás jugadores. Si varios jugadores tienen el mismo número de unidades defendidas, el premio se otorga al que tiene mayor puntuación.";"Защитил большее, чем остальные игроки, количество самолётов, вертолётов и наземной/водной техники. Если несколько игроков защитили одинаковое количество дружественных целей, достижение присуждается тому, кто набрал больше очков.";"Obronił najwięcej sojuszniczych samolotów i jednostek naziemnych/nawodnych. Jeżeli kilku graczy posiada tą samą liczbę obronionych celów sojuszniczych, nagroda przyznawana jest pilotowi z największym wynikiem.";"Obrana nejvíce spojeneckých letadel, vozidel a plavidel";"Diğer oyunculardan daha fazla takım arkadaşı, yer veya deniz birimini savunuldu. Eğer aynı sayıya ulaşan birden fazla oyuncu varsa ödül en büyük skora sahip olana verilir.";"“地\t面\t／\t水\t面\t单\t位\t救\t星”\t成\t就\t获\t得\t数\t量\t全\t场\t第\t一。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t玩\t家。";"どの\t友軍機よりも\t多くの\t地上・\t海上部隊を\t守り\t抜きました。\t同様の\t援護数を\t持つ\tプレイヤーが\t他にいる\t場合、\tより\tスコアが\t高い\t方に\tアワードが\t与えられます。";"Defendeu mais aviões aliados e tropas terrestres/aquáticas do que todos os outros jogadores. Se vários jogadores tiverem o mesmo número de alvos amigáveis que defenderam, o prêmio será dado àquele que tiver maior pontuação.";"Захистив більшу, ніж решта гравців, кількість літаків і наземної/водної техніки. Якщо декілька гравців захистили однакову кількість дружніх цілей, досягнення присуджується тому, хто набрав більшу кількість очок.";"Odbranio više prijateljskih aviona i kopnenih/vodenih jedinica od bilo kog drugog igrača. Ako više igrača ima jednak broj odbranjenih prijateljskih jedinica, nagrada se dodeljuje onom sa većim rezultatom. ";"A legtöbb szövetséges repülőgépet és szárazföldi/vízi egységet védted meg. Egyenlőség esetén a kitüntetés azé, akinek a legtöbb pontja van.";"아군 항공기, 함선, 지상군을 가장 많이 지켜냈습니다. 만약 지켜낸 아군 목표 수가 다른 플레이어와 같다면 점수가 더 높은 사람에게 보상이 주어집니다.";"Больш за ўсіх абараніў хаўруснай тэхнікі. Калі некалькі гульцоў абаранілі аднолькавую колькасць хаўрусных цэляў, узнагарода даецца таму, хто набраў больш ачкоў.";"Pentru apărarea celor mai multe avioane și tancuri/nave aliate decât toți ceilalți jucători. Dacă mai mulți jucători au un număr egal de ținte aliate apărate, titlul este acordat celui cu scor mai mare.";"友\t軍\t地\t面\t／\t水\t面\t單\t位\t拯\t救\t數\t量\t全\t隊\t最\t高。\t若\t同\t時\t有\t多\t人\t滿\t足\t該\t條\t件，\t則\t該\t榮\t譽\t授\t予\t分\t數\t最\t高\t的\t那\t位。";"友\t军\t地\t面\t单\t位\t拯\t救\t数\t量\t全\t队\t最\t高。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t那\t位。";"Bảo vệ nhiều máy bay và đơn vị mặt đất/mặt nước hơn tất cả các người chơi khác. Nếu có nhiều người chơi có cùng số lượng mục tiêu bạn bảo vệ, giải thưởng sẽ được trao cho người có điểm số lớn hơn.";;
"streaks/trophy_near_punisher";"Balancer";"Équilibreur";"Ago della Bilancia";"Ausgleichende Kraft";"Equilibrador";"Уравнитель";"Wyrównywacz";"Vyvažovač";"Dengeleyici";"刀\t尖\t舔\t血";"バランサー";"Balanceador";"Зрівнювач";"Balanser";"Kiegyenlítő";"균형자";"Раўнавальнік";"Echilibrant";"刀\t尖\t舔\t血";"刀\t尖\t舔\t血";"Người cân bằng";;
"streaks/trophy_near_punisher/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_punisher/desc";"Destroyed the most vehicles that are by 1.0 battle rating higher than your own. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"A détruit le plus de véhicules 1 rang supérieur au sien. Si plusieurs joueurs ont le même nombre de cibles détruites, la récompense est décernée à celui avec le plus grand score.";"Per aver distrutto il maggior numero di unità di 1.0 rispetto al proprio. Se diversi giocatori hanno lo stesso numero di uccisioni il premio sarà assegnato a chi ha ottenuto il punteggio più alto.";"Verliehen für die Zerstörung der meisten Fahrzeuge, die mindestens eine Kampfeinstufung über der Eigenen liegen. Wenn mehrere Spieler die gleiche Anzahl an Fahrzeugen zerstört haben, wird die Auszeichnung an den Spieler mit der höchsten Punktzahl vergeben.";"Ha destruido más vehículos de 1 BR superior al suyo. Si varios jugadores tienen el mismo número de objetivos destruidos, el premio se otorga al que tiene mayor puntuación.";"Уничтожил больше всех техники с БР на 1.0 выше своей. Если несколько игроков имеют одинаковое количество уничтоженных целей, достижение присуждается тому, кто набрал больше очков.";"Zniszczono najwięcej samolotów o KB wyższej o jeden. Jeżeli kilku graczy ma taką samą liczbę zniszczonych samolotów, nagroda przyznawana jest pilotowi z najwyższym wynikiem.";"Zničení nejvíce strojů o jednu úroveň BR vyšší";"Sahip olunan araçtan bir seviye yukarı da, en fazla sayıda araç yok edildi. Eğer birden fazla oyuncu aynı sayıya ulaştı ise ödül en yüksek skora sahip olana verilir.";"超\t出\t自\t身 1.0 级\t以\t上\t载\t具\t的\t击\t杀\t数\t量\t全\t场\t第\t一。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t玩\t家。";"自分より\t1\tランク\t以上高い\t機体/車両を\t最も\t多く\t撃破しました。\t同等の\t撃破数を\t持つ\tプレイヤーが\t他にいる\t場合、\tより\tスコアが\t高い\t方に\t賞が\t与えられます。";"Destruiu a maioria dos veículos com classificação de batalha 1.0 superior à sua. Se vários jogadores tiverem o mesmo número de alvos destruídos, o prêmio será dado àquele que tiver maior pontuação.";"Знищив більше за всіх техніки на 1 ранг вище свого. Якщо декілька гравців мають однакову кількість знищених цілей, досягнення присуджується тому, хто набрав більшу кількість очок.";"Uništio najviše vozila čiji je borbeni rejting veći za 1. Ako više igrača ima jednak broj uništenih meta, nagrada se dodeljuje onom sa većim rezultatom.";"A legtöbb, sajátodnál 1 harci minősítéssel magasabb besorolású járművet semmisítetted meg. Egyenlőség esetén a kitüntetés azé, akinek a legtöbb pontja van.";"자신보다 전투력이 1 높은 장비를 가장 많이 격파했습니다. 만약 격파한 목표 수가 다른 플레이어와 같다면 점수가 더 높은 사람에게 보상이 주어집니다.";"Знішчыў больш за ўсіх самалётаў і танкаў, якія перавышалі яго на 1 ранг БР. Калі некалькі гульцоў абаранілі аднолькавую колькасць хаўрусных цэляў, узнагарода даецца таму, хто набраў больш ачкоў.";"Pentru distrugerea celor mai multe vehicule cu un nivel de luptă mai mare.  Dacă sunt mai mulți jucători cu număr egal de ținte distruse, titlul este acordat celui cu scor mai mare.";"超\t出\t自\t身\t權\t重 1.0 以\t上\t載\t具\t的\t擊\t殺\t數\t全\t隊\t最\t高。\t若\t同\t時\t有\t多\t人\t滿\t足\t該\t條\t件，\t則\t該\t榮\t譽\t授\t予\t分\t數\t最\t高\t的\t那\t位。";"超\t出\t自\t身 1 级\t以\t上\t载\t具\t的\t摧\t毁\t数\t全\t队\t最\t高。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t那\t位。";"Phá hủy nhiều phương tiện có điểm Battle Rating cao hơn 1.0 so với bạn. Nếu có nhiều người chơi có cùng số lượng mục tiêu bị phá hủy, giải thưởng sẽ được trao cho người có điểm số lớn hơn.";;
"streaks/trophy_near_wingman";"On Hand";"Sur la main";"A disposizione";"Hilfsbereit";"A Mano";"На подхвате";"Na miejscu";"Pomocník";"Yardımcı";"一\t臂\t之\t力";"副手";"Na mão";"На підхваті";"Na Tacnu";"Támogató";"협력자";"Напарнік";"Util";"一\t臂\t之\t力";"一\t臂\t之\t力";"Tiện Tay";;
"streaks/trophy_near_wingman/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_wingman/desc";"Had the most assists destroying enemy vehicles. If several players have equal number of assists, the award is given to the one with a bigger score.";"A porté le plus d'assistance à la destruction de véhicules. Si plusieurs joueurs ont autant d'assistances décisives, la récompense est décernée à celui avec le plus grand score.";"Ha il maggior numero di assist nella distruzione di unità nemiche. Se diversi giocatori hanno lo stesso numeri di assist, il premio viene assegnato a quello col punteggio più alto.";"Verliehen für das Erreichen der meisten Abschusshilfen in einer Schlacht. Wenn mehrere Spieler die gleiche Anzahl an Abschusshilfen erreicht haben, wird die Auszeichnung an den Spieler mit der höchsten Punktzahl vergeben.";"Ha proporcionado el mayor número de asistencias al destruir vehículos enemigos. Si varios jugadores tienen el mismo número de asistencias, el premio se otorga al que tiene mayor puntuación.";"Чаще всех за матч оказывал помощь в уничтожении техники противника. Если несколько игроков одинаково часто помогали уничтожать технику противника, достижение присуждается тому, кто набрал больше очков.";"Zaliczył najwięcej asyst podczas niszczenia maszyn nieprzyjaciela. Jeżeli kilku graczy posiada identyczną liczbę asyst, nagroda przyznawana jest graczowi z najlepszym wynikiem.";"Nejvíce asistencí při ničení nepřátelských strojů";"En yüksek asist sayısı, aynı sayıya ulaşan birden fazla oyuncu varsa ödül en yüksek puana sahip olana verilir.";"助\t攻\t次\t数\t全\t场\t第\t一。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t玩\t家。";"最も\t多くの\tキルアシスト\t数を\t誇りました。\t同様の\tアシスト\t数を\t持つ\tプレイヤーが\t他にいる\t場合、\tより\tスコアが\t高い\t方に\tアワードが\t与えられます。";"Obteve o maior número de assistências na destruição de veículos inimigos. Se vários jogadores tiverem igual número de assistências, o prêmio será dado ao que tiver maior pontuação.";"Частіше усіх за матч надавав допомогу у знищенні техніки противника. Якщо декілька гравців однаково часто допомагали знищувати техніку противника, досягнення присуджується тому, хто набрав більшу кількість очок.";"Je imao najviše asistencija pri uništavanju aviona. Ako više igrača ima isti broj asistencija, nagrada se dodeljuje onom sa većim rezultatom.";"A legtöbb ellenséges jármű megsemmisítésében segédkeztél. Egyenlőség esetén a kitüntetés azé, akinek a legtöbb pontja van.";"가장 많은 격파 도움을 기록했습니다. 만약 같은 수의 도움을 기록한 플레이어가 있다면 점수가 더 높은 사람에게 보상이 수여됩니다.";"Часцей за ўсіх дапамагаў у знішчэнні тэхнікі супраціўніка. Калі некалькі гульцоў аднолькава дапамагалі знішчаць тэхніку супраціўніка, узнагарода даецца таму, хто набраў больш ачкоў.";"Pentru cele mai multe asistări la distrugerea vehiculelor inamice. Dacă mai mulți jucători au același număr de asistări, titlul este acordat celui cu scor mai mare.";"完\t成\t助\t攻\t次\t數\t全\t隊\t最\t高。\t若\t同\t時\t有\t多\t人\t滿\t足\t該\t條\t件，\t則\t該\t榮\t譽\t授\t予\t分\t數\t最\t高\t的\t那\t位。";"完\t成\t助\t攻\t次\t数\t全\t队\t最\t高。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t那\t位。";"Có nhiều sự hỗ trợ phá hủy phương tiện địch nhất. Nếu có nhiều người chơi có cùng số lượng sự hỗ trợ, giải thưởng sẽ được trao cho người có điểm số lớn hơn.";;
"streaks/trophy_near_sniper";"Marksman";"Tireur d'élite";"Tiratore scelto";"Scharfschütze";"Tirador";"Меткий";"Strzelec Wyborowy";"Ostrostřelec";"Nişancı";"弹\t无\t虚\t发";"狙撃兵";"Atirador";"Влучний";"Strelac";"Lövész";"명사수";"Трапны стралок";"Trăgător de elită";"彈\t無\t虛\t發";"弹\t无\t虚\t发";"Thiện xạ";;
"streaks/trophy_near_sniper/other";;;;;;;;;;;;;;;;;;;;;;;
