"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"userlog/session_result";"The %s mission has been completed.";"La mission %s est terminée.";"Missione %s completata.";"Die Mission %s wurde abgeschlossen.";"Has completado la misión %s.";"Миссия ""%s"" завершена.";"Misja %s została wykonana.";"Mise %s byla dokončena";"%s görevi tamamlandı.";"%s 任​务​已​完​成";"ミッション %s 完了。";"A missão %s está completa.";"Місія ""%s"" завершена.";"Misija %s je završena.";"A(z) %s küldetés teljesítve.";"%s 임무가 완수되었습니다.";"Місія «%s» завяршылася.";"Misiunea %s a fost finalizată.";"已​經​完​成 %s 任​務";"%s 任​务​已​完​成";"Nhiệm vụ %s đã được hoàn thành.";;
"userlog/session_result/win";"<color=@userlogColoredText>Victory</color> in the %s mission!";"<color=@userlogColoredText> victoire</color> dans la mission %s !";"<color=@userlogColoredText>Vittoria</color> nella missione %s!";"<color=@userlogColoredText>Sieg</color> in der Mission %s!";"<color=@userlogColoredText>¡Victoria</color> en la misión %s!";"<color=@userlogColoredText>Победа</color> в миссии ""%s""!";"Misja %s: <color=@userlogColoredText>Zwycięstwo</color>!";"<color=@userlogColoredText>Vítězství</color> v misi %s";"%s görevinde <color=@userlogColoredText>zafer!</color>";"<color=@userlogColoredText>​胜​利​</color>：%s";"ミッション %s で<color=@userlogColoredText>勝利</color> ！";"<color=@userlogColoredText>Vitória</color> na missão %s!";"<color=@userlogColoredText>Перемога</color> у місії «%s»!";"<color=@userlogColoredText>Pobeda</color> u %s misiji!";"<color=@userlogColoredText>Győzelem</color> a(z) %s küldetésben!";"%s 임무에서 <color=@userlogColoredText>승리</color>했습니다!";"<color=@userlogColoredText>Перамога</color> ў місіі «%s»!";"<color=@userlogColoredText>Victorie</color> în misiunea %s!";"<color=@userlogColoredText>​勝​利​</color>：%s";"<color=@userlogColoredText>​胜​利​</color>：%s";"<color=@userlogColoredText>Chiến thắng</color> trong nhiệm vụ %s!";;
"userlog/session_result/lose";"<color=@userlogColoredText>Defeat</color> in the %s mission!";"<color=@userlogColoredText>Défaite</color> dans la mission %s !";"<color=@userlogColoredText>Sconfitta</color> nella missione %s!";"<color=@userlogColoredText>Niederlage</color> in der Mission %s!";"<color=@userlogColoredText>¡Derrota</color> en la misión %s!";"<color=@userlogColoredText>Поражение</color> в миссии ""%s"".";"Misja %s: <color=@userlogColoredText>Porażka</color>!";"<color=@userlogColoredText>Porážka</color> v misi %s";"%s görevinde <color=@userlogColoredText>yenilgi!</color>";"<color=@userlogColoredText>​失​败​</color>：%s";"ミッション%sで<color=@userlogColoredText>敗北</color> 。";"<color=@userlogColoredText>Derrota</color> na missão %s!";"<color=@userlogColoredText>Поразка</color> у місії «%s»!";"<color=@userlogColoredText>Poraz</color> u %s misiji!";"<color=@userlogColoredText>Vereség</color> a(z) %s küldetésben!";"%s 임무에서 <color=@userlogColoredText>패배</color>했습니다!";"<color=@userlogColoredText>Паражэнне</color> ў місіі «%s».";"<color=@userlogColoredText>Înfrângere</color> în misiunea %s!";"<color=@userlogColoredText>​失​敗​</color>：%s";"<color=@userlogColoredText>​失​败​</color>：%s";"<color=@userlogColoredText>Thất bại</color> trong nhiệm vụ %s!";;
"userlog/session_result_plain/win";"Victory in the %s mission!";"Victoire en %s mission!";"Vittoria nella missione %s !";"Du warst in der Operation %s siegreich!";"¡Victoria en la misión %s!";"Победа в миссии ""%s""!";"Zwycięstwo w misji %s!";"Vítězství v misi %s !";"%s görevinde zafer!";"胜​利：%s";"ミッション「%s」\t勝利！";"Vitória na missão %s!";"Перемога в %s місій!";"Pobeda u misiji %s!";"Győzelem a(z) %s küldetésen!";"%s 임무에서 승리했습니다!";"Перамога ў %s місіі!";"Victory in the %s mission!";"勝​利：%s";"Victory in the %s mission!";"Chiến thắng trong nhiệm vụ %s!";;
"userlog/session_result_plain/lose";"Defeat in the %s mission!";"Défaite en %s mission!";"Sconfitta nella missione %s !";"Niederlage in der Operation %s!";"¡Derrota en la misión %s!";"Поражение в миссии ""%s"".";"Porażka w misji %s!";"Porážka v misi %s !";"%s görevinde yenilgi!";"失​败：%s";"ミッション「%s」\t敗北！";"Derrote na missão %s!";"Поразка в %s місій!";"Poraz u misiji %s!";"Vereség a(z) %s küldetésen!";"%s 임무에서 패배했습니다!";"Паражэнне ў %s місіі!";"Defeat in the %s mission!";"失​敗：%s";"Defeat in the %s mission!";"Thất bại trong nhiệm vụ %s!";;
"userlog/event/early_session_leave";"You have left the %s event before the battle ended.";"Vous avez quitté l'événement %s avant la fin de la bataille.";"Hai lasciato la battaglia %s prima che finisse.";"Du hast das Ereignis %s verlassen, bevor die Schlacht zu Ende war.";"Has abandonado el evento %s antes de que terminara la batalla.";"Вы покинули событие ""%s"" до окончания боя.";"Opuściłeś wydarzenie %s przed zakończeniem bitwy.";"Opustil jsi event %s před koncem bitvy";"%s olayını savaş bitmeden terk ettiniz.";"%s 行​动​结​束​前​已​退​出​战​斗";"戦闘終了前に%s\tイベントから\t去りました。";"Você deixou o evento %s antes da batalha terminar.";"Ви покинули подію ""%s"" до закінчення бою.";"Napustili ste %s događaj pre nego što se bitka završila.";"Kiléptél a(z) %s eseményből a csata vége előtt.";"%s 에서 전투가 끝나기 전에 나왔습니다.";"Вы пакінулі падзею «%s» да сканчэння бою.";"Ai părăsit evenimentul %s înainte ca lupta să se termine.";"在 %s 活​動​結​束​之​前​已​經​退​出​戰​鬥​了";"%s 行​动​结​束​前​已​退​出​战​斗";"Bạn đã bỏ lỡ sự kiện %s trước khi trận chiến kết thúc.";;
"userlog/event/session_result";"The %s event has been completed.";"L'événement %s a été complété.";"La battaglia %s è terminata.";"Das Ereignis %s wurde abgeschlossen.";"Se ha completado el evento %s.";"Событие ""%s"" завершено.";"Wydarzenie %s zostało ukończone.";"Event %s byl dokončen";"%s Olayı tamamladı.";"%s 行​动​已​完​成";"%s\tイベントが\t完了されました。";"O evento %s foi completado.";"Подія ""%s"" завершена.";"%s događaj je završen.";"A(z) %s esemény teljesítve.";"%s 이벤트가 끝났습니다.";"Падзея «%s» завяршылася.";"Evenimentul %s a fost finalizat.";"活​動 %s 已​經​完​成​了";"%s 行​动​已​完​成";"Sự kiện %s đã được hoàn thành.";;
"userlog/event/session_result/win";"<color=@userlogColoredText>Victory</color> in the %s event!";"<color=@userlogColoredText>Victoire</color> dans l'évènement %s!";"<color=@userlogColoredText>Hai vinto</color> nella battaglia %s!";"<color=@userlogColoredText>Sieg</color> im Ereignis %s!";"<color=@userlogColoredText>¡Victoria</color> en el evento %s!";"<color=@userlogColoredText>Победа</color> в событии ""%s""!";"<color=@userlogColoredText>Zwycięstwo</color> w wydarzeniu %s!";"<color=@userlogColoredText>Vítězství</color> v eventu %s";"%s etkinliğinde <color=@userlogColoredText>zafer!</color>";"<color=@userlogColoredText>​胜​利​</color>：%s";"%s\tイベントで<color=@userlogColoredText>勝利</color>！";"<color=@userlogColoredText>Vitória</color> no evento %s!";"<color=@userlogColoredText>Перемога</color> у події ""%s""!";"<color=@userlogColoredText>Pobeda</color> u %s događaju!";"<color=@userlogColoredText>Győzelem</color> a(z) %s eseményen!";"%s 이벤트에서 <color=@userlogColoredText>승리</color>했습니다!";"<color=@userlogColoredText>Перамога</color> ў падзеі «%s»!";"<color=@userlogColoredText>Victorie</color> în evenimentul %s!";"<color=@userlogColoredText>​勝​利​</color>：%s";"<color=@userlogColoredText>​胜​利​</color>：%s";"<color=@userlogColoredText>Chiến thắng</color> trong sự kiện %s!";;
"userlog/event/session_result/lose";"<color=@userlogColoredText>Defeat</color> in the %s event!";"<color=@userlogColoredText>Défaite</color> dans l'évènement %s!";"<color=@userlogColoredText>Hai perso</color> nella battaglia %s!";"<color=@userlogColoredText>Niederlage</color> im Ereignis %s!";"<color=@userlogColoredText>¡Derrota</color> en el evento %s!";"<color=@userlogColoredText>Поражение</color> в событии ""%s"".";"<color=@userlogColoredText>Porażka</color> w wydarzeniu %s!";"<color=@userlogColoredText>Porážka</color> v eventu %s";"%s etkinliğinde <color=@userlogColoredText>yenilgi!</color>";"<color=@userlogColoredText>​失​败​</color>：%s";"%s\tイベントで<color=@userlogColoredText>敗北</color>！";"<color=@userlogColoredText>Derrota</color> no evento %s!";"<color=@userlogColoredText>Поразка</color> у події ""%s"".";"<color=@userlogColoredText>Poraz</color> u %s događaju!";"<color=@userlogColoredText>Vereség</color> a(z) %s eseményen!";"%s 이벤트에서 <color=@userlogColoredText>패배</color>했습니다!";"<color=@userlogColoredText>Паражэнне</color> ў падзеі «%s».";"<color=@userlogColoredText>Înfrângere</color> în evenimentul %s!";"<color=@userlogColoredText>​失​敗​</color>：%s";"<color=@userlogColoredText>​失​败​</color>：%s";"<color=@userlogColoredText>Thất bại</color> trong sự kiện %s!";;
"userlog/event/session_result_plain/win";"Victory in the %s event!";"Victoire en %s évènement!";"Vittoria nell'evento %s !";"Du warst im Event %s siegreich!";"¡Victoria en el evento %s!";"Победа в событии ""%s""!";"Wygrana w wydarzeniu %s!";"Vítězství v akci %s !";"%s etkinliğinde zafer!";"胜​利：%s";"イベント「%s」\t勝利！";"Vitória no evento %s!";"Перемога в %s подій!";"Pobeda u eventu %s!";"Győzelem a(z) %s eseményen!";"%s 이벤트에서 승리했습니다!";"Перамога ў %s падзеі!";"Victory in the %s event!";"勝​利：%s";"Victory in the %s event!";"Chiến thắng trong sự kiện %s!";;
"userlog/event/session_result_plain/lose";"Defeat in the %s event!";"Défaite en %s évènement!";"Sconfitta nell'evento %s !";"Niederlage im Event %s!";"¡Derrota en el evento %s!";"Поражение в событии ""%s"".";"Przegrana w wydarzeniu %s!";"Porážka v akci %s !";"%s etkinliğinde yenilgi!";"失​败：%s";"イベント「%s」\t敗北！";"Derrota no evento %s!";"Поразка в %s подій!";"Poraz u eventu %s!";"Vereség a(z) %s eseményen!";"%s 이벤트에서 패배했습니다!";"Паражэнне ў %s падзеі!";"Defeat in the %s event!";"失​敗：%s";"Defeat in the %s event!";"Thất bại trong sự kiện %s!";;
"userLog/session_result_extr";"Mission ""%s"" completed.";"Mission ""%s"" terminée.";"Missione ""%s"" completata.";"Mission ""%s"" abgeschlossen.";"Misión ""%s"" completada.";"Миссия ""%s"" завершена.";"Ukończony %s misji.";"Mise ""%s"" byla dokončena.";"""%s"" görevi tamamlandı.";"任​务​“%s”​已​完​成";"ミッション「%s」\tを\t完了。";"Missão ""%s"" concluída.";"Місія «%s» виконана.";"Misija ""%s"" završena.";"Mission ""%s"" completed.";"""%s"" 임무를 완수하였습니다.";"Місій «%s» выканана.";"Mission ""%s"" completed.";"任​務​“%s”​已​完​成";"Mission ""%s"" completed.";"Nhiệm vụ ""%s"" hoàn thành.";;
"userlog/broken_airs";"Damaged Vehicles";"Véhicules endommagés";"Unità danneggiate";"Beschädigte Fahrzeuge";"Vehículos Dañados";"Повреждённая техника";"Uszkodzone maszyny";"Poškozené stroje";"Hasarlı Araçlar";"受​损​载​具";"破損した\t機体";"Veículos danificados";"Пошкоджена техніка";"Oštećena vozila";"Sérült járművek";"손상된 장비";"Пашкоджаная тэхніка";"Vehicule avariate";"損​壞​載​具";"受​损​载​具";"Phương tiện bị hư hại";;
"userlog/buy_aircraft";"You have purchased a <color=@userlogColoredText>%s</color>.";"Vous avez acheté un <color=@userlogColoredText>%s</color>.";"Hai acquistato un <color=@userlogColoredText>%s</color>.";"Du hast <color=@userlogColoredText>%s</color> gekauft.";"Has comprado un <color=@userlogColoredText>%s</color>.";"Вы купили технику <color=@userlogColoredText>%s</color>.";"Kupiono <color=@userlogColoredText>%s</color>.";"Koupil jsi <color=@userlogColoredText>%s</color>";"Bir <color=@userlogColoredText>%s</color> satın aldın.";"已​成​功​购​买 <color=@userlogColoredText>%s</color>";"<color=@userlogColoredText>%s</color>を\t購入しました。";"Você comprou um <color=@userlogColoredText>%s</color>.";"Ви придбали техніку <color=@userlogColoredText>%s</color>.";"Kupili ste <color=@userlogColoredText>%s</color>.";"Megvásároltad a(z) <color=@userlogColoredText>%s</color> járművet.";"<color=@userlogColoredText>%s</color>을(를) 구입했습니다.";"Вы купілі тэхніку <color=@userlogColoredText>%s</color>.";"Ai cumpărat un <color=@userlogColoredText>%s</color>.";"購​買​了​一​個 <color=@userlogColoredText>%s</color>";"购​买​了​一​架 <color=@userlogColoredText>%s</color>";"Bạn đã mua <color=@userlogColoredText>%s</color>.";;
"userlog/buy_weapon";"You have purchased weapons for your <color=@userlogColoredText>%s</color>.";"Vous avez acheté des armes pour votre <color=@userlogColoredText>%s</color>.";"Hai acquistato armi per il tuo <color=@userlogColoredText>%s</color>.";"Du hast für deine(n) <color=@userlogColoredText>%s</color> Waffen gekauft.";"Has comprado armas para tu <color=@userlogColoredText>%s</color>.";"Вы купили оружие для техники <color=@userlogColoredText>%s</color>.";"Kupiono uzbrojenie dla <color=@userlogColoredText>%s</color>.";"Koupil jsi munici pro <color=@userlogColoredText>%s</color>";"Aracın <color=@userlogColoredText>%s</color> için silah satın aldın.";"为 <color=@userlogColoredText>%s</color> 购​买​了​武​备";"<color=@userlogColoredText>%s</color>の\t武器を\t購入しました。";"Você comprou armas para o seu <color=@userlogColoredText>%s</color>.";"Ви придбали озброєння для літака <color=@userlogColoredText>%s</color>.";"Kupili ste oružje za Vaš <color=@userlogColoredText>%s</color>.";"Fegyvereket vásároltál a(z) <color=@userlogColoredText>%s</color> járművedhez.";"<color=@userlogColoredText>%s</color>의 무장을 구입했습니다.";"Вы купілі ўзбраенне для тэхнікі <color=@userlogColoredText>%s</color>.";"Ai cumpărat arme pentru <color=@userlogColoredText>%s</color>.";"已​經​為​了 <color=@userlogColoredText>%s</color> 購​買​武​器";"为 <color=@userlogColoredText>%s</color> 购​买​了​武​备";"Bạn đã mua vũ khí cho <color=@userlogColoredText>%s</color>.";"COMMON FOR PLANES AND TANKS";
"userlog/buy_weapon_failed";"<color=@userlogColoredText>Not enough</color> <color=@currencyWpColor>€</color> to purchase weapons for your <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>Pas assez</color> <color=@currencyWpColor>€</color> pour acheter des armes pour votre <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>Non hai</color> <color=@currencyWpColor>€</color> a sufficienza per acquistare armi per il tuo <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>Nicht genug </color> <color=@currencyWpColor>€</color>. um Waffen für <color=@userlogColoredText>%s</color> zu kaufen.";"<color=@userlogColoredText>No tienes suficientes</color> <color=@currencyWpColor>€</color> para comprar armas para tu <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>Недостаточно</color> <color=@currencyWpColor>€</color>, чтобы купить оружие для техники <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>Nie masz dość</color><color=@currencyWpColor>€</color>, by kupić uzbrojenie dla swojego samolotu <color=@userlogColoredText>%s</color>. ";"<color=@userlogColoredText>Nedostatek</color> <color=@currencyWpColor>€</color> ke koupení munice pro <color=@userlogColoredText>%s</color>";"<color=@userlogColoredText><color=@userlogColoredText>%s</color> için silah almak üzere yeterli </color> <color=@currencyWpColor>€</color> yok.";"<color=@currencyWpColor>​€​</color><color=@userlogColoredText>​不​足​</color>，​无​法​为 <color=@userlogColoredText>%s</color> 购​买​武​备";"<color=@userlogColoredText>%s</color>の\t武器を\t購入するには<color=@currencyWpColor>€</color><color=@userlogColoredText>足りません。\t</color> ";"<color=@userlogColoredText>Não têm</color> <color=@currencyWpColor>€</color> para comprar armas para o seu <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>Недостатньо</color> <color=@currencyWpColor>€</color>, щоб придбати озброєння для техніки <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>Nemate dovoljno</color> <color=@currencyWpColor>€</color> da biste kupili oružje za Vaš <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>Nincs elég</color> <color=@currencyWpColor>€</color>, hogy fegyvereket vásárolj a(z) <color=@userlogColoredText>%s</color> járművedhez.";"<color=@userlogColoredText>%s</color>의 무장을 구입하기 위한 <color=@currencyWpColor>€</color>이 <color=@userlogColoredText>부족</color>합니다.";"<color=@userlogColoredText>Замала</color> <color=@currencyWpColor>€</color>, каб купіць узбраенне для тэхнікі <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>Nu ai suficienți</color> <color=@currencyWpColor>€</color> pentru a cumpăra armament pentru <color=@userlogColoredText>%s</color>.";"<color=@userlogColoredText>%s</color> 的​武​器​購​買​<color=@currencyWpColor>​€​</color><color=@userlogColoredText>​不​足​</color>";"<color=@currencyWpColor>​€​</color><color=@userlogColoredText>​不​足​</color>，​无​法​为 <color=@userlogColoredText>%s</color> 购​买​武​备";"<color=@userlogColoredText>Không đủ</color> <color=@currencyWpColor>€</color> để mua vũ khí cho <color=@userlogColoredText>%s</color>.";"COMMON FOR PLANES AND TANKS";
"userlog/buy_weapons_auto";"Auto Weapon Resupply";"Réapprovisionnement d'arme automatique";"Rifornimento d'arma automatica";"Automatische Munitionsversorgung";"Reabastecimiento de armas automático";"Автоматическое пополнение вооружения";"Automatyczne uzupełnianie amunicji";"Automatické doplnění munice";"Otomatik Mühimmat İkmali";"自​动​购​买​补​给​弹​药";"自動武器補充";"Reabastecimento automático da arma";"Автоматичне поповнення боєприпасів";"Automatska dopuna naoružanja";"Automatikus utánpótlás";"자동 무장 보급";"Аўтаматычнае папаўненне боезапасу";"Autoreaprovizionare armament";"自​動​補​給​彈​藥";"自​动​购​买​补​给​弹​药";"Tự động tiếp tế vũ khí";;
"userlog/buy_modification";"You have purchased a modification for your <color=@userlogColoredText>%s</color>.";"Vous avez acheté une modification pour votre <color=@userlogColoredText>%s</color>.";"Hai acquistato modifica per il tuo <color=@userlogColoredText>%s</color>.";"Du hast eine Modifikation für deine(n) <color=@userlogColoredText>%s</color> gekauft.";"Has comprado una modificación para tu <color=@userlogColoredText> %s</color>.";"Вы купили модификацию для <color=@userlogColoredText>%s</color>.";"Kupiłeś modyfikację dla  <color=@userlogColoredText> %s</color>.";"Koupil jsi modifikaci pro <color=@userlogColoredText>%s</color>";"<color=@userlogColoredText>%s</color> için bir modifikasyon satın aldın.";"为 <color=@userlogColoredText>%s</color> 购​买​了​改​装​件";"<color=@userlogColoredText>%s</color> の\t改造\tパーツを\t購入しました。";"Comprou uma modificação para o seu <color=@userlogColoredText>%s</color>.";"Ви придбали модифікацію для <color=@userlogColoredText>%s</color>.";"Kupili ste modifikaciju za Vaš <color=@userlogColoredText>%s</color>.";"Modifikációt vásároltál a(z) <color=@userlogColoredText>%s</color> járművedhez.";"<color=@userlogColoredText>%s</color>의 부품을 구입하였습니다.";"Вы купілі мадыфікацыю для <color=@userlogColoredText>%s</color>.";"Ai cumpărat o modificare pentru <color=@userlogColoredText>%s</color>.";"已​經​為​了 <color=@userlogColoredText>%s</color> 購​買​改​裝​部​件";"为 <color=@userlogColoredText>%s</color> 购​买​了​改​装​件";"Đã mua phần khí tài cho <color=@userlogColoredText>%s</color>.";;
"userlog/buy_spare";"You have purchased a back-up for your <color=@userlogColoredText>%s</color>.";"Vous avez acheté des sauvegardes pour votre <color=@userlogColoredText>%s</color>.";"Hai acquistato backup per il tuo <color=@userlogColoredText>%s</color>.";"Du hast Ersatz-Gutscheine für deine(n) <color=@userlogColoredText>%s</color> gekauft.";"Has comprado avión de reserva para tu <color=@userlogColoredText>%s</color>.";"Вы купили дублёр <color=@userlogColoredText>%s</color>.";"Kupiłeś maszynę zapasową do <color=@userlogColoredText>%s</color>.";"Koupil jsi zálohu pro <color=@userlogColoredText>%s</color>";"<color=@userlogColoredText>%s</color> için yedek araç satın aldın.";"为 <color=@userlogColoredText>%s</color> 购​买​了​备​用​载​具";"<color=@userlogColoredText>%s</color>の\tバックアップを\t購入しました。";"Comprou o back-up para o seu <color=@userlogColoredText>%s</color>.";"Ви купили дублер <color=@userlogColoredText>%s</color>.";"Kupili ste zamenu za Vaš <color=@userlogColoredText>%s</color>.";"Tartalékot vásároltál a(z) <color=@userlogColoredText>%s</color> járművedhez.";"<color=@userlogColoredText>%s</color>의 예비 장비를 구매하였습니다.";"Вы купілі машыну-дублёр для <color=@userlogColoredText>%s</color>.";"Ai cumpărat o rezervă pentru <color=@userlogColoredText>%s</color>.";"為​了 <color=@userlogColoredText>%s</color> 購​買​備​用​載​具";"为 <color=@userlogColoredText>%s</color> 购​买​了​备​用​载​具";"Bạn đã mua dự phòng cho  <color=@userlogColoredText>%s</color>.";;
"userlog/buy_spare/multiple";"You have purchased {numSparesColored} {numSpares=backup/backups} for your {unitName}.";"Vous avez acheté {numSparesColored} {numSpares=backup/backups} pour votre {unitName}.";"Hai acquistato {numSparesColored} {numSpares=backup/backups} per il tuo {unitName}.";"Du hast {numSparesColored} {numSpares=Ersatzfahrzeug-Gutschein/Ersatzfahrzeug-Gutscheine} für dein Fahrzeug '{unitName}' erworben.";"Has comprado {numSparesColored} {numSpares=backup/backups} para tu {unitName}.";"Вы купили {numSparesColored} {numSpares=дублёр/дублёра/дублёров} {unitName}.";"Zakupiono {numSparesColored} {numSpares=ponowne użycie/ponowne użycia/ponownych użyć} dla twoich {unitName}.";"Koupil jsi {numSparesColored} {numSpares=zálohu/zálohy/záloh} pro {unitName}";"{unitName} için {numSparesColored} {numSpares=yedek/yedek} satın aldınız.";"为 {unitName} 购​买​了 {numSparesColored} {numSpares=​份​备​用​载​具}。";"{unitName} のために{numSparesColored}{numSpares=バックアップ} を\t購入しました。";"Você adquiriu {numSparesColored} {numSpares=backup/backups} para o seu {unitName}.";"Ви купили {numSparesColored} {numSpares=дублер / дублера / дублерів} {unitName}.";"Kupili ste {numSparesColored} {numSpares=kupon za rezervno vozilo/kupona za rezervno vozilo/kupona za rezervno vozilo} za svoj {unitName}.";"Megvásároltál {numSparesColored} {numSpares=tartalékot/tartalékot} a(z) {unitName} járművedhez.";"{unitName} 에 {numSparesColored}{numSpares=개}의 예비 장비를 구입했습니다.";"Вы купілі {numSparesColored} {numSpares=дублёр/дублёры/дублёраў} {unitName}.";"Ai cumpărat {numSparesColored} {numSpares=rezervă/rezerve/rezerve} pentru {unitName}.";"為 {unitName} 購​買 {numSparesColored} {numSpares=​備​用​載​具}";"为 {unitName} 购​买​了 {numSparesColored} {numSpares=​份​备​用​载​具}。";"Bạn đã mua {numSparesColored} {numSpares=dự trữ} cho {unitName} của bạn.";;
"userlog/buy_unlock/decal";"You have purchased a(n) <color=@userlogColoredText>%s</color> decal.";"Vous avez acheté une décalcomanie <color=@userlogColoredText>%s</color>.";"Hai acquistato la decal <color=@userlogColoredText>%s</color> .";"Du hast das Abzeichen <color=@userlogColoredText>%s</color> gekauft.";"Has comprado una <color=@userlogColoredText> %s</color> calcomanía.";"Вы купили наклейку <color=@userlogColoredText>%s</color>.";"Kupiłeś oznaczenie <color=@userlogColoredText>%s</color>.";"Koupil jsi <color=@userlogColoredText>%s</color>";"Bir  <color=@userlogColoredText>%s</color> çıkartması satın aldın.";"已​成​功​购​买 <color=@userlogColoredText>%s</color> 贴​花。";"a(n) <color=@userlogColoredText>%s</color>デカールを\t購入しました。";"Comprou um decalque <color=@userlogColoredText>%s</color>.";"Ви придбали наклейку <color=@userlogColoredText>%s</color>.";"Kupili ste <color=@userlogColoredText>%s</color> nalepnicu.";"Megvásároltad a(z) <color=@userlogColoredText>%s</color> matricát.";"<color=@userlogColoredText>%s</color>의 데칼을 구매하였습니다.";"Вы купілі эмблему <color=@userlogColoredText>%s</color>.";"Ai cumpărat emblema <color=@userlogColoredText>%s</color>.";"已​經​購​買 <color=@userlogColoredText>%s</color> 貼​花";"已​成​功​购​买 <color=@userlogColoredText>%s</color> 贴​花。";"Bạn đã mua decal <color=@userlogColoredText>%s</color>.";;
"userlog/buy_unlock/skin";"You have purchased a(n) <color=@userlogColoredText>%s</color> camouflage.";"Vous avez acheté un camouflage <color=@userlogColoredText>%s</color>.";"Hai comprato la mimetica <color=@userlogColoredText>%s</color> .";"Du hast eine(n) <color=@userlogColoredText>%s</color> Tarnanstrich gekauft.";"Has comprado <color=@userlogColoredText> %s</color> camuflaje.";"Вы купили камуфляж <color=@userlogColoredText>%s</color>.";"Kupiłeś kamuflaż <color=@userlogColoredText> %s</color>.";"Koupil jsi <color=@userlogColoredText>%s</color>";"<color=@userlogColoredText>%s</color> kamuflajını satın aldın.";"已​成​功​购​买 <color=@userlogColoredText>%s</color> 涂​装。";"<color=@userlogColoredText>%s</color>カモフラージュを\t購入しました。";"Comprou a camuflagem <color=@userlogColoredText>%s</color>.";"Ви придбали камуфляж <color=@userlogColoredText>%s</color>.";"Kupili ste <color=@userlogColoredText>%s</color> kamuflažu.";"Megvásároltad a(z) <color=@userlogColoredText>%s</color> járműfestést.";"<color=@userlogColoredText>%s</color>도색을 구입했습니다.";"Вы купілі камуфляж <color=@userlogColoredText>%s</color>.";"Ai cumpărat camuflajul <color=@userlogColoredText>%s</color>.";"已​成​功​購​買 <color=@userlogColoredText>%s</color> 塗​裝";"已​成​功​购​买 <color=@userlogColoredText>%s</color> 涂​装。";"Bạn đã mua ngụy trang <color=@userlogColoredText>%s</color>.";;
"userlog/buy_unlock/achievement";"You have purchased a(n) <color=@userlogColoredText>%s</color> achievement.";"Vous avez acheté le succès <color=@userlogColoredText>%s</color>.";"Hai acquistato il premio <color=@userlogColoredText>%s</color>.";"Du hast die Errungenschaft <color=@userlogColoredText>%s</color> gekauft.";"Has comprado el logro <color=@userlogColoredText>%s</color>.";"Вы купили достижение <color=@userlogColoredText>%s</color>.";"Kupiłeś <color=@userlogColoredText>%s</color> osiągnięcie.";"Koupil jsi <color=@userlogColoredText>%s</color>";"<color=@userlogColoredText>%s</color> başarısı satın aldınız.";"已​成​功​购​买 <color=@userlogColoredText>%s</color> 成​就。";"<color=@userlogColoredText>%s</color>の\t実績を\t購入しました。";"Você adquiriu a conquista <color=@userlogColoredText>%s</color>.";"Ви купили досягнення <color=@userlogColoredText>%s</color>.";"Kupili ste <color=@userlogColoredText>%s</color> achievement.";"Megvásároltad a(z) <color=@userlogColoredText>%s</color> eredményt.";"<color=@userlogColoredText>%s</color> 업적을 구입했습니다.";"Вы купілі дасягненне <color=@userlogColoredText>%s</color>.";"Ai cumpărat realizarea <color=@userlogColoredText>%s</color>.";"已​經​購​買​了 <color=@userlogColoredText>%s</color> 成​就";"已​成​功​购​买 <color=@userlogColoredText>%s</color> 成​就。";"Bạn đã mua thành tựu <color=@userlogColoredText>%s</color>.";;
