"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"us_gc_m3_dialog3_ph1";" How many combat flights did we do today? I already lost count.";" Combien de combats aériens avons-nous mené aujourd’hui ? J’ai déjà arrêté de compter.";" Quanti voli da combattimento abbiamo fatto oggi? Ho perso il conto.";" Wie viele Kampfeinsätze sind wir heute geflogen? Ich hab aufgehört zu zählen.";" ¿Cuántas batallas hemos tenido hoy? Ya perdí la cuenta.";"Сколько мы вылетов сегодня уже сделали? Я уже потерял счет";"Ile lotów bojowych dzisiaj odbyliśmy? Straciłem rachubę.";"Kolik bojových letů jsme dneska už podnikli? Nějak jsem to přestal počítat.";" Bugün kaç muharebe uçuşu yaptık? Bende hesap kitap kalmadı.";"我​们​今​天​一​共​打​了​几​场​空​战？​我​已​经​数​不​清​了。";"今日は\t何回出撃した？もう\t分かんなくなっちまった";" Quantos combates que fizemos hoje? Eu já perdi a conta.";"Скільки ми вильотів сьогодні вже зробили? Я вже втратив рахунок";" Koliko borbenih letova smo imali danas? Već sam se zabrojao.";"Mennyi bevetésünk volt ma? Már számolni sem tudom.";" 우리 오늘 얼마나 싸운거지? 이미 세지도 못하겠어.";"Колькі вылетаў мы ўжо зрабілі за сёння? Я ўжо стаміўся лічыць";" Câte zboruri de luptă am făcut astăzi? Am pierdut deja numărul.";"我​們​今​天​一​共​打​了​幾​場​空​戰？​我​已​經​數​不​清​了。";"我​们​今​天​一​共​打​了​几​场​空​战？​我​已​经​数​不​清​了。";" Chúng ta có bao nhiêu lượt không chiến trong ngày hôm nay? Tôi không thể đếm nổi.";;
"us_gc_m3_dialog3_ph2";" What does it matter? Anyway it's better than sitting in the trenches, waiting to get hit on the head by a bomb or a shell.";" Pourquoi est-ce important ? C’est quand même mieux que d'attendre dans les tranchées d'être frappé sur la tête par une bombe ou un obus.";" Che importa? Comunque, è meglio che starsene in trincea ad aspettare che ti tirino una bomba o una granata.";" Was soll's? Es ist auf jeden Fall besser, als im Schützengraben zu sitzen und zu warten, bis einem eine Bombe auf den Kopf fällt.";" ¿Qué importa? Siempre será mejor que quedarse en la trinchera, esperando a que caiga una bomba o un proyectil sobre tu cabeza.";"Какая разница? Все лучше, чем сидеть в окопах и ждать, когда тебе на голову прилетит бомба или артиллерийский снаряд";"Co za różnica? To i tak lepsze niż siedzieć w okopie i czekać, aż spadnie ci na głowę bomba czy pocisk.";"Co na tom záleží? Pořád je to lepší než sedět v zákopu a čekat, až člověku na hlavu spadne bomba nebo střepina.";" Ne fark eder ki? Neyse siperde oturup bir mermiyle veya bombayla vurulmayı beklemekten iyidir.";"这​有​什​么​关​系​呢？​再​怎​么​也​比​在​战​壕​里​傻​待​着​挨​枪​子​儿​好​吧。";"だから\t何だ？塹壕に\t這いつくばって、\t頭に\t爆弾や\t砲弾喰らうの\t待ってるよりは\tマシってもんさ";" O que importa? Sempre será melhor do que ficar nas trincheras, esperando que caia uma bomba ou que um projétil acerte na cabeça.";"Яка різниця? Все краще, ніж сидіти в окопах і чекати, коли тобі на голову прилетить бомба або артилерійський снаряд";" Kakve to ima veze? Svejedno je bolje nego sedeti u rovovima i čekati da vas granata ili bomba pogode u glavu.";"Mit számít? Végül is ez jobb mint lövészárokban ülni, és várni, hogy fejen találjon egy bomba vagy egy gránát.";" 뭐가 문제인데? 참호에 처박혀 적의 포탄에 맞길 기다리는 것 보다는 낫잖아.";"Якая розніца? Усё лепш, чым сядзець у акопах і чакаць, калі табе ў галаву прыляціць бомба ці артылерыйскі снарад";" Ce contează? Oricum e mai bine decât să stai în tranșee, așteptând să fii lovit în cap de o bombă sau de obuz.";"這​有​什​麼​關​係​呢？​再​怎​麼​也​比​在​戰​壕​裡​傻​待​著​挨​槍​子​兒​好​吧。";"这​有​什​么​关​系​呢？​再​怎​么​也​比​在​战​壕​里​傻​待​着​挨​枪​子​儿​好​吧。";" Có chuyện gì vậy? Dù sao như thế này vẫn tốt hơn là ở trong các chiến hào, chờ đợi bom hoặc pháo nã vào đầu.";;
"us_gc_m3_dialog3_ph3";" Stay focused, guys. This isn't sightseeing.";" Restez concentrés. Ce n’est pas du tourisme.";" Mantenete la concentrazione, ragazzi. Questo non è un giro turistico.";" Bleibt konzentriert, Männer. Das ist kein Spazierflug.";" No pierdan la concentración, chicos. Esto no es un paseo.";"Не отвлекаемся, парни, мы не на прогулку вылетели";"Skupcie się, chłopaki. To nie wycieczka.";"Soustřeďte se, chlapi, tohle není vyhlídkový let.";" Dikkatinizi dağıtmayın beyler. Buraya etrafı izlemeye gelmedik.";"保​持​注​意​力。​这​可​不​是​在​观​光。";"気を\t抜くな　\t観光旅行じゃないんだぞ";" Rapazes, fiquem concentrados. Isso não é um passeio.";"Не відволікаємося, хлопці, ми не на прогулянку вилетіли";" Ostanite fokusirani momci. Ovo nije razgledanje.";"Koncentráljatok, fiúk! Ez nem városnézés!";" 집중하도록, 소풍 나온 게 아니다.";"Сабярыцеся, хлопцы, мы не на прагулку выляцелі";" Stați concentrați, băieți. Aceasta nu este o plimbare.";"保​持​注​意​力。​這​可​不​是​在​觀​光。";"保​持​注​意​力。​这​可​不​是​在​观​光。";" Giữ tập trung, mọi người. Đây không phải đi ngắm cảnh đâu.";;
"jpn_gc_m4_dialog1_ph1";" Expecting American defense forces to put up furious resistance. Stay in close formation and get ready to defeat enemy attacks.";" On s’attend à ce que la défense américaine oppose une résistance acharnée. Restez en formation serrée et préparez-vous à vaincre les attaques ennemies.";" Ci si aspetta che le forze di difesa americane oppongano una feroce resistenza. Mantenetevi in formazione serrata e preparatevi a difendervi dagli attacchi nemici.";" Die amerikanischen Abwehreinheiten werden erbitterten Widerstand leisten. Bleiben Sie in geschlossener Formation und machen Sie sich bereit, feindliche Angriffe abzuwehren.";" Se anticipa que las fuerzas defensivas estadounidenses presentarán una resistencia furiosa. Mantengan la formación cerrada y prepárense para anular los ataques del enemigo.";"Мы ожидаем серьезное сопротивление со стороны американской защиты, держимся в плотной формации и готовимся отбивать атаки противника";"Spodziewamy się, że amerykańskie siły obronne stawią nam zaciekły opór. Utrzymujcie ciasny szyk i bądźcie gotowi na odparcie ataku wroga.";"Americká obrana bude klást tuhý odpor. Držte se v těsné formaci a připravte se odrazit nepřátelské útoky.";" Amerika savunma kuvvetlerinin sağlam bir direniş göstermesi bekleniyor. Yakın dizilişte kalın ve düşman saldırılarını püskürtmeye hazır olun.";"希​望​美​军​防​御​部​队​能​顽​强​抵​抗。​保​持​密​集​队​形，​随​时​准​备​击​退​敌​人​的​攻​击。";"アメリカ\t軍防衛隊の\t激烈な\t抵抗が\t予想される　\t密集隊形を\t維持し、\t敵の\t攻撃に\t備えよ";" Antecipamos que as forças defensivas norte-americanas apresentarão uma forte resistência. Mantenham a formação fechada e se preparem para anular os ataques do inimigo.";"Ми чекаємо серйозний опір з боку американського захисту, тримаємося в щільній формації і готуємося відбивати атаки противника";" Očekujemo da će američke odbrambene sile pružiti jak otpor. Ostanite u formaciji i pripremite se da pobedimo neprijateljske napade.";"Ádáz ellenállásra számítunk az amerikai véderőtől. Tartsátok a szoros alakzatot, és készüljetek fel az ellenséges csapatok visszaverésére.";" 미국 방어병력의 격렬한 저항이 예상된다. 밀집대형을 유지하고 적의 공격을 격퇴할 준비를 하도록.";"Мы акаем сур'ёзнага супраціву з боку амерыканскай абароны, трымаемся шчыльным строем і рыхтуемся адбіваць атакі супраціўніка";" Ne așteptăm ca forțele de apărare americane să opună o rezistență puternică. Rămâneți în formație strânsă și pregătiți-vă să respinge-ți atacurile inamice.";"希​望​美​軍​防​禦​部​隊​能​頑​強​抵​抗。​保​持​密​集​隊​形，​隨​時​準​備​擊​退​敵​人​的​攻​擊。";"希​望​美​军​防​御​部​队​能​顽​强​抵​抗。​保​持​密​集​队​形，​随​时​准​备​击​退​敌​人​的​攻​击。";" Hy vọng lực lượng quốc phòng Mỹ sẽ tức giận và phản kháng. Giữ vững đội hình và chuẩn bị sẵn sàng để đánh bại đợt tấn công đối phương.";;
"jpn_gc_m4_dialog2_ph1";" We damaged one of those carriers for sure.";" Nous avons surement abimé un de nos porte-avions";" Sicuramente abbiamo danneggiato una di quelle portaerei.";" Wir haben mit Sicherheit einen der Flugzeugträger beschädigt.";" Con seguridad hemos dañado uno de esos portaaviones.";"Один авианосец мы точно подбили";"Na pewno uszkodziliśmy jeden z tych lotniskowców.";"Určitě se nám podařilo poškodit aspoň jednu letadlovou loď.";" Şu uçak gemilerinden birine kesinlikle hasar verdik.";"我​们​确​定​已​经​重​创​了​其​中​一​艘​航​母。";"敵空母一隻に\t損害を\t与えたぞ";" Com certeza nós danificamos um daqueles porta-aviões.";"Один авіаносець ми точно підбили";" Sigurno smo oštetili one nosače.";"Az egyik hordozót biztosan megrongáltuk.";" 우린 확실히 저 항모들 중 한 척에 피해를 입혔어.";"Адзін авіяносец мы дакладна падбілі";" Cu siguranță am distrus unul din acele portavioane.";"我​們​確​定​已​經​重​創​了​其​中​一​艘​航​母。";"我​们​确​定​已​经​重​创​了​其​中​一​艘​航​母。";" Chúng ta chắc chắn đã gây thiệt hại cho một trong số những tàu sân bay đó.";;
"jpn_gc_m4_dialog2_ph2";" At a hell of a price.";" Au prix fort.";" A qualsiasi costo.";" Zu einem verdammt hohen Preis.";" Y nos salió caro.";"Да, но какой ценой.";"Ale za jaką cenę.";"Za zatraceně vysokou cenu.";" Karşılığında cehennemi yaşamamıza rağmen!";"但​代​价​也​很​大。";"こっちもかなりやられた";" Saiu caro.";"Так, але якою ціною.";" Po paklenoj ceni.";"Nagy árat fizettünk mindezért.";" 굉장히 비싼 대가를 치르고서 말이야.";"Так, але чаго нам гэта каштавала.";" Cu un preț al naibii de mare.";"但​代​價​也​很​大。";"但​代​价​也​很​大。";" Sự trả giá đẫm máu.";;
"us_gc_m4_dialog1_ph1";" Contact with an enemy group. Damn, there's a swarm of them flying towards you.";" Contact avec un groupe ennemi. Bon Dieu, il y en a toute une nuée qui vole vers vous.";" Contatto con un gruppo nemico. Accidenti, c'è uno stormo di loro che volano verso di te.";" Kontakt mit Feind hergestellt. Verdammt, da kommt gleich ein ganzer Schwarm auf uns zu.";" Contacto con un grupo enemigo. Maldición, un enjambre de aviones se dirige hacia ti.";"Контакт с вражеской группой. Черт, их много, летят к вам";"Kontakt z wrogą grupą. Do diabła, leci na was cały rój.";"Kontakt s nepřátelskou skupinou. Zatraceně, blíží se k vám celý roj.";" Bir düşman grubuyla temas. Lanet olsun, size doğru uçan bir sürüsü var daha.";"遭​遇​敌​方​飞​机​编​队。​该​死，​有​一​大​群​飞​机​正​扑​向​你。";"敵編隊と\t接触　\tクソ、\t奴らがそっちに\t向かってるぞ";" Contato com um grupo de inimigos. Maldição, tem um enxame deles voando em sua direção.";"Контакт з ворожою групою. Дідько, їх багато, летять до вас";" Kontakt sa neprijateljskom grupom. Dovraga, ceo roj njih leti ka tebi.";"Összetűzésbe kerültünk egy ellenséges csapattal. Fenébe, egy egész raj repül felétek!";" 적 편대와 교전하라. 젠장, 놈들이 떼 지어서 그쪽으로 날아간다.";"Кантакт з групай ворага. Халера, іх шмат, ляцяць у наш бок";" Avem contactat cu un grup de inamici. La naiba, un roi dintre ei zboară chiar spre voi.";"遭​遇​敵​方​飛​機​編​隊。​該​死，​有​一​大​群​飛​機​正​撲​向​你。";"遭​遇​敌​方​飞​机​编​队。​该​死，​有​一​大​群​飞​机​正​扑​向​你。";" Tiếp cận với một nhóm quân địch. Chết tiệt, có một nhóm đang bay về phía bạn.";;
"us_gc_m4_dialog1_ph2";" They are about 60 miles away from us.";" Ils sont à environ 60 miles de nous.";" Si trovano a circa 60 miglia da noi.";" Sie sind etwa 60 Meilen von uns entfernt.";" Se encuentran a casi 60 millas de distancia.";"Они сейчас, по идее, милях в 60 от нас";"Są jakieś 60 mil od was.";"Jsou od nás asi 60 mil.";" Bizden yaklaşık 60 mil uzaktalar.";"他​们​离​这​儿​大​概 60 英​里​远。";"距離は\t約百\tキロだ";" Eles estão a 60 milhas de nós.";"Вони зараз, вірогідно, милях в 60 від нас";" Oni su oko 60 milja daleko od nas.";"Olyan 60 mérföldre vannak tőlünk.";" 놈들은 우리로부터 60마일 떨어져 있어.";"Яны зараз, верагодна, недзе за 60 міль ад нас";" Sunt la aproximativ 60 de mile depărtare de noi.";"他​們​離​這​兒​大​概 60 英​里​遠。";"他​们​离​这​儿​大​概 60 英​里​远。";" Chúng cách chúng ta khoảng 60 dặm.";;
"us_gc_m4_dialog1_ph3";" Which means they will be here soon.";" Ce qui veut dire qu’ils seront là bientôt.";" Il che significa che arriveranno presto.";" Das heißt, sie sind gleich hier.";" Lo que significa que llegarán muy pronto.";"Значит, скоро будут тут";"A to znaczy, że zaraz tu będą.";"To znamená, že tady budou už brzy.";" Yani her an burada olabilirler.";"因​此​用​不​了​多​久​他​们​就​会​过​来。";"連中が\t来るまですぐだぞ";" O que significa que eles estarão aqui em breve.";"Значить, скоро будуть тут";" Što znači da će oni biti ovde uskoro.";"Ami azt jelenti, hogy hamarosan ideérnek.";" 그 말은 놈들이 곧 여기로 온다는 뜻이지.";"Значыць, хутка будуць тут";" Ceea ce înseamnă că vor fi aici în curând.";"因​此​用​不​了​多​久​他​們​就​會​過​來。";"因​此​用​不​了​多​久​他​们​就​会​过​来。";" Chúng sẽ tới đây sớm thôi.";;
"us_gc_m4_dialog2_ph1";" A group of planes, about 12 dive-bombers, incoming from the north-east at 6,500 feet.";" Un groupe d’avions, d’environ 12 bombardiers en piqué, arrivent du nord-est à 6500 pieds.";" Un gruppo di aerei, circa 12 bombardieri in picchiata, stanno arrivando a nord-est a 6500 piedi.";" Eine Gruppe von Flugzeugen, etwa 12 Sturzbomber, nähert sich aus Nordosten auf 6.500 Fuß.";" Un grupo de aviones, cerca de 12 bombarderos en picado, se acerca desde el noreste a 6.500 pies.";"Группа самолётов, приблизительно 12 пикирующих бомбардировщиков, направление северо-восток, высота 2000 метров";"Grupa samolotów, około 12 bombowców nurkujących, nadlatuje z północnego wschodu na wysokości 2000 metrów.";"Od severovýchodu se ve výšce 6 500 stop blíží skupina asi 12 střemhlavých bombardérů.";" Yaklaşık 12 dalış bombardıman uçağından oluşan bir grup uçak 6.500 feet'te kuzey doğudan yaklaşıyor.";"一​队​敌​机，​大​概​是 12 架​俯​冲​轰​炸​机，​正​从​东​北​方​接​近，​高​度 6,500 英​尺。";"およそ\t十二機の\t急降下爆撃機が\t北東から\t接近中、\t高度二千\tメートル";" Um grupo de aviões. Sobre 12 bombardeiros de mergulho, se aproximam pelo nordeste a 6.500 pés.";"Група літаків, приблизно 12 пікіруючих бомбардувальників, напрям північний схід, висота 2000 метрів";" Grupa aviona, oko 12 napadačkih bombardera, dolaze sa severo-istoka na 6,500 stopa.";"Egy repülőgép-kötelék, körülbelül 12 zuhanóbombázó érkezik északkeletről 6500 láb magasan.";" 약 12기의 급강하 폭격기 편대가 북동쪽 6,500피트 상공에서 오고 있다.";"Група самалётаў, каля 12 пікіроўшчыкаў, кірунак паўночны ўсход, вышыня 2000 метраў.";" Un grup de avioane, în jur de 12 bombardiere, vin din nord-est la 6500 de metri.";"一​隊​敵​機，​大​概​是 12 架​俯​衝​轟​炸​機，​正​從​東​北​方​接​近，​高​度 6,500 英​尺。";"一​队​敌​机，​大​概​是 12 架​俯​冲​轰​炸​机，​正​从​东​北​方​接​近，​高​度 6,500 英​尺。";" Một nhóm máy bay khoảng 12 máy bay ném bom bổ nhào, đến từ Đông Bắc ở độ cao 6.500 feet.";;
"us_gc_m4_dialog2_ph2";" It's started.";" C’est parti !";" È iniziata.";" Es geht los.";" Ha comenzado.";"Вот и началось";"Zaczęło się.";"Už to začalo.";" Başladı.";"果​然​来​了。";"始まったぞ";" Começou.";"Ось і почалося";" Počelo je.";"Elkezdődött.";" 시작되었군.";"Пачалося";" A început.";"果​然​來​了。";"果​然​来​了。";" Bắt đầu rồi.";;
"us_gc_m4_dialog2_ph3";" Our airstrip is damaged, we can't land you guys. Fly over to TF-16.";" Notre piste d’atterrissage est endommagée, on ne peut pas vous faire atterrir. Dirigez-vous vers le TF-16.";" La nostra pista è stata danneggiata, non possiamo atterrare, ragazzi. Volate sulla Task Force 16.";" Unsere Landebahn ist beschädigt, wir können euch hier nicht runterbringen. Fliegen Sie zur TF-16.";" Nuestra pista de aterrizaje está dañada. No podrán aterrizar, chicos. Diríjanse hacia el TF-16.";"Взлётная полоса повреждена, мы не можем принять вас, парни, летите к TF-11";"Nasz pas startowy jest uszkodzony, nie możemy tu lądować. Lecimy do 16 Zespołu Operacyjnego.";"Naše dráha je poškozená, tady nemůžeš přistát. Leť k operačnímu svazu TF-16.";" İniş pistimiz hasar gördü, sizi indiremiyoruz çocuklar. TF-16'ya uçun.";"跑​道​被​炸​坏​了，​你​们​不​能​在​这​里​降​落。​请​飞​往​第 16 特​混​舰​队。";"滑走路がやられた　\t着陸は\t出来ない　\tＴＦ16\tに\t向かえ";" Nossa pista de descolagem está danificada. Não podem aterrar, dirijam-se a TF-16.";"Злітна смуга пошкоджена, ми не можемо прийняти вас, хлопці, летіть до TF-16";" Naša pista je oštećena, ne možemo da sletimo momci. Letite ka TF-16.";"A kifutó megrongálódott, nem tudtok leszállni, fiúk. Repüljetek a 16. alkalmi kötelék felé.";" 우리 비행장이 손상됐다. 여기에 착륙할 수 없다. TF-16으로 비행하라.";"Узлётная паласа пашкоджана, мы не можам прыняць вас, хлопцы, ляціце да АП-11.";" Pista noastră este deteriorată, nu vă putem ateriza. Mergeți spre Forța Operațională 16.";"跑​道​被​炸​壞​了，​你​們​不​能​在​這​裡​降​落。​請​飛​往​第 16 特​混​艦​隊。";"跑​道​被​炸​坏​了，​你​们​不​能​在​这​里​降​落。​请​飞​往​第 16 特​混​舰​队。";" Đường băng của chúng ta bị hư hỏng, chúng ta không thể hạ cánh. Hãy bay qua TF-16.";;
"us_gc_m4_dialog3_ph1";" A group of planes, 8 dive-bombers, incoming from the north-east at 5,000 feet.";" Un groupe d’avions, d’environ 8 bombardiers en piqué, arrivent du nord-est à 5000 pieds.";" Un gruppo di aerei, circa 8 bombardieri in picchiata, stanno arrivando a nord-est a 5000 piedi.";" Eine Gruppe von Flugzeugen, 8 Sturzbomber, nähert sich aus Nordosten auf 5.000 Fuß.";" Un grupo de aviones, 8 bombarderos en picado, se acerca desde el noreste a 5.000 pies.";"Группа самолётов, 8 пикирующих бомбардировщиков, приближаются с северо-востока, высота 1500 метров";"Grupa samolotów, 8 bombowców nurkujących, nadlatuje z północnego wschodu na wysokości 1500 metrów.";"Od severovýchodu se ve výšce 5 000 stop blíží skupina 8 střemhlavých bombardérů.";" Yaklaşık 8 dalış bombardıman uçağından oluşan bir grup uçak 5.000 feet'te kuzey doğudan yaklaşıyor.";"有 8 架​俯​冲​轰​炸​机​正​从​东​北​方​接​近，​高​度 5,000 英​尺。";"爆撃機八機が\t北東から\t接近中、\t高度千五百\tメートル";" Um grupo de aviões, 8 bombardeiros de mergulho, se aproximam pelo nordeste a 5000 pés.";"Група літаків, 8 пікіруючих бомбардувальників, наближаються з північного сходу, висота 1500 метрів";" Grupa aviona, 8 napadačkih bombardera, dolaze sa severo-istoka na 5,000 stopa.";"Egy repülőgép-kötelék, 8 zuhanóbombázó érkezik északkeletről 5000 láb magasan.";" 8대의 급강하 폭격기 편대가 북동쪽 5,000피트 상공에서 날아오고 있다.";"Група самалётаў, 8 пікіроўшчыкаў, набліжаюцца з паўночнага ўсходу, вышыня 1500 метраў";" Un grup de avioane, 8 bombardiere în picaj, sosesc de la nord-est la 5000 de metri.";"有 8 架​俯​衝​轟​炸​機​正​從​東​北​方​接​近，​高​度 5,000 英​尺。";"有 8 架​俯​冲​轰​炸​机​正​从​东​北​方​接​近，​高​度 5,000 英​尺。";" Một nhóm máy bay khoảng 8  máy bay ném bom bổ nhào, đến từ hướng Đông Bắc ở độ cao 5.000 feet.";;
"us_gc_m4_dialog3_ph2";" Damn!";" Bon Dieu !";" Dannazione!";" Verdammt!";" ¡Maldición!";"Черт!";"Cholera!";"Sakra!";" Lanet olsun!";"我​了​个​去！";"クソッ！";" Maldição!";"Дідько!";" Dovraga!";"Fenébe!";" 젠장!";"Д'ябал!";" La naiba!";"該​死！";"我​了​个​去！";" Chết tiệt!";;
"us_gc_m4_dialog3_ph3";" Looks like we've got more work, boys.";" On dirait qu’on a encore du boulot les gars.";" Sembra che ci sia ancora del lavoro da fare, ragazzi.";" Da kommt Arbeit auf uns zu, Jungs.";" Parece que tenemos más trabajo, chicos.";"Придётся нам еще немного поработать, парни";"Wygląda na to, chłopcy, że czeka nas jeszcze trochę pracy.";"Vypadá to, že nás čeká další práce, chlapi.";" Daha işimiz var gibi duruyor beyler.";"兄​弟​们，​我​们​又​有​事​情​要​做​了。";"気を\t引き\t締めろ　\t忙しくなるぞ";" Rapazes, parece que temos mais trabalho.";"Доведеться нам ще трохи попрацювати";" Izgleda da imamo još posla momci.";"Úgy tűnik, még több munkánk akadt, fiúk.";" 아무래도 우리가 해야 할 일이 늘어난 것 같군 그래.";"Відаць, прыйдзецца папрацаваць яшчэ крышачку";" Se pare că avem mai mult de lucru, băieți.";"兄​弟​們，​我​們​又​有​事​情​要​做​了。";"兄​弟​们，​我​们​又​有​事​情​要​做​了。";" Có vẻ như chúng ta đã làm được nhiều việc, các bạn trẻ.";;
