"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"options/country";"Country";"Pays";"Paese";"Nation";"País";"Страна";"Kraj";"Země";"Ülke";"国​家";"国";"Nações";"Країна";"Država";"Nemzet";"국가";"Дзяржава";"Țara";"國​家";"国​家";"Quốc gia";;
"options/crew";"Crew";"Équipage";"Equipaggio";"Besatzung";"Tripulación";"Экипаж";"Załoga";"Osádka";"Mürettebat";"乘​员​组";"搭乗員";"Tripulação";"Екіпаж";"Posada";"Legénység";"승무원";"Экіпаж";"Echipaj";"乘​員​組";"乘​员​组";"Kíp lái";;
"options/crewName";"Crew #";"Équipage #";"Equipaggio n.";"Besatzung #";"Tripulación #";"Экипаж №";"Załoga #";"Osádka #";"Mürettebat #";"乘​员​组 #";"搭乗員 #";"Tripulação #";"Екіпаж №";"Posada #";"Legénység ";"승무원 #";"Экіпаж №";"Echipajul ";"乘​員​組 #";"乘​员​组 #";"Kíp lái #";;
"options/show_indicators";"Show markers";"Afficher les indicateurs";"Mostra indicatori";"Indikatoren aktivieren";"Mostrar marcadores";"Показывать маркеры";"Pokaż Znaczniki";"Zobrazit značky";"İşaretçileri göster";"显​示​指​示​图​标";"インジケーターを\t表示";"Mostrar marcadores";"Показувати маркери";"Prikaži indikatore";"Jelölők megjelenítése";"식별표지 보이기";"Паказваць маркеры";"Afișare identificatori";"顯​示​指​示​圖​示";"显​示​指​示​图​标";"Hiển thị các chỉ số";;
"guiHints/show_indicators";"Show markers";"Afficher les indicateurs";"Mostra indicatori";"Indikatoren: Zeigt verschiedene Informationen über feindliche und verbündete Flugzeuge auf dem HUD an.";"Mostrar marcadores";"Показывать маркеры";"Pokaż Znaczniki";"Zobrazit ikony strojů a popisky na bitevní obrazovce";"İşaretçileri göster";"显​示​指​示​图​标";"インジケーターを\t表示";"Mostrar os marcadores";"Показувати маркери";"Prikaži indikatore";"Jelölők megjelenítése.";"식별표지 보이기";"Паказваць маркеры";"Afișare identificatori vehicule";"顯​示​指​示​圖​示";"显​示​指​示​图​标";"Hiển thị các chỉ số";;
"options/show_indicators_type";"Text";"Indicateurs : texte";"Testo";"Indikatoren: Text";"Texto";"Текст";"Tekst";"Text";"Metin";"文​字​信​息";"インジケーター：\tテキスト";"Texto";"Текст";"[Indikatori] tekst";"Jelölőszöveg";"[식별표지] 문자";"Тэкст";"Text";"文​字​信​息";"〔指​示​图​标〕​文​字​信​息";"[Chỉ số] chữ";;
"guiHints/show_indicators_type";"Show player markers and names. If the ""Show names of selected"" option is enabled, all indicators are shown, but only names of the selected players are displayed.";"Afficher les icones et les noms des joueurs. Si l'option « Afficher les noms des sélectionnés » est activée, tous les indicateurs sont affichés mais seul les noms des joueurs sélectionnées s'affichent.";"Visualizza i nomi e gli indicatori dei giocatori. Se l'opzione ""Mostra nomi selezionati"" è attiva, verranno visualizzati tutti gli indicatori, ma saranno visibili solo i nomi delle unità selezionate.";"Indikatoren und Namen der Spieler anzeigen. Wenn die Option ""Nur aktives Ziel anzeigen"" aktiviert ist, werden zwar alle Indikatoren, aber nur der Name der aufgeschalteten Einheit angezeigt.";"Mostrar marcadores y nombres de jugadores. Si la opción ""Mostrar nombres de seleccionados"" está activada, se muestran todos los indicadores, pero sólo se muestran los nombres de los jugadores seleccionados.";"Показывать маркеры игроков и их имена. ""Имена только для выбранных"" показывает маркеры для всех, а имена - только для выбранных игроков.";"Pokaż znaczniki i pseudonimy graczy. Jeśli opcja ""pokaż wybrane nazwy"" jest włączona, wyświetlają się wszystkie wskaźniki, ale widoczne są jedynie pseudonimy wybranych graczy.";"Zobrazit značky, názvy strojů a jména hráčů. Pokud je zapnuta možnost „Zobrazit jména vybraných“, pak se zobrazí všechny značky, ale jména a názvy se zobrazí pouze u vybraných jednotek.";"Oyuncuların işaretlerini ve isimlerini göster. ""Seçilenlerin isimlerini göster"" seçeneği açıksa bütün işaretler gösterilir ama sadece seçilen oyuncuların isimleri görünür.";"此​选​项​控​制​指​示​图​标​的​相​关​文​字​信​息。​若​选​择​“仅​显​示​选​定​单​位”，​则​除​了​已​锁​定​的​目​标，​其​他​所​有​单​位​的​指​示​图​标​都​不​会​再​显​示​任​何​文​字​信​息。";"プレイヤーの\tインジケーターおよび\t名前を\t表示します。\t「選択対象の\t名前の\t表示」\tオプションが\t有効であれば、\tインジケーターは\t全てが\t表示されますが、\t名前は\t選択した\tユニットの\t名前だけが\t表示されます。";"Mostra os marcadores e nomes dos jogadores. Se a opção ""mostrar os nomes dos selecionados"" estiver habilitada, todos os marcadores são mostrados, mas apenas são mostrados os nomes dos jogadores selecionados.";"Показувати індикатори гравців і їхні імена.""Імена тільки для обраних"" показує індикатори для всіх, а імена - тільки для обраних юнітів.";"Prikaži indikatore igrača i imena. Ako je omogućena opcija ""Prikaži imena za selektovano"", svi indikatori su prikazani, ali samo za izabrane jedinice prikazana su imena.";"Jelölőszövegek megjelenítési módja.";"플레이어의 식별표지와 닉네임을 표시합니다. ""선택되면 닉네임 표시""를 선택했을 경우 모든 식별표지가 표시되지만 닉네임의 경우 유닛이 선택되었을 경우에만 표시됩니다.";"Паказваць маркеры гульцоў і іх імёны. «Імёны толькі для выбраных» паказвае маркеры для ўсіх, а імёны — толькі для выбраных баявых адзінак.";"Afișare identificatori și nume jucători. Dacă opțiunea ”Afișare nume pentru cei selectați” este activată, sunt afișați toți identificatorii, dar este afișat doar numele jucătorilor selectați.";"此​選​項​控​制​指​示​圖​示​的​相​關​文​字​資​訊。​若​選​擇​“僅​顯​示​選​定​單​位”，​則​除​了​已​鎖​定​的​目​標，​其​他​所​有​單​位​的​指​示​圖​示​都​不​會​再​顯​示​任​何​文​字​資​訊。";"此​选​项​控​制​指​示​图​标​的​相​关​文​字​信​息。​若​选​择​“仅​显​示​选​定​单​位”，​则​除​了​已​锁​定​的​目​标，​其​他​所​有​单​位​的​指​示​图​标​都​不​会​再​显​示​任​何​文​字​信​息。";"Hiển thị các chỉ số và tên của người chơi. Nếu tùy chọn ""Hiển thị tên đã chọn"" bật, tất cả các chỉ số sẽ được hiển thị, nhưng chỉ có tên của các đơn vị được lựa chọn mới hiển thị.";;
"options/show_indicators_nick";"Nickname";"Indicateurs : pseudonyme";"Nickname";"Indikatoren: Nickname";"Apodo";"Имя";"Pseudonim";"Přezdívka";"Kullanıcı Adı";"显​示​昵​称";"インジケーター：\tニックネーム";"Apelido";"[Маркери] ім'я";"[Indikatori] nadimak";"Felhasználónév";"[식별표지] 닉네임";"[Маркеры] імя";"Pseudonim";"顯​示​暱​稱";"〔指​示​图​标〕​显​示​昵​称";"[Chỉ số] tên";;
"guiHints/show_indicators_nick";"Nickname";"Indicateurs : pseudonyme";"Nickname";"Falls aktiviert, wird der Nickname des Spielers als Teil des Indikators angezeigt.";"Apodo";"Имя";"Pseudonim";"Přezdívka";"Kullanıcı Adı";"显​示​昵​称";"インジケーター：\tニックネーム";"Apelido";"[Маркери] ім'я";"[Indikatori] nadimak";"A játékosok felhasználóneveinek megjelenítése a csatákban.";"닉네임을 켜거나 끕니다.";"[Маркеры] імя";"Se afișează pseudonimul jucătorului ca parte a identificatorului.";"顯​示​暱​稱";"〔指​示​图​标〕​显​示​昵​称";"[Chỉ số] tên";;
"options/show_indicators_nick_all";"Show all";"Afficher tout";"Mostra tutti";"Zeige alle";"Mostrar todo";"Показывать все";"Pokaż wszystko";"Ukaž vše";"Hepsini göster";"对​所​有​人​显​示";"すべて\t表示する";"Mostrar tudo";"Показати всі";"Prikaži sve";"Összes megjelenítése";"모두 보이기";"Паказаць усё";"Show all";"對​所​有​人​顯​示";"Show all";"Hiển thị tất cả";;
"options/show_indicators_nick_squad";"Show for squad";"Afficher pour l'escouade";"Mostra per il plotone";"Zeige Geschwader";"Mostrar para escuadrón";"Показывать для отряда";"Pokaż dla oddziału";"Ukaž pro četu";"Manga için göster";"仅​对​小​队​成​员​显​示";"分隊を\t表示する";"Mostrar por esquadrão";"Показати для полку";"Prikaži za odred";"Század megjelenítése";"편대만 보이기";"Паказаць для каманды";"Show for squad";"僅​對​小​隊​成​員​顯​示";"Show for squad";"Hiển thị cho đội";;
"options/show_indicators_nick_none";"Do not show";"Ne pas afficher";"Non mostrare";"Ausblenden";"No mostrar";"Не показывать";"Nie wyświetlaj";"Neukazuj";"Gösterme";"不​显​示";"非表示にする";"Não mostrar";"Не показувати";"Ne prikazuj";"Nincs";"숨기기";"Не паказваць";"Do not show";"不​顯​示";"Do not show";"Không hiển thị";;
"options/show_indicators_title";"Title";"Indicateurs : titre";"Titolo";"Indikatoren: Spielertitel";"Título";"Титул";"Tytuł";"Titul";"Ünvan";"显​示​头​衔";"インジケーター：\t称号";"Título";"[Маркери] титул";"[Indikatori] naziv";"Titulus";"[식별표지] 칭호";"[Маркеры] тытул";"Titulatură";"顯​示​頭​銜";"〔指​示​图​标〕​显​示​头​衔";"Danh hiệu";;
"guiHints/show_indicators_title";"Title";"Indicateurs : titre";"Titolo";"Falls aktiviert, wird der Titel des Spielers als Teil des Indikators angezeigt.";"Título";"Титул";"Tytuł";"Titul";"Ünvan";"显​示​头​衔";"インジケーター：\t称号";"Título";"[Маркери] титул";"[Indikatori] naziv";"A játékosok titulusainak megjelenítése a csatákban.";"칭호를 켜거나 끕니다.";"[Маркеры] тытул";"Se afișează titulatura jucătorului ca parte a identificatorului.";"顯​示​頭​銜";"〔指​示​图​标〕​显​示​头​衔";"Danh hiệu";;
"options/show_indicators_aircraft";"Vehicle";"Indicateurs : véhicule";"Unità";"Indikatoren: Fahrzeugtyp";"Vehículo";"Техника";"Maszyna";"Stroj";"Araç";"显​示​型​号";"インジケーター：\t機体名";"Veículo";"[Маркери] техніка";"[Indikatori] inženjerija";"Jármű";"[식별표지] 기종";"[Маркеры] тэхніка";"Vehicul";"顯​示​型​號";"〔指​示​图​标〕​显​示​型​号";"Phương tiện";;
"guiHints/show_indicators_aircraft";"Vehicle";"Indicateurs : mécanique";"Unità";"Falls aktiviert, wird der Fahrzeugtyp des Spielers als Teil des Indikators angezeigt.";"Vehículo";"Техника";"Maszyna";"Stroj";"Araç";"显​示​型​号";"インジケーター：\t機体名";"Veículo";"[Маркери] техніка";"[Indikatori] inženjerija";"A játékosok által használt járművek neveinek megjelenítése a csatákban.";"기종명을 켜거나 끕니다.";"[Маркеры] тэхніка";"Se afișează tipul vehiculului jucătorului ca parte a identificatorului.";"顯​示​型​號";"〔指​示​图​标〕​显​示​型​号";"Phương tiện";;
"options/show_indicators_dist";"Distance";"Indicateurs : distance";"Distanza";"Indikatoren: Entfernung";"Distancia";"Дистанция";"Odległość";"Vzdálenost";"Mesafe";"显​示​距​离";"インジケーター：\t距離";"Distância";"[Маркери] дистанція";"[Indikatori] udaljenost";"Távolság";"[식별표지] 거리";"[Маркеры] адлегласць";"Distanța";"顯​示​距​離";"〔指​示​图​标〕​显​示​距​离";"Khoảng cách";;
"guiHints/show_indicators_dist";"Distance";"Indicateurs : distance";"Distanza";"Falls aktiviert, wird die Entfernung des Spielers als Teil des Indikators angezeigt.";"Distancia";"Дистанция";"Odległość";"Vzdálenost";"Mesafe";"显​示​距​离";"インジケーター：\t距離";"Distância";"[Маркери] дистанція";"[Indikatori] udaljenost";"A saját és más járművek közötti távolság megjelenítése a csatákban.";"거리 표시를 켜거나 끕니다.";"[Маркеры] адлегласць";"Se afișează distanța până la vehiculul jucătorului ca parte a identificatorului.";"顯​示​距​離";"〔指​示​图​标〕​显​示​距​离";"Khoảng cách";;
"options/replay_all_indicators";"Show all enemy markers in replay";"Affiche les marqueurs ennemis dans le replay";"Mostra tutti gli indicatori nemici nel replay";"Alle Feind-Markierungen in Wiederholungen anzeigen";"Mostrar todos los marcadores enemigos en la repetición";"Показывать маркера всех врагов в повторе";"Pokaż w powtórce znaczniki wszystkich przeciwników";"V záznamu zobrazit všechny značky nepřátel";"Tekrar'da tüm düşman işaretçilerini göster";"在​录​像​回​放​中​显​示​所​有​敌​人​的​指​示​图​标";"リプレイで\t敵の\tインジケーターを\t全て\t表示する";"Mostrar todos os marcadores inimigos no replay";"Показувати індикатори всіх ворогів в повторі";"Prikaži sve neprijateljske indikatore na ponovljenom snimku";"Minden ellenség jelölőjének mutatása visszajátszásban";"리플레이에서 모든 적 식별표를 표시";"Паказваць маркеры ўсіх ворагаў у паўторы";"Afișare identificatori pentru toți inamicii în reluare";"在​錄​像​回​放​中​顯​示​所​有​敵​人​的​指​示​圖​標";"在​录​像​回​放​中​显​示​所​有​敌​人​的​指​示​图​标";"Hiển thị tất cả đánh dấu của kẻ địch trong phát lại";;
"guiHints/replay_all_indicators";"Show enemy markers regardless of the detection state";"Affiche les marqueurs ennemis, quel que soit leur détection";"Mostra tutti gli indicatori nemici indipendentemente dal rilevamento";"Indikatoren auch für nicht-aufgeklärte Feinde anzeigen";"Mostrar marcadores enemigos independientemente del estado de detección";"Показывать маркера врагов независимо от обнаружения";"Pokaż znaczniki przeciwników niezależnie od wykrycia";"Zobrazit značky nepřátel bez ohledu na to zda jsou v dohledu";"Tespit etme durumu ne olursa olsun düşman işaretçilerini göster";"无​视​单​位​的​探​测​状​况​显​示​敌​军​的​指​示​图​标";"検出状況に\t関わらず\t敵の\tインジケーターを\t表示する";"Mostrar marcadores dos inimigos independentemente do estado de deteção";"Показувати індикатори ворогів незалежно від виявлення";"Pikaži neprijateljske indikatore bez obzira na stanje detekcije";"Minden ellenség jelölőjének mutatása visszajátszásokban az észlelés állapotától függetlenül.";"탐지 상태와 관계없이 적의 마커를 표시";"Паказваць маркеры ворагаў незалежна ад выяўлення";"Afișare identificatori indiferent de starea de detectare";"無​視​單​位​的​探​測​狀​況​顯​示​敵​軍​的​指​示​圖​標";"无​视​单​位​的​探​测​状​况​显​示​敌​军​的​指​示​图​标";"Hiển thị đánh dấu của kẻ thù cho mọi trạng thái phát hiện";;
"options/hud_vis_part_streaks";"Show Match awards";"Afficher les récompenses du match";"Mostra i premi Partita";"Zeige Auszeichnungen der Schlacht";"Mostrar Premios de la Partida";"Показывать боевые награды";"Pokaż nagrody za mecz";"Ukázat odměny za zápas";"Maç ödüllerini göster";"显​示​战​局​成​就";"バトルの\tアワードを\t表示する";"Mostrar recompensas da partida";"Показувати бойові нагороди";"Pokaži nagrade iz bitke";"Csata kitüntetéseinek megjelenítése";"매치 보상 확인하기";"Паказваць баявыя ўзнагароды";"Show Match awards";"顯​示​戰​局​成​就";"Show Match awards";"Hiển thị phần thưởng của trận";;
"options/hud_vis_part_reward_msg";"Show reward message for an action";"Afficher le message de récompense pour une action";"Mostra i messaggi dei premi per una azione";"Belohnungsnachricht für eine Aktion anzeigen";"Mostrar mensaje de recompensa por una acción";"Показывать сообщение о награде за действие";"Pokaż informację o nagrodzie za akcję";"Zobrazit zprávu o odměně za akci";"Bir hareket için ödül mesajını göster";"显​示​贡​献​行​为​收​益​提​示";"アクションに\t対する\t報酬\tメッセージを\t表示する";"Mostrar mensagem de recompensa por uma ação";"Показувати повідомлення про нагороду за дію";"Pokaži poruku s nagradom za akciju";"Jutalomüzenetek megjelenítése a műveletekhez";"활동에 따른 보상 메시지 보이기";"Паказваць паведамленне аб узнагародзе за дзеянне";"Show reward message for an action";"顯​示​貢​獻​行​為​收​益​提​示";"Show reward message for an action";"Hiển thị tin nhắn phần thưởng cho một hành động";;
"options/hud_vis_part_orders";"Show Order panel";"Afficher le panneau des ordres";"Mostra il pannello degli Ordini";"Befehlsfeld anzeigen";"Mostrar panel de Orden";"Показывать панель приказов";"Pokaż panel rozkazów";"Zobrazit panel Rozkazů";"Emir panelini göster";"打​开​指​令​列​表";"指令\tパネルを\t表示する";"Mostrar painel de Ordens";"Показувати панель наказів";"Pokaži panel s naredbama";"Parancs panel megjelenítése";"지령 패널 보이기";"Паказваць панэль загадаў";"Show Order panel";"打​開​指​令​列​表";"Show Order panel";"Hiện bảng Mệnh Lệnh.";;
"options/hud_vis_part_killlog";"Show vehicle destruction log";"Afficher le rapport de destruction des véhicules";"Mostra il log della distruzione del mezzo";"Fahrzeug-Zerstörungsprotokoll anzeigen";"Mostrar registro de destrucción de vehículos";"Показывать лог уничтожения техники";"Pokaż rejestr zniszczonych maszyn";"Zobrazit záznam o zničení stroje";"Araç yok etme kaydını göster";"显​示​击​杀​记​录";"破壊\tログを\t表示する";"Mostrar registro de destruição de veículos";"Показувати лог знищення техніки";"Pokaži zapisnik uništenja vozila";"Jármű megsemmisítési napló megjelenítése";"장비 격파 기록 보이기";"Паказваць лог знішчэння тэхнікі";"Show vehicle destruction log";"顯​示​擊​殺​記​錄";"Show vehicle destruction log";"Hiển thị nhật ký phá hủy phương tiện";;
"options/hud_vis_part_chat_place";"Show chat in battle";"Afficher le tchat en bataille";"Mostra chat in battaglia";"Chat im Kampf anzeigen";"Mostrar chat en batalla";"Показывать чат в бою";"Pokaż czat w bitwie";"Zobrazit v bitvě chat";"Savaşta sohbeti göster";"显​示​聊​天​信​息";"バトルで\tチャットを\t表示する";"Mostrar chat na batalha";"Показувати чат у бою";"Pokaži čet u bici";"Társalgó megjelenítése a csatában";"전투중 채팅 표시";"Паказваць чат у баі";"Show chat in battle";"顯​示​聊​天​信​息";"Show chat in battle";"Hiển thị ô chat trong trận";;
"options/hud_show_bonuses";"Show bonuses on screen";"Afficher les bonus sur l'écran";"Mostra bonus su schermo";"Verdienstmeldungen anzeigen";"Mostrar bonificaciones en pantalla";"Показывать награды";"Pokaż premie na ekranie";"Zobrazit bonusy na obrazovce";"Bonusları ekranda göster";"在​屏​幕​上​显​示​奖​励​信​息";"画面に\tボーナスを\t表示";"Mostrar bônus na tela";"Показувати нагороди";"Prikaži bonuse na ekranu";"Bónuszok megjelenítése a képernyőn";"화면에 보너스 표시";"Паказваць узнагароды";"Afișare bonusuri";"在​螢​幕​上​顯​示​獎​勵​資​訊";"在​屏​幕​上​显​示​奖​励​信​息";"Hiển thị phần thưởng";;
"guiHints/hud_show_bonuses";"Show bonuses on screen";"Afficher les bonus sur l'écran";"Mostra bonus su schermo";"Falls aktiviert, werden in einer Schlacht Informationen über die durch Aktionen erhaltenen Verdienste (Silver Lions, Forschungspunkte) angezeigt.";"Mostrar bonificaciones en pantalla";"Показывать награды";"Pokaż premie na ekranie";"Zobrazit bonusy na obrazovce";"Bonusları ekranda göster";"在​屏​幕​上​显​示​奖​励​信​息";"画面に\tボーナスを\t表示";"Mostrar bônus na tela";"Показувати нагороди";"Prikaži bonuse na ekranu";"Bónuszok megjelenítése a képernyőn.";"보너스를 받을 때마다 화면에 표시합니다.";"Паказваць узнагароды";"Afișarea bonusurilor obținute în luptă";"在​螢​幕​上​顯​示​獎​勵​資​訊";"在​屏​幕​上​显​示​奖​励​信​息";"Hiển thị phần thưởng";;
"options/hud_show_action_bar";"Show action bar in battle";"Afficher la barre d'action en combat";"Mostra la barra d'azione in battaglia";"Zeige die Aktionsleiste im Gefecht";"Mostrar barra de acción en batalla";"Показывать панель действий в бою";"Pokaż pasek akcji w bitwie";"Zobrazit akční panel v bitvě";"Hareket çubuğunu savaşta göster";"战​斗​中​显​示​操​作​栏";"バトルで\tアクションバーを\t表示する";"Mostrar barra de ação na batalha";"Показати панель швидкого доступу в бою";"Prikaži akcionu traku u bici";"Az akciósáv megjelenítése a csatában";"전투 중 액션 바 표시";"Паказаць панэль дзеянняў у баі";"Show action bar in battle";"戰​鬥​中​顯​示​操​作​欄";"Show action bar in battle";"Hiển thị thanh hành động trong trận";;
"guiHints/hud_show_action_bar";"Show action bar in battle";"Afficher la barre d'action en combat";"Mostra la barra d'azione in battaglia";"Zeige die Aktionsleiste im Gefecht";"Mostrar barra de acción en batalla";"Показывать панель действий в бою";"Pokaż pasek akcji w bitwie";"Zobrazit akční panel v bitvě";"Hareket çubuğunu savaşta göster";"战​斗​中​显​示​屏​幕​下​方​的​键​位​操​作​栏";"バトルで\tアクションバーを\t表示する";"Mostrar barra de ação na batalha";"Показати панель швидкого доступу в бою";"Prikaži akcionu traku u bici";"Az akciósáv megjelenítése a csatában";"전투 중 액션 바 표시";"Паказаць панэль дзеянняў у баі";"Show action bar in battle";"戰​鬥​中​顯​示​螢​幕​下​方​的​鍵​位​操​作​欄";"Show action bar in battle";"Hiển thị thanh hành động trong trận";;
"options/hud_show_names_in_killlog";"Show player names in the destruction log";"Afficher les noms des joueurs dans le journal de destruction";"Mostra i nomi dei giocatori nel registro di distruzione";"Zeige Spielernamen im Killfeed";"Mostrar los nombres de los jugadores en el registro de destrucción";"Показывать имена игроков в логе уничтожения техники";"Pokaż nazwy graczy w rejestrze zniszczonych maszyn";"Zobrazit jména hráčů v záznamech o zničení";"İmha kaydında oyuncu isimlerini göster";"击​杀​记​录​显​示​玩​家​昵​称";"破壊\tログに\tプレイヤー\t名を\t表示する";"Mostrar nomes de jogadores no registro de destruição";"Показувати імена гравців у журналі знищення";"Prikaži imena igrača u zapisniku uništenja";"Mutassa a játékosneveket a jármű megsemmisítési naplóban";"격파 기록에 플레이어명 표시";"Паказаць імёны гульцоў у журнале знішчэння";"Show player names in the destruction log";"擊​殺​記​錄​顯​示​玩​家​暱​稱";"Show player names in the destruction log";"Hiển thị tên người chơi trong nhật ký phá hủy";;
"guiHints/hud_show_names_in_killlog";"Show player names in the destruction log";"Afficher les noms des joueurs dans le journal de destruction";"Mostra i nomi dei giocatori nel registro di distruzione";"Zeige Spielernamen im Killfeed";"Mostrar los nombres de los jugadores en el registro de destrucción";"Показывать имена игроков в логе уничтожения техники";"Pokaż nazwy graczy w rejestrze zniszczonych maszyn";"Zobrazit jména hráčů v záznamech o zničení";"İmha kaydında oyuncu isimlerini göster";"击​杀​记​录​显​示​玩​家​昵​称";"破壊\tログに\tプレイヤー\t名を\t表示する";"Mostrar nomes de jogadores no registro de destruição";"Показувати імена гравців у журналі знищення";"Prikaži imena igrača u zapisniku uništenja";"Mutassa a játékosneveket a jármű megsemmisítési naplóban";"격파 기록에 플레이어명 표시";"Паказаць імёны гульцоў у журнале знішчэння";"Show player names in the destruction log";"擊​殺​記​錄​顯​示​玩​家​暱​稱";"Show player names in the destruction log";"Hiển thị tên người chơi trong nhật ký phá hủy";;
"options/hud_show_ammo_type_in_killlog";"Show ammunition type in the destruction log";"Afficher le type de munitions dans le log de destruction";"Mostra il tipo di munizione nel registro di distruzione";"Zeige Munitionstyp im Killfeed";"Mostrar el tipo de munición en el registro de destrucción";"Показывать тип боеприпаса в логе уничтожения";"Pokaż rodzaj amunicji w dzienniku zniszczeń";"Zobrazit typ munice ve výpisu zničení";"İmha kayıtlarında mühimmat tipini göster";"击​杀​记​录​显​示​弹​药​类​型";"破壊\tログに\t弾薬種類を\t表示";"Mostrar tipo de munição no registro de destruição";"Показувати тип боєприпасу у журналі знищення";"Prikaži tip municije u zapisniku uništenja";"Mutassa a lőszertípust a megsemmisítési naplóban";"격파 기록에 탄종 표시";"Паказваць тып боепрыпасу ў логу знішчэння";"Show ammunition type in the destruction log";"擊​殺​記​錄​顯​示​彈​藥​類​型";"Show ammunition type in the destruction log";"Hiển thị loại đạn trong nhật ký phá huỷ";;
"guiHints/hud_show_ammo_type_in_killlog";"Show ammunition type in the destruction log";"Afficher le type de munitions dans le log de destruction";"Mostra il tipo di munizione nel registro di distruzione";"Zeige Munitionstyp im Killfeed";"Mostrar el tipo de munición en el registro de destrucción";"Показывать тип боеприпаса в логе уничтожения";"Pokaż rodzaj amunicji w dzienniku zniszczeń";"Zobrazit typ munice ve výpisu zničení";"İmha kayıtlarında mühimmat tipini göster";"切​换​击​杀​记​录​是​否​显​示​弹​药​类​型，​关​闭​后​将​仅​显​示​双​方​载​具​类​型​等​信​息";"破壊\tログに\t弾薬の\t種類を\t表示する";"Mostrar tipo de munição no registro de destruição";"Показувати тип боєприпасу у журналі знищення";"Prikaži tip municije u zapisniku uništenja";"Mutassa a lőszertípust a megsemmisítési naplóban";"격파 기록에 탄종 표시";"Паказваць тып боепрыпасу ў логу знішчэння";"Show ammunition type in the destruction log";"切​換​擊​殺​記​錄​是​否​顯​示​彈​藥​類​型，​關​閉​後​將​僅​顯​示​雙​方​載​具​類​型​等​資​訊";"Show ammunition type in the destruction log";"Hiển thị loại đạn trong nhật ký phá huỷ";;
"options/hud_show_squadron_names_in_killlog";"Show squadron names in the destruction log";"Afficher les noms des escadrons dans le log de destruction";"Mostra i nomi della squadriglia nel registro di distruzione";"Zeige Kampfgruppennamen im Killfeed";"Mostrar los nombres de los escuadrones en el registro de destrucción";"Показывать названия полков в логе уничтожения";"Pokaż nazwy graczy w rejestrze zniszczonych maszyn";"Zobrazit jména svazů ve výpisu zničení";"İmha kaydında filo isimlerini göster";"击​杀​记​录​显​示​玩​家​联​队​名";"破壊\tログに\t部隊名を\t表示";"Mostrar nomes de esquadrões no registro de destruição";"Показувати назви полків у журналі знищення";"Prikaži imena eskadrila u zapisniku uništenja";"Mutassa a századneveket a megsemmisítési naplóban";"격파 기록에 비행대명 표시";"Паказваць назвы палкоў у логу знішчэння";"Show squadron names in the destruction log";"擊​殺​紀​錄​顯​示​玩​家​聯​隊​名";"Show squadron names in the destruction log";"Hiển thị tên quân đoàn trong nhật ký phá hủy";;
"guiHints/hud_show_squadron_names_in_killlog";"Show squadron names in the destruction log";"Afficher les noms des escadrons dans le log de destruction";"Mostra i nomi della squadriglia nel registro di distruzione";"Zeige Kampfgruppennamen im Killfeed";"Mostrar los nombres de los escuadrones en el registro de destrucción";"Показывать названия полков в логе уничтожения";"Pokaż rodzaj amunicji w dzienniku zniszczeń";"Zobrazit jména svazů ve výpisu zničení";"İmha kaydında filo isimlerini göster";"切​换​击​杀​记​录​是​否​显​示​双​方​玩​家​的​联​队​名​称，​关​闭​后​将​仅​显​示​双​方​载​具​类​型​等​信​息";"破壊\tログに\t部隊名を\t表示する";"Mostrar nomes de esquadrões no registro de destruição";"Показувати назви полків у журналі знищення";"Prikaži imena eskadrila u zapisniku uništenja";"Mutassa a századneveket a megsemmisítési naplóban";"격파 기록에 비행대명 표시";"Паказваць назвы палкоў у логу знішчэння";"Show squadron names in the destruction log";"切​換​擊​殺​記​錄​是​否​顯​示​雙​方​玩​家​的​聯​隊​名​稱，​關​閉​後​將​僅​顯​示​雙​方​載​具​類​型​等​資​訊";"Show squadron names in the destruction log";"Hiển thị tên quân đoàn trong nhật ký phá hủy";;
"options/hud_show_death_reason_in_ship_killlog";"Show destruction reason in naval destruction log";"Afficher la raison de la destruction dans le journal de destruction navale";"Mostra le ragioni della distruzione nel registro navale";"Grund für die Zerstörung im Killfeed anzeigen";"Mostrar el motivo de la destrucción en el registro de destrucción naval";"Показывать причину уничтожения в логе уничтожения флота";"Pokaż przyczynę zniszczenia w logu zniszczeń marynarki";"Ukázat příčinu zničení ve výpisu poškození v námořních bitvách";"Donanma yok etme günlüğünde yok etme nedenini göster";"海​战​击​杀​记​录​显​示​损​毁​原​因";"海戦の\t破壊\tログに\t破壊理由を\t表示";"Mostrar a razão de destruição no registro de destruições navais";"Показувати причину знищення в журналі знищення флоту";"Pokaži razlog uništenja u pomorskog zapisniku uništenja";"Show destruction reason in naval destruction log";"격침/격추 목록에 사유 표시하기";"Паказваць прычыну знішчэння ў логу знішчэння флоту";"Show destruction reason in naval destruction log";"海​戰​擊​殺​紀​錄​顯​示​損​毀​原​因";"Show destruction reason in naval destruction log";"Hiển thị nguyên nhân phá huỷ trong ghi chép phá huỷ hải quân";;
