"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"title/title_1v1_master";"1v1 Master-duelist";"Maître duelliste 1v1";"Maestro Duellante 1v1";"1v1-Duellmeister";"Maestro duelista 1x1";"Мастер-дуэлянт 1v1";"Mistrz pojedynków 1 na 1";"Mistr duelant 1 vs. 1";"1v1 Master-duelist";"1v1 大​师";"1v1 マスターデュエリスト";"Mestre-duelista 1v1";"Майстер-дуелянт 1v1";"1 na 1 Majstor-duelist";"1v1 párbajmester";"1대1 듀얼 마스터";"Майстар-дуэлянт 1v1";"Maestru duelist 1v1";"1v1 大​師";"1v1 大​师";"Bậc thầy tay đôi 1v1";;
"title/title_1v1_hero";"Duelist-hero";"Héros-duelliste";"Eroe-Duellante";"Heldenhafter Duellant";"Héroe-Duelista";"Дуэлянт-герой";"Bohater pojedynków";"Hrdina soubojů";"Duelist-hero";"决​斗​英​雄";"デュエリストヒーロー";"Herói-Duelista";"Дуелянт-герой";"Duelist-heroj";"Párbajhős";"결투가-영웅";"Дуэлянт-герой";"Erou-duelist";"決​鬥​英​雄";"决​斗​英​雄";"Người hùng đối đầu";;
"title/title_wings_of_victory";"Wings of Victory";"Ailes de la victoire";"Ali della Vittoria";"Wings of Victory";"Alas de la Victoria";"Крылья Победы";"Skrzydła Zwycięstwa";"Křídla vítězství";"Zaferin Kanatları";"胜​利​之​翼";"勝利の\t翼";"Asas da Vitória";"Крила Перемоги";"Krila Pobede";"A győzelem szárnyai";"승리의 날개";"Крылы Перамогі";"Aripile victoriei";"勝​利​之​翼";"胜​利​之​翼";"Đôi cánh chiến thắng";;
"title/title_normandy_ace";"Normandy Ace";"As de la Normandie";"Asso della Normandia";"Normandie-Ass";"As de Normandía";"Ас Нормандии";"As Normandii";"Eso Normandie";"Normandiya Ası";"诺​曼​底​王​牌";"ノルマンディーの\tエース";"Ás da Normandia";"Ас Нормандії";"As Normandije";"Normandia ásza";"노르망디 에이스";"Ас Нармандыі";"Asul Normandiei";"諾​曼​第​王​牌";"诺​曼​底​王​牌";"Kỳ cựu Normandy";;
"title/title_gladiators4v4";"Gladiators 4v4";"Gladiators 4v4";"Gladiatori 4vs4";"Gladiators 4v4";"Gladiators 4v4";"Gladiators 4v4";"Gladiator 4 na 4";"Gladiátor 4 vs. 4";"Gladiators 4v4";"4v4 角​斗​士";"4v4 剣闘士";"Gladiators 4v4";"Gladiators 4v4";"Gladiatori 4v4";"4v4 gladiátor";"검투사 4v4";"Гладыятары 4v4";"Gladiatori 4v4";"4v4 角​鬥​士";"4v4 角​斗​士";"Đấu sĩ 4v4";;
"title_gladiators4v4/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_beeline";"Bzzzzzzz";"Bzzzzzzz";"Bzzzzzzz";"Bzzzzzzz";"Bzzzzzzz";"Вжжжжжжж";"Bzzzzzzz";"Bzzzzzzz";"Bzzzzzzz";"嗡​嗡​嗡​嗡";"Bzzzzzzz";"Bzzzzzzz";"Вжжжжжж";"Bzzzzzzz";"Bzzzzzzz";"윙윙";"Бззззззз";"Bzzzzzzz";"嗡​嗡​嗡​嗡";"嗡​嗡​嗡​嗡";"Bzzzzzzz";;
"title/title_council_member";"Council Member";"Membre du Conseil";"Membro del Consiglio";"Ratsmitglied";"Miembro del Consejo";"Совет игроков";"Council Member";"Člen Rady";"Meclis Üyesi";"玩​家​理​事​会​成​员";"協議\tメンバー";"Council Member";"Рада гравців";"Član Konzilijuma";"Tanácstag";"자문회 위원";"Рада гульцоў";"Membru al consiliului";"玩​家​理​事​會​成​員";"玩​家​理​事​会​成​员";"Thành viên hội đồng";;
"title_council_member/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_suggestion_helper";"Suggestion Moderator";"Modérateur des Suggestions";"Moderatore Suggerimenti";"Suggestion Moderator";"Moderador de Sugerencias";"Совет игроков";"Moderator Sugestii";"Moderátor návrhů";"Öneri Forumu Moderatörü";"玩​家​建​议​整​理​团​队";"提案\tモデレーター";"Moderador de Sugestões";"Модератор пропозицій";"Suggestion Moderator";"Suggestion Moderator";"서제스천 모더레이터";"Мадэратар прапаноў";"Suggestion Moderator";"玩​家​建​議​整​理​團​隊";"热​心​玩​家";"Người kiểm duyệt đề xuất";;
"title_suggestion_helper/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_community_helper";"Community Helper";"Community Helper";"Community Helper";"Community Helper";"Ayudante de la Comunidad";"Комьюнити-хелпер";"Community Helper";"Komunitní pomocník";"Topluluk Yardımcısı";"社​区​助​理";"コミュニティーヘルパー";"Community Helper";"Помічник спільноти";"Pomagač zajednice";"Közösségi segítő";"커뮤니티 도우미";"Памочнік супольнасці";"Asistent comunitate";"社​區​助​理";"社​区​助​理";"Người giúp đỡ cộng đồng";;
"title_community_helper/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_target_for_tonight";"Target for Tonight";"Cible du jour";"Bersaglio per Stasera";"Ziel des Abends";"Objetivo para esta Noche";"Цель на сегодня";"Cel na dziś";"Cíl pro dnešek";"Gecenin Hedefi";"今​夜​目​标";"今夜の\t目標";"Alvo desta Noite";"Ціль на сьогодні";"Meta za večeras";"MAI CÉLPONT";"오늘밤의 목표";"Сённяшняя цэль";"Ținta acestei seri";"今​夜​目​標";"今​夜​目​标";"Mục tiêu cho tối nay";;
"title_target_for_tonight/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_live_moderator";"Live Moderator";"Modérateur du Live";"Moderatore Live";"Live-Moderator";"Moderador de Live";"Модератор Live";"Live Moderator";"Live moderátor";"Live Moderatörü";"Live 团​队";"ライブモデレーター";"Moderador da Live";"Модератор Live";"Live Moderator";"WT Live moderátor";"라이브 관리자";"Мадэратар сэрвісу Live";"Moderator Live";"Live 團​隊";"Live 团​队";"Quản trị viên trực tiếp";;
"title_live_moderator/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_steam_moderator";"Steam Moderator";"Modérateur Steam";"Moderatore Steam";"Steam-Moderator";"Moderador de Steam";"Стим модератор";"Steam Moderator";"Steam moderátor";"Steam Moderatörü";"Steam 管​理​团​队";"Steam モデレーター";"Moderador da Steam";"Модератор Steam";"Steam Moderator";"Steam moderátor";"스팀 관리자";"Мадэратар сэрвісу Steam";"Moderator Steam";"Steam 管​理​團​隊";"Steam 管​理​团​队";"Quản trị viên Steam";;
"title_steam_moderator/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_gaijin_administrator";"Gaijin Administrator";"Administrateur Gaijin";"Amministratore Gaijin";"Gaijin-Administrator";"Administrador de Gaijin";"Администратор";"Administrator Gaijin";"Administrátor Gaijinu";"Gaijin Yöneticisi";"Gaijin 高​管";"Gaijin 管理人";"Administrador da Gaijin";"Адміністратор Gaijin";"Gaijin Administrator";"Gaijin adminisztrátor";"가이진 운영자";"Адміністратар";"Administrator Gaijin";"Gaijin 管​理​員";"Gaijin 高​管";"Quản trị viên Gaijin";;
"title_gaijin_administrator/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_wiki_team";"Wiki Team";"Wiki Team";"Wiki Team";"Wiki-Team";"Equipo de la Wiki";"Команда Wiki";"Redakcja Wiki";"Wiki tým";"Wiki Takımı";"百​科​团​队";"Wiki チーム";"Equipe da Wiki";"Команда Wiki";"Wiki Tim";"Wiki csapattag";"위키 작성팀";"Каманда Wiki";"Echipa Wiki";"維​基​團​隊";"维​基​团​队";"Đội Wiki";;
"title_wiki_team/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_national_coordinator";"National Coordinator";"Coordinateur national";"Coordinatore Nazionale";"Nationaler Koordinator";"Coordinador Nacional";"Национальный координатор";"Koordynator krajowy";"Národní koordinátor";"Ulusal Koordinatör";"社​区​协​调​员";"ナショナルコーディネーター";"Coordenador Nacional";"Національний координатор";"Nacionalni Koordinator";"Nemzeti koordinátor";"커뮤니티 코디네이터";"Нацыянальны каардынатар";"Coordonator național";"社​區​協​調​員";"社​区​协​调​员";"Điều phối viên quốc gia";;
"title_national_coordinator/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_technical_moderator";"Technical Moderator";"Modérateur Technique";"Moderatore Tecnico";"Technischer Moderator";"Moderador Técnico";"Технический модератор";"Moderator techniczny";"Technický moderátor";"Teknik Moderatör";"技​术​团​队";"テクニカルモデレーター";"Moderador Técnico";"Технічний модератор";"Tehnički moderator";"Technikai moderátor";"기술 관리자";"Тэхнічны мадэратар";"Moderator tehnic";"技​術​團​隊";"技​术​团​队";"Người điều hành kỹ thuật";;
"title_technical_moderator/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_author";"Author";"Auteur";"Autore";"Autor";"Autor";"Автор";"Autor";"Autor";"Yazar";"原​创​者";"作成者";"Autor";"Автор";"Autor";"Író";"작가";"Аўтар";"Autor";"原​創​者";"原​创​者";"Tác giả";;
"title_title_author/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_china_cbt_hero";"CBT Hero";"Héro du CBT";"Eroe CBT";"Held der CBT";"Héroe del CBT";"CBT Hero";"Bohater ZBT";"Hrdina CBT";"KBT Kahramanı";"集​结​精​英";"クローズドベータヒーロー";"Herói CBT";"Герой ЗБТ";"CBT Heroj";"Zárt bétateszt hőse";"CBT 영웅";"CBT Hero";"EROU TBR";"集​結​精​英";"集​结​精​英";"Anh hùng CBT";;
"title_title_china_cbt_hero/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_china_cbt_elite";"CBT Elite";"Élite du CBT";"Elite CBT";"CBT-Elite";"Élite del CBT";"CBT Elite";"Elita ZBT";"Elita CBT";"KBT Seçkini";"内​测​元​勋";"クローズドベータエリート";"Elite CBT";"Еліта ЗБТ";"CBT Elita";"Zárt bétateszt elitje";"CBT 엘리트";"CBT Elite";"Elită TBR";"內​測​元​勳";"内​测​元​勋";"Người ưu tú CBT";;
"title_title_china_cbt_elite/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_cavalier_legion_of_honour";"Chevalier of the Legion of Honour";"Chevalier de la Légion d'honneur";"Cavaliere della Legione d'Onore";"Chevalier der Legion der Ehre";"Caballero de la Legión de Honor";"Кавалер ордена Почётного легиона";"Kawaler Legii Honorowej";"Rytíř Čestné legie";"Légion d'honneur Nişanı Sahibi";"国​家​荣​誉​军​团​勋​章​勋​位​骑​士";"レジオンドヌール\t勲章の\tシュヴァリエ";"Cavaleiro da Legião de Honra";"Кавалер ордена Почесного легіону";"Chevalier of the Legion of Honour";"Becsületrend lovagja";"국가 명예군단 훈장 훈위기사";"Кавалер ордэна Ганаровага легіёна";"Cavalerul Legiunii de onoare";"國​家​榮​譽​軍​團​勳​章​勳​位​騎​士";"国​家​荣​誉​军​团​勋​章​勋​位​骑​士";"Hiệp sĩ của Bắc Đẩu Bội tinh";;
"title_cavalier_legion_of_honour/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_cavalier_liberation";"Cavalier of the Order of Liberation";"Chevalier de l'Ordre de la Libération";"Cavaliere dell'Ordine di Liberazione";"Kavallier des Freiheitsordens";"Caballero de la Orden de la Liberación";"Кавалер ордена Освобождения";"Kawaler Orderu Wyzwolenia";"Rytíř Řádu osvobození";"Özgürleştirme Nişanı Sahibi";"法​国​解​放​勋​章​勋​位​骑​士";"リベラシオン\t勲章の\t騎士";"Cavaleiro da Ordem da Libertação";"Кавалер ордена Визволення";"Cavalier of the Order of Liberation";"Felszabadulás érdemrend lovagja";"프랑스 해방훈장 훈위기사";"Кавалер ордэна Вызвалення";"Cavalier of the Order of Liberation";"法​國​解​放​勳​章​勳​位​騎​士";"勋​章";"Kỵ sĩ của Huân chương Giải phóng";;
"title_cavalier_liberation/desc";;;;;;;;;;;;;;;;;;;;;;;
"title/title_chevalier_of_france";"Chevalier of the Order of Merit of France";"Chevalier de l'Ordre du Mérite de la France";"Cavaliere dell'Ordine al Merito della Francia";"Ritter des Verdienstordens Frankreich";"Caballero de la Orden del Mérito de Francia";"Кавалер ордена Заслуг Франции";"Kawaler Orderu Zasługi Wojskowej (Francja)";"Rytíř francouzského Řádu za zásluhy";"Fransız Liyakat Nişanı Sahibi";"国​家​功​勋​勋​章​勋​位​骑​士";"フランス\t国家功労勲章の\tシュヴァリエ";"Cavaleiro da Ordem do Mérito da França";"Кавалер ордена Заслуг Франції";"Chevalier of the Order of Merit of France";"Francia Nemzeti Érdemrend lovagja";"프랑스공훈훈장 훈위기사";"Кавалер ордэна Заслуг Францыі";"Chevalier of the Order of Merit of France";"國​家​功​勳​勳​章​勳​位​騎​士";"勋​章";"Hiệp sĩ Huân chương Chiến công Pháp";;
"title_chevalier_of_france/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_tank_hq_final_battle/name";"Ground Forces HQ: decisive battle!";"Les Forces terrestres QG: bataille décisive !";"Ground Forces HQ: la battaglia decisiva!";"Ground Forces HQ: Entscheidungsschlacht!";"¡HQ de las Fuerzas Terrestres: batalla decisiva!";"Танковое Командование: решающий бой!";"Kwatera Główna Sił Lądowych: decydująca walka!";"Pozemní jednotky HQ: rozhodující bitva!";"Kara Kuvvetleri Karargahı: azimli savaş!";"陆​战​司​令​部：​决​战！";"陸軍 HQ: 決戦!";"Ground Forces HQ: decisive battle!";"Танкове Командування: вирішальний бій!";"Štab kopnenih jedinica: Odlučujuća bitka!";"Szárazföldi erők parancsnoksága: döntő csata!";"지상군 본부 : 결전!";"Танкавае камандаванне: вырашальны бой!";"Sediul forțelor terestre: luptă decisivă!";"陸​戰​司​令​部：​決​戰！";"陆​战​司​令​部：​决​战！";"Bộ chỉ huy Lực lượng Mặt đất: trận chiến quyết định!";;
"ch_tank_hq_final_battle/desc";"Fight in the skies of War Thunder and join the Ground Forces CBT! See you in battle!";"Battez-vous dans les cieux de War Thunder et rejoignez le CBT des Forces au sol ! Rendez-vous en bataille !";"Combatti nei cieli di War Thunder ed unisciti alla CBT Ground Forces! Ci vediamo in battaglia!";"Kämpfe am Himmel von War Thunder und nimm am geschlossenen Betatest der Ground Forces teil! Wir sehen uns auf dem Schlachtfeld!";"¡Lucha en los cielos de War Thunder y únete al CBT de las Fuerzas Terrestres! ¡Nos vemos en la batalla!";"Сражайтесь в небе War Thunder и присоединяйтесь к Закрытому тестированию. До встречи в бою!";"Walcz w przestworzach War Thunder i dołącz do ZBT Wojsk Lądowych! Do zobaczenia w bitwie!";"Bojujte na obloze War Thunderu a zapojte se do uzavřené bety Pozemních sil! Uvidíme se v bitvě!";"War Thunder göklerinde savaş ve Kara Birlikleri Kapalı Beta Teste katıl! Seni savaşta görelim!";"驰​骋​疆​场​翱​翔​蓝​天！​加​入 War Thunder，​我​们​战​场​见！";"War Thunderの\t空軍で\t戦い、\t陸軍の\tクローズドベータに\t参加せよ！\t戦場でまた\t会おう！";"Lute nos céus do War Thunder e junte-se ao CBT das Forças Terrestres! Vemo-nos em batalha!";"Бийтеся у небі War Thunder та приєднуйтесь до Закритого тестування. До зустрічі в бою!";"Bori se u nebu War Thunder-a i priključi se zatvorenom beta testu za Kopenene Snage! Vidimo se u borbi!";"Harcolj a War Thunder égboltján, és csatlakozz a szárazföldi erők zárt bétatesztjéhez! Találkozunk a csatában!";"워썬더의 공중전과 지상군 CBT에 참여하세요! 전장에서 봅시다!";"Змагайся ў небе War Thunder ды далучайцеся да закрытага бэта-тэставання наземнай тэхнікі. Сустрэнемся ў баі!";"Luptă pe cerul din War Thunder și alăturează-te la TBR al forțelor terestre! Ne vedem în luptă!";"馳​騁​疆​場​翱​翔​藍​天！​加​入​War Thunder，​我​們​戰​場​見！";"驰​骋​疆​场​翱​翔​蓝​天！​加​入 War Thunder，​我​们​战​场​见！";"Chiến đấu trong bầu trời của War Thunder và tham gia vào Ground Forces CBT! Gặp lại bạn trong trận chiến!";;
"forum_allow_posting/name";"Official forum";"Forum officiel";"Forum ufficiale";"Offizielles Forum";"Foro oficial";"Официальный форум";"Oficjalne forum";"Oficiální fórum";"Resmi Forum";"官​网​论​坛";"公式\tフォーラム";"Fórum oficial";"Офіційний форум";"Zvanični forum";"Hivatalos fórum";"공식 포럼";"Афіцыйны форум";"Forum oficial";"官​網​論​壇";"官​网​论​坛";"Diễn đàn chính thức";;
"forum_allow_posting/desc";"You are allowed to post messages on War Thunder official forum.";"Vous êtes autorisé à poster des messages sur le forum officiel de War Thunder.";"Puoi postare messaggi sul forum ufficiale di War Thunder.";"Du kannst nun im offiziellen Forum von War Thunder Beiträge verfassen.";"Puedes publicar mensajes en el foro oficial de War Thunder.";"Вам разрешено размещать сообщения на официальном форуме War Thunder.";"Od tego momentu masz możliwość wysyłania wiadomości na oficjalnym forum gry War Thunder.";"Máš povoleno posílat zprávy na oficiální forum War Thunder";"War Thunder resmi forumuna mesaj göndermenize izin verildi.";"已​获​得​在​官​网​论​坛​上​发​帖​的​权​限​了";"War Thunder\t公式\tフォーラムへの\tメッセージ\t投稿が\t許可されています。";"Está permitido a escrever mensagens no fórum oficial do war Thunder.";"Вам дозволено розміщувати повідомлення на офіційному форумі War Thunder.";"Dozvoljeno vam je da postavljate poruke na War Thunder zvaničnom forumu.";"Lehetőséged van hozzászólásokat írni a War Thunder hivatalos fórumára.";"이제 워썬더 공식 포럼에 게시물을 올릴 수 있습니다.";"Цяпер вам дазволена пісаць на афіцыйным форуме гульні War Thunder.";"Ai permisiunea de a posta mesaje pe forumul oficial al War Thunder.";"已​獲​得​在​官​網​論​壇​上​發​帖​的​許​可​權​了";"已​获​得​在​官​网​论​坛​上​发​帖​的​权​限​了";"Bạn có thể đăng bài trên diễn đàn chính thức của War Thunder.";;
"award/award_first_day_login";"Welcome!";"Bienvenue !";"Benvenuto!";"Herzlich Willkommen!";"¡Bienvenido!";"Добро пожаловать!";"Witaj!";"Vítej!";"Hoşgeldin!";"欢​迎​新​兵！";"ようこそ！";"Bem-vindo!";"Ласкаво просимо!";"Dobrodošli!";"Isten hozott!";"환영합니다!";"Сардэчна запрашаем!";"Bine ai venit!";"歡​迎​新​兵！";"欢​迎​新​兵！";"Lần đầu đăng nhập!";;
"award/award_first_day_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/award_two_days_login";"2 days in the game!";"2 jours en jeu !";"2 giorni nel gioco!";"Zwei Tage im Spiel!";"¡2 días en el juego!";"Два дня в игре!";"2 dni w grze!";"2 dny ve hře!";"Oyunda 2. gün!";"两​日​游​戏​奖​励！";"ゲームを\t2日間\tプレイ！";"2 dias a jogar!";"Два дні в грі!";"2 dana u igri!";"2 napja a játékban!";"게임 이틀째!";"Два дні ў гульні!";"2 zile în joc!";"兩​日​遊​戲​獎​勵！";"两​日​游​戏​奖​励！";"Đăng nhập ngày thứ 2!";;
"award/award_two_days_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/award_three_days_login";"3 days in the game!";"3 jours en jeu !";"3 giorni nel gioco!";"Drei Tage im Spiel!";"¡3 días en el juego!";"Три дня в игре!";"3 dni w grze!";"3 dny ve hře!";"Oyunda 3. gün!";"三​日​游​戏​奖​励！";"ゲームを\t3日間\tプレイ！";"3 dias a jogar!";"Три дні в грі!";"3 dana u igri!";"3 napja a játékban!";"게임 사흘째!";"Тры дні ў гульні!";"3 zile în joc!";"三​日​遊​戲​獎​勵！";"三​日​游​戏​奖​励！";"Đăng nhập ngày thứ 3!";;
"award/award_three_days_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/award_four_days_login";"4 days in the game!";"4 jours en jeu !";"4 giorni nel gioco!";"Vier Tage im Spiel!";"¡4 días en el juego!";"Четыре дня в игре!";"4 dni w grze!";"4 dny ve hře!";"Oyunda 4. gün!";"四​日​游​戏​奖​励！";"ゲームを\t4日間\tプレイ！";"4 dias a jogar!";"Чотири дні в грі!";"4 dana u igri!";"4 napja a játékban!";"게임 나흘째!";"Чатыры дні ў гульні!";"4 zile în joc!";"四​日​遊​戲​獎​勵！";"四​日​游​戏​奖​励！";"Đăng nhập ngày thứ 4!";;
"award/award_four_days_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/award_five_days_login";"5 days in the game!";"5 jours en jeu !";"5 giorni nel gioco!";"Fünf Tage im Spiel!";"¡5 días en el juego!";"Пять дней в игре!";"5 dni w grze!";"5 dní ve hře!";"Oyunda 5. gün!";"五​日​游​戏​奖​励！";"ゲームを\t5日間\tプレイ！";"5 dias a jogar!";"П'ять днів в грі!";"5 dana u igri!";"5 napja a játékban!";"게임 닷새째!";"Пяць дзён у гульні!";"5 zile în joc!";"五​日​遊​戲​獎​勵！";"五​日​游​戏​奖​励！";"Đăng nhập ngày thứ 5!";;
"award/award_five_days_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/award_seven_days_login";"One whole week in the game!";"Une semaine entière en jeu !";"Una settimana intera nel gioco!";"Eine ganze Woche im Spiel!";"¡Una semana entera en el juego!";"Семь дней в игре!";"Cały tydzień w grze!";"Celý týden ve hře!";"Oyunda koca bir hafta!";"一​周​游​戏​奖​励！";"ゲームを\t一週間\tプレイ！";"Uma semana inteira a jogar!";"Сім днів в грі!";"Jedna cela nedelja u igri!";"Egy teljes hete a játékban!";"게임 1주일째!";"Сем дзён у гульні!";"O săptămână întreagă în joc!";"一​周​遊​戲​獎​勵！";"一​周​游​戏​奖​励！";"Đăng nhập ngày thứ 7!";;
"award/award_seven_days_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/award_10_days_login";"10 days in the game!";"10 jours en jeu !";"10 giorni nel gioco!";"Zehn Tage im Spiel!";"¡10 días en el juego!";"Десять дней в игре!";"10 dni w grze!";"10 dní ve hře!";"Oyunda 10. gün!";"十​日​游​戏​奖​励！";"ゲームを\t10日間\tプレイ！";"10 dias a jogar!";"Десять днів в грі!";"10 dana u igri!";"10 napja a játékban!";"게임 열흘째!";"Дзесяць дзён у гульні!";"10 zile în joc!";"十​日​遊​戲​獎​勵！";"十​日​游​戏​奖​励！";"Đăng nhập ngày thứ 10!";;
"award/award_10_days_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/award_14_days_login";"Two whole weeks in the game!";"Deux semaines entières en jeu !";"Due settimane intere nel gioco!";"Zwei ganze Wochen im Spiel!";"¡Dos semanas enteras en el juego!";"Две недели в игре!";"Dwa tygodnie w grze!";"Dva týdny ve hře!";"Oyunda koca iki hafta!";"两​周​游​戏​奖​励！";"ゲームを\t二週間\tプレイ！";"Duas semanas inteiras a jogar!";"Два тижні в грі!";"Dve cele nedelje u igri!";"Két teljes hete a játékban!";"게임 2주일째!";"Два тыдні ў гульні!";"Două săptămâni întregi în joc!";"兩​周​遊​戲​獎​勵！";"两​周​游​戏​奖​励！";"Đăng nhập ngày thứ 14!";;
"award/award_14_days_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/award_20_days_login";"20 days in the game!";"20 jours en jeu !";"20 giorni nel gioco!";"Zwanzig Tage im Spiel!";"¡20 días en el juego!";"20 дней в игре!";"20 dni w grze!";"20 dní ve hře!";"Oyunda 20. gün!";"二​十​日​游​戏​奖​励！";"ゲームを\t20日間\tプレイ！";"20 dias a jogar!";"20 днів в грі!";"20 dana u igri!";"20 napja a játékban!";"게임 20일째!";"Дваццаць дзён у гульні!";"20 de zile în joc!";"二​十​日​遊​戲​獎​勵！";"二​十​日​游​戏​奖​励！";"Đăng nhập ngày thứ 20!";;
"award/award_20_days_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/award_30_days_login";"Always faithful!";"Toujours fidèle !";"Sei mesi di gioco!";"Ewig treu!";"¡Siempre fiel!";"Всегда в строю!";"Zawsze wierny!";"Vždy věrný!";"Oyunda altı ay!";"永​远​忠​诚！";"常に\t忠実なれ！";"Sempre fiel!";"Завжди в строю!";"Uvek verni!";"Örökké hűséges!";"개근상!";"Заўсёды ў страі!";"Întotdeauna credincios!";"永​遠​忠​誠！";"永​远​忠​诚！";"Luôn vững niềm tin!";;
"award/award_30_days_login/desc";;;;;;;;;;;;;;;;;;;;;;;
"award/tutorial_fighter_next_award/desc";"Next reward: ""Award for the first battle!"":
Play your first multiplayer battle and win a premium vehicle for free!";"Prochaine récompense: ""Récompense pour la première bataille ! "": 
Jouez votre première bataille en ligne et gagnez un véhicule premium !";"Prossima ricompensa: ""Prima Battaglia!"":
Gioca la tua prima partita in multiplayer e vinci una unità premium gratuitamente!";"Nächste Belohnung: ""Belohnung für die erste Schlacht!""
Spiele deine erste Mehrspielerschlacht und erhalte ein kostenloses Premium-Fahrzeug!";"Siguiente recompensa: ""¡Premio por la primera batalla!"":
¡Juega tu primera batalla multijugador y gana un vehículo premium gratis!";"Следующая награда — ""Награда за первый бой!"":
Сыграйте свой первый бой и получите премиумную технику в подарок!";"Następna nagroda: „Nagroda za pierwszą bitwę!”
Zagraj po raz pierwszy przeciwko innym graczom i otrzymaj za darmo pojazd premium!";"Další odměna: ""Ocenění za první bitvu!""
Po odehrání tvé první multiplayerové bitvy získáš zdarma prémiový stroj";"Sıradaki ödül: ""İlk zafer ödülü!"":
Oyunun çoklu oyuncu modunda bir savaş kazan ve premium aracını bedavaya al!";"下​一​份​奖​励：​“第​一​战！”
进​行​第​一​场​匹​配​战​斗，​即​可​免​费​获​得​金​币​载​具！";"次の\t報酬: 「初戦闘報酬」: 
初めての\tマルチプレーヤー\t戦を\tプレイして、\tプレミアム\t機体を\t無料で\t手に\t入れましょう！";"Próxima recompensa: ''Recompensa pela primeira batalha!'':
Jogue a sua primeira batalha multijogador e ganhe um veículo premium grátis!";"Наступна нагорода: ""Нагорода за перший бій!"":
Зіграй свій перший онлайн бій та виграй преміум техніку безплатно!";"Sledeća nagrada: ""Nagrada za prvu bitku!"": 
Igraj tvoju prvu multiplejer bitku i osvoji premium vozilo besplatno!";"Következő jutalom: Jutalom az első csatáért!
Vegyél részt az első többjátékos csatádban, és nyerj meg egy prémium járművet teljesen ingyen!";"다음 보상: ""첫 전투 기념!""
첫 멀티플레이어 전투를 수행하면 프리미엄 장비를 공짜로 얻을 수 있습니다!";"Наступная ўзнагарода — «Узнагарода за першы бой!»: 
Адваюйце свой першы бой з іншымі гульцамі і атрымайце ў падарунак прэміумную машыну!";"Recompensa următoare: „Recompensă pentru prima bătălie!”:
Joacă prima luptă cu mai mulți jucători și câștigă un vehicul special gratuit!";"下​一​份​獎​勵：​“第​一​戰！”
進​行​第​一​場​匹​配​戰​鬥，​即​可​免​費​獲​得​金​幣​載​具！";"下​一​份​奖​励：​“第​一​战！”
进​行​第​一​场​匹​配​战​斗，​即​可​免​费​获​得​金​币​载​具！";"Phần thưởng tiếp theo: ""Phần thưởng cho trận chiến đầu tiên""!:
Tham gia một trận chiến và dành được một phương tiện Premium miễn phí!";;
"next_award";"Next reward: ""{awardName}""";"Prochaine récompense: « {awardName} »";"Prossima ricompensa: ""{awardName}""";"Nächste Belohnung: ""{awardName}""";"Siguiente recompensa: ""{awardName}""";"Следующая награда — ""{awardName}""";"Następna nagroda: „{awardName}”";"Další odměna: ""{awardName}""";"Sonraki ödül: ""{awardName}""";"下​一​份​奖​励：​“{awardName}”";"次の\t報酬: {awardName}";"Próxima recompensa: ""{awardName}""";"Наступна нагорода: ""{awardName}""";"Sledeća nagrada: ""{awardName}""";"Következő jutalom: {awardName}";"다음 보상: ""{awardName}""";"Наступная ўзнагарода — «{awardName}»";"Recompensa următoare: „{awardName}”";"下​一​份​獎​勵：​“{awardName}”";"下​一​份​奖​励：​“{awardName}”";"Phần thưởng tiếp theo: ""{awardName}""";;
