"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"missions/tutorial_tank_basics_arcade_part2/date";"Summer 1944";"Été 1944";"Estate 1944";"Sommer 1944";"Verano de 1944";"Лето 1944";"Lato 1944";"Léto 1944";"Yaz 1944";"1944 年\t夏";"1941年の\t夏";"Verão de 1944";"Літо 1944";"Leto 1944";"1944 nyara";"1944년 여름";"Лета 1944 г.";"Vara anului 1944";"1944 年\t夏";"1944 年\t夏";"Mua hè 1944";;
"missions/tutorial_tank_basics_arcade_part2/objective";"A short tutorial on shooting at armored and deep targets";"Court tutoriel pour le tir sur cibles blindées et éloignées";"Breve corso di fuoco da grandi distanze su bersagli corazzati";"Dieser Kurs behandelt die Bekämpfung gepanzerter und entfernter Ziele";"Curso de tutorial corto de tiro a blancos blindados";"Краткий курс обучения стрельбе по бронированным и дальним целям";"Krótki kurs prowadzenia ognia do celów opancerzonych i odległych";"Krátký výcvikový kurs střelby na obrněné a vzdálené cíle";"Zırhlı ve derin hedeflerin vurulması hakkında kısa eğitim kursunu";"学\t习\t如\t何\t使\t用\t坦\t克\t主\t炮\t攻\t击\t装\t甲\t单\t位\t和\t远\t距\t目\t标";"装甲車両と\t遠い\tターゲットに\t対する\t攻撃の\tショートチュートリアル\t講座";"Tutorial curto sobre disparos a alvos blindados";"Короткий курс навчання стрільбі по броньованих і далеких цілях";"Kratak tutorijal o pucanju na oklopne i daleke mete tenkovskim topom";"Ismerd meg a páncélozott és a távoli célpontokra való tüzelés alapjait.";"기갑 목표 및 원거리에 위치한 목표를 상대하기 위한 사격술 관련 단기 교육 과정";"Кароткі курс навучання стральбе па браніраваным і далёкім цэлям";"Instruire scurtă de tragere în ținte blindate și îndepărtate.";"學\t習\t如\t何\t使\t用\t坦\t克\t主\t炮\t攻\t擊\t裝\t甲\t單\t位\t和\t遠\t距\t目\t標";"学\t习\t如\t何\t使\t用\t坦\t克\t主\t炮\t攻\t击\t装\t甲\t单\t位\t和\t远\t距\t目\t标";"Khóa học hướng dẫn ngắn về cách bắn vào mục tiêu có giáp và sâu.";;
"missions/tutorial_tank_basics_arcade_part2/condition";"Wind SE 15 knots, clouds cumulus 4, visibility unlimited";"Vent du SE à 15 nœuds, nuages cumulus 4, visibilité illimitée";"Vento SE 15 nodi, cumuli di nuvole 4, visibilità illimitata";"Wind aus SO mit Stärke 15 Knoten, Kumuluswolken 4, uneingeschränkte Sicht";"Viento SE de 15 nudos, nubes cúmulos 4, visibilidad ilimitada";"Ветер ЮВ 15 узлов, облака кучевые 4, видимость неограниченная";"Wiatr: z południowego wschodu, 15 węzłów, zachmurzenie: 4, cumulusy, widoczność nieograniczona";"Oblaka kumuly 4, viditelnost neomezená, jihovýchodní vítr o rychlosti 30 km/h";"Rüzgar GD 15 nat, bulutlar kümülüs 4, görüş açık";"风\t向\t东\t南，\t风\t速 15 节，\t云\t量 4，\t能\t见\t度\t极\t好";"風南東 15 ノット、\t積雲\t4、\t視程無制限";"Vento Sudeste 15 nós, nuvens cumulus 4, visibilidade ilimitada";"Вітер ПдСх 15 вузлів, хмари купчасті 4, видимість необмежена";"Vetar JI 15 čvorova, oblaci kumulusni 4, vidljivost neograničena";"Délkeleti szél, szélsebesség 28 km/h, gomolyfelhők 4000 méteren, maximális látótávolság";"남동풍, 풍속 15노트, 적운, 운량 4, 시정 제한없음";"Вецер ПдУ 15 вузлоў, аблокі кучавыя 4, бачнасць неабмежаваная";"Vânt SE, 15 noduri, nori cumulus 4, vizibilitate maximă.";"東\t南\t風 15 節，\t雲\t量 4 ，\t能\t見\t度\t良\t好";"风\t向\t东\t南，\t风\t速 15 节，\t云\t量\t4，\t能\t见\t度\t极\t好";"Gió Đông-Nam 15 hải lý, mây tích 4, tầm nhìn không giới hạn";;
"missions/tutorial_boat_basic_arcade/short";"Tutorial: ""Motor Boat""";"Tutoriel:""Bateau à moteur""";"Tutorial: ""Vascello""";"Tutorial: ""Motorboot""";"Tutorial: ""Lancha""";"Обучение: ""Катер""";"Samouczek: Kuter torpedowy";"Tutoriál: ""Motorový člun""";"Eğitim: ""Motorbot""";"新\t手\t教\t程\t—\t—\t小\t型\t舰\t艇";"チュートリアル：\t「モーターボート」";"Tutorial: ""Motor Boat""";"Курс навчання: ""Моторний човен""";"Tutorial: ""Motor Boat""";"Kiképzés: motoros naszád";"튜토리얼: ""모터 보트""";"Навучанне: ""Катэр""";"Instruire: „Bărci”";"新\t手\t教\t程\t—\t—\t小\t型\t艦\t艇";"新\t手\t教\t程\t—\t—\t小\t型\t舰\t艇";"Hướng dẫn: ""Thuyền""";;
"missions/tutorial_boat_basic_arcade";"⋛ ""Motor Boat Control Basics""";"⋛ ""Bases de pilotage des torpilleurs""";"⋛ ""Controlli Base dei Vascelli""";"┚ ""Steuerung eines Schnellboots""";"⋛ ""Controles Básicos de Lancha""";"⋛ ""Основы управления катером""";"Samouczek: Podstawy sterowania kutrem torpedowym";"⋛ ""Základy ovládání motorového člunu""";"⋛ ""Motorbot Kontrolü Temelleri""";"⋛ “小\t型\t舰\t艇\t基\t础\t操\t控”";"「モーターボートの\tコントロールの\t基本」";"⋛ ""Controles Básicos das Lanchas""";"⋛ ""Основи керування моторним човном""";"⋛ ""Motor Boat Control Basics""";"⋛ Naszádvezérlés alapjai";"┚ ""고속정 조종 기초""";"⋛ ""Асновы кіравання катэрам""";"Instruire de bază: „Controlare bărci torpiloare”";"⋛ “小\t型\t艦\t艇\t基\t礎\t操\t控”";"┚ “小\t型\t舰\t艇\t基\t础\t操\t控”";"⋛ ""Điều khiển cơ bản cho Thuyền""";;
"missions/tutorial_boat_basic_arcade/date";"Summer 1941";"Été 1941";"Estate 1941";"Sommer 1941";"Verano de 1941";"Лето 1941";"Lato 1941 roku";"Léto 1941";"Yaz 1941";"1941 年\t夏";"1941年の\t夏";"Verão de 1941";"Літо 1941";"Leto 1941.";"1941 nyara";"1941년 여름";"Лета 1941 г.";"Vara anului 1941";"1941 年\t夏";"1941 年\t夏";"Mua hè 1941";;
"missions/tutorial_boat_basic_arcade/objective";"A short tutorial on basic torpedo motor boat controls";"Mini-tutoriel d'enseignement des contrôles de base des torpilleurs";"Breve tutorial sui controlli delle motosiluranti";"Dieser Kurs vermittelt die Grundlagen der Steuerungen eines Torpedoboots";"Curso tutorial corto de controles básicos de lancha torpedera";"Краткий курс обучения основным элементам управления торпедным катером";"Krótki kurs podstaw sterowania kutrem torpedowym";"Krátký tutoriál se základním ovládáním motorových člunů";"Temel torpido motorbotu kontrolleri hakkında kısa bir eğitim";"学\t习\t如\t何\t操\t控\t小\t型\t舰\t艇";"基本の\t魚雷\tモーターボートの\tコントロールの\t短い\tチュートリアル\t講座";"Tutorial rápido sobre os controles básicos de um torpedeiro";"Короткий курс навчання основним елементам керування човна";"Short tutorial course of basic torpedo motor boat controls";"Ismerd meg a motoros torpedónaszádok vezérlésének alapjait.";"어뢰정 조종을 위한 단기 기본 훈련 과정";"Кароткі курс навучання асноўным элементам кіравання тарпедным катэрам.";"Instruire scurtă pentru învățarea comenzilor de bază pentru controlarea bărcilor torpiloare";"學\t習\t如\t何\t操\t控\t小\t型\t艦\t艇";"鱼\t雷\t艇\t基\t本\t控\t制\t简\t短\t教\t学";"Khóa học hướng dẫn ngắn về cách điều khiển cơ chế bắn tàu ngư lôi nhỏ.";;
"missions/tutorial_boat_basic_arcade/condition";"Wind N 5 knots, clouds cirrus, cumulus, altocumulus, visibility unlimited";"Vent du Nord 5 noeuds, nuages: cirrus, cumulus, altocumulus, visibilité non limitée";"Vento Nord, 5 nodi, cirri di nuvole, cumuli, cumuli alti, visibilità illimitata";"Wind N 5 Knoten, Wolken Zirrus, Cumulus, Altocumulus, unbegrenzte Sicht";"Viento Norte 5 nudos, nubes cirrus, cumulus, alto-cumulus, visibilidad ilimitada";"Ветер С 5 узлов, облака перистые, кучевые, высококучевые, видимость неограниченная";"Wiatr północny, 5 węzłów, chmury pierzaste, kłębiaste, średnie kłębiaste, widzialność nieograniczona";"Vítr S 5 uzlů, oblačnost - cirry, cumuly, alto-cumuly, viditelnost neomezená";"Rüzgar: K 5 deniz mili, bulutlar: saçakbulut, alto-kümülüs, görüş mesafesi: açık";"北\t风，\t风\t速 5 节，\t卷\t云、\t积\t云\t和\t高\t积\t云，\t能\t见\t度\t极\t好";"北の\t風\t5\tノット、\t巻雲、\t積雲、\t高積雲、\t視界無制限";"Vento Norte 5 nós, nuvens cirro, cúmulo, alto cúmulo, visibilidade ilimitada";"Вітер Пн 5 вузлів, хмари перисті, купчасті, висококупчасті, видимість необмежена";"Wind N 5 knots, clouds cirrus, cumulus, alto-cumulus, visibility unlimited";"Északi szél, szélsebesség 9 km/h, pehelyfelhők és gomolyfelhők, maximális látótávolság";"북풍 5노트, 구름 권운, 적운, 고적운, 시정거리 제한없음";"Вецер Пн 5 вузлоў, аблокі пёрыстыя, кучавыя, высокакучавыя, бачнасць неабмежаваная";"Vânt N, 5 noduri, nori cirrus, cumulus, alto-cumulus, vizibilitate maximă.";"北\t風 5 節，\t卷\t雲、\t積\t雲\t和\t高\t積\t雲，\t能\t見\t度\t極\t好";"北\t风，\t风\t速 5 节，\t卷\t云、\t积\t云\t和\t高\t积\t云，\t能\t见\t度\t极\t好";"Gió Bắc 5 hải lý mỗi giờ, mây ti, mây tích, mây trung tích, tầm nhìn không giới hạn.";;
"missions/tutorial_intro_fighter/short";"Introduction: Fighter";"Introduction: Chasseur";"Introduzione: Caccia";"Einleitung: Jäger";"Introducción: Caza";"Вступление: Истребитель";"Wprowadzenie: Myśliwiec";"Úvod: Stíhačka";"Giriş: Avcı";"入\t门\t介\t绍\t—\t—\t战\t斗\t机";"入門：\t戦闘機";"Introdução: Caça";"Вступ: Винищувач";"Introduction: Fighter";"Bevezetés: vadászrepülő";"기초 과정: 전투기";"Уступленне: Знішчальнік";"Introduction: Fighter";"入\t門\t介\t紹\t—\t—\t戰\t鬥\t機";"入\t门\t介\t绍\t—\t—\t战\t斗\t机";"Giới thiệu: Tiêm kích";;
"missions/tutorial_intro_fighter";"▍ Introduction: Fighter";"▍ Introduction: Chasseur";"▍ Introduzione: Caccia";"▍ Einleitung: Jäger";"▍ Introducción: Caza";"▍ Вступление: Истребитель";"▍ Wprowadzenie: Myśliwiec";"▍ Úvod: Stíhačka";"▍ Giriş: Avcı";"▍ 入\t门\t介\t绍\t—\t—\t战\t斗\t机";"▍ 入門：\t戦闘機";"▍ Introdução: Caça";"▍ Вступ: Винищувач";"▍ Introduction: Fighter";"▍ Bevezetés: vadászrepülő";"▍ 기초 과정: 전투기";"▍ Уступленне: Знішчальнік";"▍ Introduction: Fighter";"▍ 入\t門\t介\t紹\t—\t—\t戰\t鬥\t機";"▍ 入\t门\t介\t绍\t—\t—\t战\t斗\t机";"▍ Giới thiệu: Tiêm kích";;
"missions/tutorial_intro_fighter/date";"Summer 1944";"Été 1944";"Estate 1944";"Sommer 1944";"Verano de 1944";"Лето 1944";"Lato 1944 roku";"Léto 1944";"Yaz 1944";"1944 年\t夏";"1944年の\t夏";"Verão de 1944";"Літо 1944";"Leto 1944";"1944 nyara";"1944년 여름";"Лета 1944 г.";"Summer 1944";"1944 年\t夏";"1944 年\t夏";"Mua hè 1944";;
"missions/tutorial_intro_fighter/objective";"An introductory mission for aircraft";"Mission d'introduction aux avions";"Missione introduttiva per aerei";"Einführungsmission für Flugzeuge";"Misión introductoria para aeronaves";"Вступительная миссия для самолётов";"Misja zapoznawcza – samolot";"Úvodní mise pro letadla";"Uçaklar için giriş seviyesinde bir görev";"了\t解\t与\t空\t中\t单\t位\t有\t关\t的\t知\t识";"航空機の\t入門\tミッション";"Missão introdutória para aeronaves";"Вступна місія для літаків";"Introductory mission for aircraft";"Bevezető küldetés repülőgépekhez.";"항공기 기초 과정";"Уступная місія для самалётаў";"Introductory mission for aircraft";"了\t解\t與\t空\t中\t單\t位\t有\t關\t的\t知\t識";"了\t解\t与\t空\t中\t单\t位\t有\t关\t的\t知\t识";"Nhiệm vụ giới thiệu cho máy bay";;
"missions/tutorial_intro_fighter/condition";"Wind NE 9 knots, clouds cirrus, visibility unlimited";"Vent du NE à 9 nœuds, nuages cirrus, visibilité illimitée";"Vento NE 9 nodi, cumuli di nuvole , visibilità illimitata";"Wind NE 9 Knoten, Wolken Cirrus, Sichtweite unbegrenzt";"Viento NE de 9 nudos, nubes cirrus, visibilidad ilimitada";"Ветер СВ 9 узлов, облака перистые, видимость неограниченная";"Wiatr 9 węzłów z północnego zachodu, chmury pierzaste, widzialność nieograniczona";"Oblaka kumuly, viditelnost neomezená, jihovýchodní vítr o rychlosti 17 km/h";"Rüzgar KD 9 nat, bulutlar saçak, görüş açık";"东\t北\t风，\t风\t速 9 节，\t卷\t云，\t能\t见\t度\t极\t好";"北東の\t風\t9\tノット、\t巻雲、\t視界無制限";"Vento de NE 9 nós, cirros, visibilidade ilimitadas";"Вітер Пн. Сх. 9 вузлів, хмари перисті, видимість необмежена";"Wind NE 9 knots, clouds cirrus, visibility unlimited";"Északkeleti szél, szélsebesség 16 km/h, pehelyfelhők, maximális látótávolság";"북동풍, 풍속 9노트, 적운, 권운 , 시정 제한없음";"Вецер Пн-Ус 9 вузлоў, аблокі пёрыстыя, бачнасць неабмежаваная";"Wind NE 9 knots, clouds cirrus, visibility unlimited";"東\t北\t風，\t風\t速 9 節，\t卷\t雲，\t能\t見\t度\t極\t好";"东\t北\t风，\t风\t速 9 节，\t卷\t云，\t能\t见\t度\t极\t好";"Gió Đông Bắc 9 hải lý, mây tích , tầm nhìn không giới hạn";;
"missions/tutorial_tank_action_arcade/short";"Introduction: European Village";"Introduction : village européen ";"Introduzione: Villaggio Europeo";"Einführung: Europäisches Dorf";"Introducción: Pueblo Europeo";"Вступление: Европейская деревня";"Wprowadzenie: europejska wioska";"Úvod: Evropská vesnice";"Giriş: Avrupa Köyü";"入\t门\t教\t学：\t欧\t洲\t村\t庄";"入門：\tヨーロッパの\t村";"Introdução: Aldeia Europeia";"Вступ: Європейське село";"Introduction: European Village";"Bevezetés: Európai falu";"기초 과정 : 유럽의 마을";"Уступленне: Еўрапейская вёска";"Introduction: European Village";"入\t門\t教\t學：\t歐\t洲\t村\t莊";"Introduction: European Village";"Giới thiệu: làng Châu Âu";;
"missions/tutorial_tank_action_arcade";"▔ Liberation of European Village";"▔ Liberation du village européen";"▔ Liberazione del Villaggio Europeo";"▔ Befreiung des europäischen Dorfes";"▔ Liberación del Pueblo Europeo";"▔ Освобождение европейской деревни";"▔ Wyzwolenie europejskiej wioski";"▔ Osvobození vesnice v Evropě";"▔ Avrupa Köyü'nün Özgürleştirilmesi";"▔ 解\t放\t欧\t洲\t村\t庄";"▔ ヨーロッパの\t村の\t解放";"▔ Libertação da Aldeia Europeia";"▔ Визволення Європейського села";"▔ Liberation of European Village";"▔ Európai falu felszabadítása";"▔ 유럽의 마을 해방";"▔ Вызваленне еўрапейскай вёскі";"▔ Liberation of European Village";"▔ 解\t放\t歐\t洲\t村\t莊";"▔ Liberation of European Village";"▔ Giải phóng Làng Châu Âu";;
"missions/tutorial_tank_action_arcade/date";"Fall 1944";"Automne 1944";"Autunno 1944";"Herbst 1944";"Otoño de 1944";"Осень 1944";"Jesień 1944";"podzim 1944";"Sonbahar 1944";"1944 年\t秋";"1944年秋";"Outono de 1944";"Осінь 1944";"Fall 1944";"1944 ősze";"1944년 가을";"Восень 1944 г.";"Fall 1944";"1944 年\t秋";"Fall 1944";"Mùa thu 1944";;
"missions/tutorial_tank_action_arcade/objective";"An introductory mission for ground vehicles";"Mission d'introduction aux véhicules terrestres";"Missione introduttiva per i veicoli terrestri";"Einführungsmission für Bodenfahrzeuge";"Misión introductoria para vehículos terrestres";"Вступительная миссия для наземной техники";"Misja zapoznawcza dla pojazdów naziemnych";"Úvodní mise pro bojová vozidla";"Kara araçları için giriş seviyesinde bir görev";"了\t解\t与\t地\t面\t载\t具\t有\t关\t的\t知\t识";"地上車両の\t入門\tミッション";"Missão introdutória para veículos terrestres";"Вступна місія для наземної техніки";"An introductory mission for ground vehicles";"Bevezető küldetés harckocsikhoz";"지상 장비용 기초 과정";"Уступная місія для наземнай тэхнікі";"An introductory mission for ground vehicles";"了\t解\t與\t地\t面\t載\t具\t有\t關\t的\t知\t識";"An introductory mission for ground vehicles";"Nhiệm vụ giới thiệu cho xe cơ giới";;
"missions/tutorial_tank_action_arcade/condition";"Wind NE 9 knots, clouds cirrus, visibility unlimited";"Vent du NE à 9 nœuds, nuages cirrus, visibilité illimitée";"Vento NE 9 nodi, cumuli di nuvole , visibilità illimitata";"Wind NO 9 Knoten, Federwolken, uneingeschränkte Sicht";"Viento NE de 9 nudos, nubes cirrus, visibilidad ilimitada";"Ветер СВ 9 узлов, облака перистые, видимость неограниченная";"Wiatr 9 węzłów z północnego zachodu, chmury pierzaste, widoczność nieograniczona";"Vítr SV 9 uzlů, kupovitá oblačnost, viditelnost neomezená";"Rüzgar KD 9 deniz mili, bulutlar saçak, görüş açık";"东\t北\t风，\t风\t速 9 节，\t卷\t云，\t能\t见\t度\t极\t好";"北東の\t風\t9\tノット、\t巻雲、\t視界無制限";"Vento NE 9 nós, nuvens cirrus, visibilidade ilimitada";"Вітер Пн-Сх 9 вузлів, хмари перисті, видимість необмежена";"Wind NE 9 knots, clouds cirrus, visibility unlimited";"Északkeleti szél, szélsebesség 17 km/h, gomolyfelhők, maximális látótávolság";"북동풍, 풍속 9노트, 적운, 권운 , 시정 제한없음";"Вецер Пн-Ус 9 вузлоў, аблокі пёрыстыя, бачнасць неабмежаваная";"Wind NE 9 knots, clouds cirrus, visibility unlimited";"東\t北\t風，\t風\t速 9 節，\t卷\t雲，\t能\t見\t度\t極\t好";"Wind NE 9 knots, clouds cirrus, visibility unlimited";"Gió Đông Bắc 9 hải lý, mây tích , tầm nhìn không giới hạn";;
"missions/tutorial_destroyer_basics_arcade/short";"Tutorial: ""Destroyer""";"Tutoriel: ""Destroyer""";"Tutorial: ""Cacciatorpediniere""";"Ausbildungskurs: ""Zerstörer""";"Tutorial: ""Destructor""";"Обучение: ""Эсминец""";"Samouczek: Niszczyciel";"Tutoriál: ""Torpédoborec""";"Eğitim: ""Muhrip""";"新\t手\t教\t程\t—\t—\t驱\t逐\t舰";"チュートリアル：\t「駆逐艦」";"Tutorial: ""Contratorpedeiro""";"Навчання: ""Есмінець""";"Tutorial: ""Destroyer""";"Kiképzés: romboló";"훈련 과정: ""구축함""";"Навучанне: ""Эсмінец""";"Tutorial: ""Destroyer""";"新\t手\t教\t程\t—\t—\t驅\t逐\t艦";"新\t手\t教\t程\t—\t—\t攻\t击\t机";"Hướng dẫn: ""Tàu khu trục""";;
"missions/tutorial_destroyer_basics_arcade";"┚ ""Destroyer Control Basics""";"┚ ""Contrôles de base des destroyers""";"┚ ""Controlli Base Cacciatorpediniere""";"┚ ""Grundlegende Zerstörersteuerung""";"┚ ""Controles Básicos de Destructores""";"┚ ""Основы управления эсминцем""";"┚ Podstawy sterowania niszczycielem";"┚ ""Základy ovládání torpédoborce""";"┚ ""Muhrip Kontrolü Temelleri""";"┚ “驱\t逐\t舰\t基\t础\t操\t控”";"┚ 「駆逐艦\tコントロールの\t基本」";"┚ ""Controles Básicos de Contratorpedeiros""";"┚ ""Основи керування есмінцем""";"┚ ""Destroyer Control Basics""";"┚ Rombolóvezérlés alapjai";"┚ ""구축함 조종 기초""";"┚ ""Асновы кіравання эсмінцам""";"┚ ""Destroyer Control Basics""";"┚ “驅\t逐\t艦\t基\t礎\t操\t作”";"驱\t逐\t舰\t控\t制\t基\t础";"┚ ""Điều khiển Cơ bản Tàu khu trục""";;
"missions/tutorial_destroyer_basics_arcade/date";"Summer 1942";"Été 1942";"Estate 1942";"Sommer 1942";"Verano de 1942";"Лето 1942";"Lato 1942";"Léto 1942";"Yaz 1942";"1942 年\t夏";"1942年・\t夏";"Verão de 1942";"Літо 1942";"Leto 1942.";"1942 nyara";"1942년 여름";"Лета 1942 г.";"Summer 1942";"1942 年\t夏";"1942\t年\t夏\t季";"Mua hè 1942";;
"missions/tutorial_destroyer_basics_arcade/objective";"A short tutorial on basic destroyer controls";"Court tutoriel pour apprendre les contrôles de base du destroyer";"Breve tutorial sui controlli basici dei cacciatorpedinieri";"Dieser Kurs vermittelt die Grundlagen der Steuerungen eines Zerstörers.";"Breve tutorial de controles básicos de destructores";"Краткий курс обучения основным элементам управления эсминцем";"Krótkie szkolenie z podstaw sterowania niszczycielem";"Krátký výcvikový kurs základního ovládání torpédoborce";"Temel muhrip kontrolleri üzerine kısa bir eğitim";"学\t习\t如\t何\t操\t控\t驱\t逐\t舰";"基本の\t駆逐艦\tコントロールの\t短い\tチュートリアル\t講座";"Tutorial curto sobre os controles básicos de um contratorpedeiro";"Короткий навчальний курс основнами елементам керування есмінцем";"Short tutorial course of basic destroyer controls";"Ismerd meg a rombolók vezérlésének alapjait.";"구축함 조종을 위한 단기 기본 훈련 과정";"Кароткі курс навучання асноўным элементам кіравання эсмінцам";"Short tutorial course of basic destroyer controls";"學\t習\t如\t何\t操\t控\t驅\t逐\t艦";"驱\t逐\t舰\t基\t本\t控\t制\t教\t程";"Khóa hướng dẫn ngắn về điều khiển cơ bản của tàu khu trục";;
"missions/tutorial_destroyer_basics_arcade/condition";"Wind E 6 knots, clouds cirrus, cumulus, altocumulus, visibility unlimited";"Vent de l'Est 6 noeuds, nuages: cirrus, cumulus, altocumulus, visibilité illimitée";"Vento E 6 nodi, cirri di nuvole, cumuli, cumuli alti, visibilità illimitata";"Wind 6 Knoten Ost, Wolken Zirrus, Cumulus, Altocumulus, unbegrenzte Sicht.";"Viento Este 6 nudos, nubes cirrus, cumulus, alto-cumulus, visibilidad ilimitada";"Ветер В 6 узлов, облака перистые, кучевые, высококучевые, видимость неограниченная";"Wiatr wschodni, 6 węzłów, chmury pierzaste, kłębiaste, średnie kłębiaste, widzialność nieograniczona";"Východní vítr, 6 uzlů, oblačnost - cirry, kumuly, alto-kumuly, viditelnost neomezená";"Rüzgar: D 6 deniz mili, bulutlar: saçakbulut, alto-kümülüs, görüş mesafesi: açık";"东\t风，\t风\t速 6 节，\t卷\t云、\t积\t云\t和\t高\t积\t云，\t能\t见\t度\t极\t好";"東の\t風\t6\tノット、\t巻雲、\t積雲、\t高積雲、\t視界無制限";"Vento de E 6 nós, cirros, cúmulos, alto-cúmulos, visibilidade ilimitadda";"Вітер Сх 6 вузлів, перисті хмари, купчасті, висококупчасті, видимість необмежена";"Wind E 6 knots, clouds cirrus, cumulus, alto-cumulus, visibility unlimited";"Keleti szél, szélsebesség 11 km/h, pehelyfelhők és gomolyfelhők, maximális látótávolság";"동풍 6노트, 구름 권운, 적운, 고적운, 시정거리 제한없음";"Вецер Ус 6 вузлоў, аблокі пёрыстыя, кучавыя, высокакучавыя, бачнасць неабмежаваная";"Wind E 6 knots, clouds cirrus, cumulus, alto-cumulus, visibility unlimited";"東\t風 6 節，\t卷\t雲、\t積\t雲\t和\t高\t積\t雲，\t能\t見\t度\t極\t好";"北\t风，\t风\t速 6 节，\t卷\t云、\t积\t云\t和\t高\t积\t云，\t能\t见\t度\t极\t好";"Gió Đông 6 hải lý mỗi giờ, mây ti, mây tích, mây trung tích, tầm nhìn không giới hạn.";;
"missions/tutorial_destroyer_battle_arcade";"Naval Battle Basics";"Bases de la bataille navale";"Battaglie Navali Base";"Grundlagen der Seeschlachten";"Básicos de Batallas Navales";"Основы морского боя";"Podstawy Bitew Morskich";"Základy ovládání plavidla";"Donanma Savaşı Temelleri";"海\t战\t基\t础\t教\t程";"海戦の\t基本";"Básicos das Batalhas Navais";"Основи морського бою";"Naval Battle Basics";"Haditengerészeti csaták alapjai";"해전 기초";"Асновы марскога бою";"Naval Battle Basics";"海\t戰\t基\t礎\t教\t程";"Naval Battle Basics";"Cơ bản về thủy chiến";;
"missions/aircraft_aam_mclos/short";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_aam_mclos";"AAM with manual guidance";"Missile air-air à guidage manuel";"Missile Aria-Aria con guida manuale";"AAM with manual guidance";"AAM con guiado manual";"УРВВ с ручным наведением";"Ręcznie naprowadzane pociski powietrze-powietrze";"AAM s ručním řízením";"Elle güdümlü AAM";"人\t工\t制\t导\t空\t对\t空\t导\t弹";"手動誘導方式空対空\tミサイル";"AAM com guiamento manual";"КРПП з ручним наведенням";"AAM with manual guidance";"AAM with manual guidance";"수동 유도 방식 공대공 미사일";"УРВВ с ручным наведением";"AAM with manual guidance";"人\t工\t導\t引\t空\t對\t空\t導\t彈";"AAM with manual guidance";"Tên lửa không đối không với điều khiển thủ công";;
"missions/aircraft_aam_mclos/date";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_aam_mclos/objective";"Hit the target using a manually guided air-to-air missile.";"Frappez la cible à l'aide d'un missile air-air à guidage manuel.";"Colpisci il bersaglio usando un missile a guida manuale aria-aria.";"Hit the target using a manually guided air-to-air missile.";"Golpea el objetivo utilizando un misil aire-aire guiado manualmente.";"Поразите цель при помощи управляемой ракеты ""воздух–воздух"" с ручным наведением.";"Traf cel używając ręcznie naprowadzanych pocisków powietrze-powietrze.";"Zasáhni cíl pomocí ručně naváděné střely vzduch-vzduch.";"Elle güdümlü havadan havaya füze kullanarak hedefi vurun.";"使\t用\t人\t工\t制\t导\t空\t对\t空\t导\t弹\t命\t中\t目\t标";"手動誘導方式空対空\tミサイルを\t目標に\t命中させる。";"Atingir o alvo usando mísseis ar-ar de guiamento manual";"Вразьте ціль за допомогою керованої ракети «повітря-повітря» з ручним наведенням.";"Hit the target using a manually guided air-to-air missile.";"Hit the target using a manually guided air-to-air missile.";"수동 유도 방식 공대공 미사일을 목표물에 명중시키십시오.";"Поразите цель при помощи управляемой ракеты ""воздух–воздух"" с ручным наведением.";"Hit the target using a manually guided air-to-air missile.";"使\t用\t人\t工\t導\t引\t空\t對\t空\t導\t彈\t命\t中\t目\t標";"Hit the target using a manually guided air-to-air missile.";"Bắn trúng mục tiêu bằng một tên lửa không đối không dẫn đường thủ công.";;
