"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"error/81110003";"24-bit textures are not supported.";"Les textures 24-bit ne sont pas prises en charge.";"Texture a 24-bit non supportate.";"24-Bit-Texturen werden nicht unterstützt.";"Las texturas de 24 bits no son compatibles.";"24-битные текстуры глубины не поддерживаются.";"Tekstury 24-bitowe nie są obsługiwane.";"24bitové textury nejsou podporovány.";"24-bit dolgular desteklenmiyor.";"不​支​持 24 位​纹​理。";"24 bit テクスチャは\tサポートされません。";"Texturas de 24 bits não são suportadas.";"24-бітні текстури глибини не підтримуються.";"24-bitne teksture nisu podržane.";"A 24 bites textúrák nem támogatottak.";"24비트 텍스쳐는 지원되지 않습니다.";"24-бітавыя тэкстуры не падтрымліваюцца.";"Texturile pe 24 biți nu sunt suportate.";"不​支​援 24 位​紋​理。";"不​支​持 24 位​纹​理。";"Cấu hình 24-bit không được hỗ trợ.";;
"error/81110004";"Not enough available memory. Close other applications to free memory for the game.";"Mémoire insuffisante. Fermez des applications pour libérer de la mémoire pour le jeu.";"Memoria insufficiente. Chiudi delle applicazioni per liberare memoria per il gioco.";"Nicht genügend Arbeitsspeicher. Schließe andere Anwendungen, um mehr Speicher für das Spiel freizumachen.";"No hay suficiente memoria disponible. Cierra otras aplicaciones para liberar memoria para el juego.";"Недостаточно свободной памяти. Чтобы уменьшить использование памяти, закройте другие приложения.";"Za mało pamięci. Zamknij pozostałe aplikacje, aby przyśpieszyć działanie gry. ";"Nedostatek paměti, ukonči některé aplikace";"Kullanılabilir bellek yeterli değil. Oyun için diğer uygulamaları kapatarak bellekte yer açın.";"内​存​不​足。​请​关​闭​其​他​不​必​要​的​程​序。";"メモリが\t不足しています。";"Sem memória suficiente.";"Недостатньо вільної пам'яті. Щоб зменшити використання пам'яті, закрийте інші програми.";"Nedovoljno memorije. Zatvorite ostale aplikacije da bi ste oslobodili više memorije za igru.";"Nincs elegendő elérhető memória. Zárj be néhány alkalmazást, hogy memóriát szabadíts fel a játéknak.";"메모리가 부족합니다. 다른 프로그램을 종료하여 메모리를 확보하세요.";"Замала свабоднай памяці. Закрыйце іншыя праграмы.";"Nu există suficientă memorie. Închide alte aplicații pentru a elibera memoria necesară jocului.";"內​存​不​足。​請​關​閉​其​他​不​必​要​的​程​序。";"内​存​不​足。​请​关​闭​其​他​不​必​要​的​程​序。";"Không đủ bộ nhớ.";;
"error/81110005";"Not enough video memory. Please use lower texture settings. Closing other applications (like web browsers for example) can also help to reduce videomemory footprint.";"Mémoire vidéo insuffisante. Merci de diminuer les paramètres de texture. Fermer des applications (tel que l'explorateur internet) peut aider à diminuer la mémoire vidéo utilisée.";"Memoria video insufficiente. Seleziona impostazioni texture di qualità inferiore. Chiudendo le altre applicazioni (ad esempio i browser web) può aiutare il carico della scheda video.";"Nicht genügend Grafikspeicher. Bitte niedrigere Textureinstellungen verwenden. Das Schließen anderer Anwendungen (wie z.B. Webbrowsern) kann ebenfalls die Auslastung des Grafikspeichers verringern.";"No hay suficiente memoria de vídeo. Utiliza ajustes de textura más bajos. Cerrar otras aplicaciones (como los navegadores web, por ejemplo) también puede ayudar a reducir el consumo de memoria de vídeo.";"Недостаточно видеопамяти. Пожалуйста, поставьте более низкие настройки текстур. Закрытие других приложений (таких как браузеры) также может освободить видеопамять.";"Zbyt mała pamięć wideo. Obniż ustawienia tekstur. Zamknięcie pozostałych aplikacji (np. przeglądarki internetowej) może również zmniejszyć zużycie pamięci. ";"Nedostatek videopaměti, použij nižší nastavení textur, zavři další aplikace jako webové prohlížeče";"Yeterli ekran kartı hafızası yok. Lütfen daha düşük dolgu ayarları kullan.";"显​存​不​足。​请​调​低​纹​理​设​置。​关​闭​其​他​程​序​（如​网​页​浏​览​器​等）​也​能​够​释​放​更​多​可​用​显​存。";"ビデオメモリが\t不足しています。\tより\t低い\tテクスチャの\t設定を\t使用して\t下さい。";"Sem memória de vídeo suficiente. Por favor, utilize configurações de textura mais baixas.";"Недостатньо відеопам'яті. Будь ласка, поставте нижчі параметри текстур. Закриття інших програм (наприклад, браузери) також може звільнити відеопам'ять.";"Nema dovoljon video memorije. Molimo Vas koristite niža podešavanja tekstura. Zatvaranje drugih aplikacija (kao internet pretraživač npr) može pomoći u oslobađanju video memorije.";"Nincs elegendő videomemória. Használj alacsonyabb textúra beállításokat. Néhány alkalmazás (például a böngésző) bezárása is segíthet, hogy videokártya memóriát szabadíts fel.";"비디오 메모리가 부족합니다. 더 낮은 텍스쳐 설정을 사용하십시오.";"Замала вольнай відэапамяці. Паменшыце якасць тэкстур. Закрыццё іншых праграм (у тым ліку браўзераў) можа дапамагчы.";"Nu există suficientă memorie video. Folosește setări mai joase pentru texturi. Închiderea altor aplicații (cum ar navigatoarele web) ar putea ajuta la reducerea consumului de memorie video.";"顯​存​不​足。​請​調​低​紋​理​設​置。​關​閉​其​他​程​序​（如​網​頁​瀏​覽​器​等）​也​能​夠​釋​放​更​多​可​用​顯​存。";"显​存​不​足。​请​调​低​纹​理​设​置。​关​闭​其​他​程​序​（如​网​页​浏​览​器​等）​也​能​够​释​放​更​多​可​用​显​存。";"Không đủ bộ nhớ đồ họa. Vui lòng hạ thiết lập đồ họa. Đóng các ưng dụng khác ( trình duyệt,...) có thể sẽ giúp bạn.";;
"error/81110006";"Graphics card driver D3Dex reset failed.";"La réinitialisation du pilote D3Dexde la carte graphique a échoué.";"Reimpostazione driver scheda grafica d3d9ex non riuscita.";"Grafikkartentreiber: D3Dex-Reset fehlgeschlagen.";"Fallo en el restablecimiento del controlador D3Dex de la tarjeta gráfica.";"Ошибка драйвера видеокарты в режиме D3Dex.";"Reset sterownika D3Dex karty graficznej nie udał się.";"Resetování ovladače grafické karty D3Dex selhalo";"D3Dex grafik kart sürücü ayarlama işlemi başarısız oldu.";"显​卡​驱​动 D3Dex 重​置​失​败。";"ビデオカードドライバ D3Dex リセットに\t失敗。";"Reinicio do controlador da placa gráfica D3Dex falhou.";"Помилка драйвера відеокарти в режимі D3Dex.";"Resetovanje D3Dex drajvera grafičke kartice neuspešno.";"A D3Dex videokártya illesztőprogram alaphelyzetbe állítása sikertelen.";"그래픽카드 드라이버 D3Dex 재설정에 실패했습니다.";"Памылка драйвера відэакарты ў рэжыме D3Dex.";"Resetare eșuată D3Dex placă grafică.";"顯​卡​驅​動 D3Dex 重​置​失​敗。";"显​卡​驱​动 D3Dex 重​置​失​败。";"Cài đặt lại card đồ họa VGA D3Dex thất bại.";;
"error/81110007";"File read error. Try to repair the installation using the launcher.";"Erreur de lecture du fichier. Essayer de réparer l'installation à l'aide de l'interface de lancement.";"Errore di lettura file. Prova a ripristinare l'installazione tramite il launcher.";"Dateilesefehler. Bitte Installation mit dem Launcher reparieren.";"Error de lectura del archivo. Intenta reparar la instalación utilizando el lanzador.";"Ошибка чтения файла. Попробуйте исправить установленные файлы при помощи программы запуска.";"Błąd odczytu pliku. Spróbuj naprawić instalację za pomocą programu startowego.";"Chyba čtení souboru, zkus opravit instalaci pomocí Launcheru";"Dosya okunamadı. Başlatıcıyı kullanarak kurulumu onarmayı dene.";"文​件​读​取​错​误。​请​尝​试​用​启​动​器​修​复​安​装。";"ファイル\t読み\t取り\tエラー。\t
ランチャーを\t使用して、\tインストールの\t修復を\t試して\t下さい。";"Erro de leitura do arquivo. Tente reparar a instalação usando o launcher.";"Помилка читання файлу. Спробуйте виправити встановлені файли за допомогою програми запуску.";"Greška prilikom čitanja fajla. Pokušajte da popravite instalaciju u pokretaču igre.";"Fájl olvasási hiba. Próbáld meg a „fájlok ellenőrzése” opciót az indítópulton.";"파일 읽기 오류. 런처를 사용하여 설치 복구를 수행하십시오.";"Не ўдалося прачытаць файл. Паспрабуйце паправіць усталёвачныя файлы, запусціўшы лаўнчар.";"Eroare citire fișier. Încearcă repararea instalării folosind lansatorul.";"檔​案​讀​取​錯​誤。​請​嘗​試​用​啟​動​器​修​復​安​裝。";"文​件​读​取​错​误。​请​尝​试​用​启​动​器​修​复​安​装。";"Lỗi đọc tập tin. Hãy thử sửa bộ cài bằng cách sử dụng launcher.";;
"error/81110008";"Keyboard initialization error.";"Erreur d'initialisation du clavier.";"Errore nell'inizializzazione della tastiera.";"Tastatur-Initialisierungsfehler.";"Error de inicialización del teclado.";"Ошибка инициализации клавиатуры.";"Błąd inicjalizacji klawiatury.";"Chyba inicializace klávesnice.";"Klavye başlatma hatası.";"键​盘​初​始​化​错​误。";"キーボード\t初期化\tエラー";"Erro de inicialização do teclado.";"Помилка ініціалізації клавіатури.";"Greška prilikom inicijalizacije tastature.";"Billentyűzetinicializálási hiba.";"키보드 초기화 오류";"Памылка ініцыялізацыі клавіятуры.";"Eroare inițializare tastatură.";"鍵​盤​初​始​化​錯​誤。";"键​盘​初​始​化​错​误。";"Lỗi khởi tạo bàn phím.";;
"error/81110009";"Mouse initialization error.";"Erreur d'initialisation de la souris.";"Errore nell'inizializzazione del mouse.";"Maus-Initialisierungsfehler.";"Error de inicialización del ratón.";"Ошибка инициализации мыши.";"Błąd inicjalizacji myszy.";"Chyba inicializace myši.";"Fare başlatma hatası.";"鼠​标​初​始​化​错​误。";"マウス\t初期化\tエラー";"Erro de inicialização de mouse.";"Помилка ініціалізації миші.";"Greška prilikom inicijalizacije miša.";"Egérinicializálási hiba.";"마우스 초기화 오류";"Памылка ініцыялізацыі мышы.";"Eroare inițializare mouse.";"滑​鼠​初​始​化​錯​誤。";"鼠​标​初​始​化​错​误。";"Lỗi khởi tạo chuột.";;
"error/8111000A";"Freeze detected.";"Gel détecté.";"Rilevato blocco software.";"Stopp (Freeze) erkannt.";"Congelación detectada.";"Обнаружено зависание.";"Wykryto zawieszenie.";"Zjištěno zamrznutí.";"Donma algılandı.";"检​测​到​程​序​卡​死。";"フリーズを\t検出";"Congelamento detectado.";"Виявлено зависання.";"Detektovano zamrzavanje.";"Fagyás észlelve.";"프로그램 멈춤 감지";"Выяўлена завісанне.";"Înghețare detectată.";"檢​測​到​程​式​卡​死。";"检​测​到​程​序​卡​死。";"Phát hiện đóng băng.";;
"error/8111000B";"Videomode initialization error.";"Erreur d'initialisation du mode vidéo.";"Errore di inizializzazione modalità video.";"Videomodus-Initialisierungsfehler.";"Error de inicialización del modo vídeo.";"Ошибка инициализации видеорежима.";"Błąd inicjalizacji trybu wideo.";"Chyba inicializace obrazového režimu";"Ekran modu başlatma hatası.";"画​质​设​定​初​始​化​错​误。";"ビデオモード\t初期化\tエラー";"Erro de inicialização do modo de video.";"Помилка ініціалізації відеорежиму.";"Greška prilikom inicijalizacije video režima.";"Videomódinicializálási hiba.";"비디오 모드 초기화 오류";"Памылка ініцыялізацыі відэарэжыму.";"Eroare inițializare mod video.";"畫​質​設​定​初​始​化​錯​誤。";"画​质​设​定​初​始​化​错​误。";"Lỗi khởi tạo chế độ Video.";;
"error/8111000C";"File writing error. Please check your hard disk for free space.";"Erreur d'écriture de fichier. Veuillez vérifier l'espace libre sur votre disque dur.";"Errore di scrittura su file. Verifica la presenza di spazio libero sul disco rigido.";"Dateischreibfehler. Bitte Festplatte auf freien Speicherplatz prüfen.";"Error de escritura del archivo. Comprueba si hay espacio libre en el disco duro.";"Ошибка записи файла. Проверьте, что на диске достаточно места.";"Błąd zapisu pliku. Sprawdź stan wolnego miejsca na twardym dysku.";"Chyba při zápisu do souboru. Zajistěte místo na pevném disku.";"Dosya yazma hatası. Lütfen sabit diskinizde boş alan olup olmadığını kontrol edin.";"文​件​写​入​错​误。​请​检​查​硬​盘​的​剩​余​空​间​是​否​充​足。";"ファイル\t書き\t込み\tエラー。\t
ハードディスクの\t空き\tスペースを\t確認して\t下さい。";"Erro de escrita do arquivo. Por favor, verifique o espaço livre no disco rígido.";"Помилка запису файла. Перевірте, що на диску достатньо місця.";"Greška prilikom pisanja fajla. Molimo vas da proverite slobodni prostor na vašem hard-disku.";"Fájlírási hiba. Ellenőrizd, hogy van-e elég hely a merevlemezen.";"파일 쓰기 오류. 하드디스크에 여유 공간이 있는지 확인하십시오.";"Не ўдалося запісаць файл. Праверце, ці досыць на дыску вольнага месца.";"Eroare scriere în fișier. Verifică spațiul liber de pe disc.";"檔​案​寫​入​錯​誤。​請​檢​查​硬​碟​的​剩​餘​空​間​是​否​充​足。";"文​件​写​入​错​误。​请​检​查​硬​盘​的​剩​余​空​间​是​否​充​足。";"Lỗi ghi dữ liệu. Xin vui lòng kiểm tra dung lượng ổ cứng của bạn.";;
"error/81110019";"Read error encountered when accessing user file created in War Thunder CDK.";"Lire l'erreur rencontrée lors de l'accès au fichier de l'utilisateur créé dans War Thunder CDK.";"Errore rilevato durante all'accesso ai file creati in War Thunder CDK.";"Lesefehler erkannt: Zugriff auf mit War Thunder CDK erstellte Datei nicht möglich.";"Se ha producido un error de lectura al acceder al archivo de usuario creado en el CDK de War Thunder.";"Ошибка чтения пользовательского файла, созданного в War Thunder CDK.";"Doszło do błędu odczytu, przy ładowaniu pliku stworzonego przez użytkownika w War Thunder CDK.";"Chyba při čtení během přístupu k uživatelské složce vytvořené ve War Thunder CDK";"War Thunder CDK içinde oluşturulan kullanıcı dosyasına erişirken okuma hatası ile karşılaştı.";"载​入​玩​家​自​创​任​务​时​发​生​读​取​错​误。";"War Thunder CDK で\t作成された\tユーザーファイルへの
アクセス\t中に\t読み\t込み\tエラーが\t発生しました。";"Erro de leitura encontrado quando estava acedendo aos ficheiros de utilizador no War Thunder CDK.";"Помилка читання користувацького файлу, створеного в War Thunder CDK.";"Greška pri učitavanju datoteke kreirane u War Thunder CDK.";"Olvasási hiba történt a War Thunder CDK-ban készült fájlban.";"워썬더 CDK에서 사용자가 생성한 파일에 접근하는 중에 읽기 오류가 발생했습니다.";"Памылка чытання карыстальніцкага файла, створанага праз War Thunder CDK.";"Eroare citire când se accesează fișierele create de utilizatori cu War Thunder CDK.";"載​入​玩​家​自​創​任​務​時​發​生​讀​取​錯​誤。";"载​入​玩​家​自​创​任​务​时​发​生​读​取​错​误。";"Lỗi khi truy cập tập tin người dùng tạo trong CDK của warthunder.";;
"error/bad_videocard";"Some video options are not supported by your video card. If you have two video cards installed on your computer, try switching cards.";"Certaines options vidéo ne sont pas prises en charge par votre carte vidéo. Si vous avez deux cartes graphiques installées sur votre ordinateur, essayez d'utiliser la seconde.";"Alcune opzioni video non sono supportate dalla scheda grafica utilizzata. Se disponi di due schede grafiche, prova con quella non utilizzata.";"Einige Videoeinstellungen werden von deiner Grafikkarte nicht unterstützt. Wenn du in deinem Computer zwei Grafikkarten installiert hast, versuche das primäre Anzeigegerät zu wechseln.";"Algunas opciones de vídeo no son compatibles con tu tarjeta de vídeo. Si tienes dos tarjetas de vídeo instaladas en tu ordenador, prueba a cambiar de tarjeta.";"Видеокарта не поддерживает одну из необходимых для игры технологий. Если на вашем компьютере две видеокарты, попробуйте переключиться на другую.";"Niektóre opcje graficzne nie są obsługiwane przez twoją kartę graficzną. Jeśli na komputerze zainstalowane są dwie karty graficzne, spróbuj użyć drugiej.";"Některá nastavení obrazu nejsou tvou grafickou kartou podporována. Pokud máš na svém počítači nainstalovány dvě grafické karty, zkus je přepnout.";"Bazı video seçenekleri, ekran kartınız tarafından desteklenmiyor. Bilgisayarınızda yüklü iki ekran kartı varsa diğer karta geçmeyi deneyin.";"显​卡​不​支​持​某​些​画​质​设​定。​若​有​两​块​显​卡，​请​尝​试​切​换。";"一部の\tビデオオプションはお\t客様の\tビデオカードでは\tサポートされません。\t
2枚の\tビデオカードを\tインストールしている\t場合は、\tカードを\t切り\t替えみて\t下さい。";"Algumas opções de vídeo não são suportadas pela sua placa de vídeo. Se tiver duas placas de vídeo instaladas no seu computador, tente trocar.";"Ваша відеокарта не підтримує одну із необхідних для гри технологій. Якщо на вашому комп'ютері дві відеокарти, спробуйте перемкнутись на іншу.";"Vaša video karta ne podržava neke video opcije. Ako na svom računaru imate dve video karte, pokušajte da promenite kartu.";"Néhány videóbeállítást nem támogat a videokártyád. Ha két videokártyád van, próbáld meg felcserélni őket.";"그래픽 카드에서 일부 비디오 설정을 지원되지 않습니다. 컴퓨터에 2개의 그래픽카드가 설치되어 있는 경우 카드를 바꾸어 보십시오.";"Відэакарта не падтрымлівае адну з патрэбных гульні тэхналогій. Калі на вашым камп'ютары ўсталяваны дзве відэакарты, паспрабуйце пераключыцца на іншую.";"Unele opțiuni video nu sunt suportate de această placă video. Dacă există două plăci video instalate, încearcă comutarea acestora.";"顯​卡​不​支​持​某​些​畫​質​設​定。​若​有​兩​塊​顯​卡，​請​嘗​試​切​換。";"显​卡​不​支​持​某​些​画​质​设​定。​若​有​两​块​显​卡，​请​尝​试​切​换。";"Một số chế độ không được hỗ trợ bởi card màn hình của bạn. Nếu bạn đã cài đặt hai card màn hình trên máy tính của bạn, xin vui lòng thử chuyển đổi lại.";;
"error/8111000D";"Unable to recover the 3D device. Try updating/clean installing the video driver.";"Impossible de récupérer le périphérique 3D. Veuillez mettre à jour/réinstaller vos pilotes vidéo.";"Impossibile ripristinare il dispositivo 3D. Prova ad aggiornare/reinstallare i driver video.";"Grafikbeschleuniger konnte nicht gefunden werden. Versuche den Treiber zu aktualisieren.";"No se puede recuperar el dispositivo 3D. Prueba a actualizar/limpiar el controlador de vídeo.";"Не удалось восстановить 3D-устройство. Попробуйте обновить/сделать чистую установку видео драйвера.";"Nie udało się wykryć urządzenia 3D. Prosimy o aktualizację sterowników wideo.";"Nelze získat 3D zařízení. Aktualizujte ovladače grafické karty.";"3D aygıtı geri yüklenemiyor. Lütfen ekran kartı sürücülerini güncellemeyi ya da yeniden yüklemeyi deneyin.";"无​法​恢​复 3D 设​备。​请​更​新​显​卡​驱​动​或​尝​试​卸​载​后​重​新​安​装。";"3D\tデバイスを\tリカバリできません。\tビデオドライバーを\tアップデートして\t下さい。";"Não é possível recuperar o dispositivo 3D. Por favor, atualize seus drivers de vídeo.";"Не вдалося відновити 3D-пристрій. Будь ласка, оновіть ваші відеодрайвери. ";"Oporavak 3D uređaja nemoguć. Molimo vas ažurirajte video drajvere.";"Nem állítható vissza a 3D-s eszköz. Próbáld frissíteni a videokártya illesztőprogramokat.";"3D 장치를 복구할 수 없습니다. 그래픽카드 드라이버를 업데이트 하십시오.";"Не ўдалося аднавіць 3D-прыладу. Абнавіце драйверы відэакарты.";"Nu se poate recupera dispozitivul 3D. Actualizează driverele video.";"無​法​恢​復 3D 設​備。​請​更​新​顯​卡​驅​動。";"无​法​恢​复 3D 设​备。​请​更​新​显​卡​驱​动。";"Không thể phục hồi thiết bị 3D. Xin vui lòng cập nhật driver video của bạn.";;
"msgbox/breakpad_query";"Would you like to send error information to the developers?
Sending will take a few seconds. Please don't close the game during the sending process.
The information will be sent automatically after you press the [Yes] button.";"Souhaitez-vous envoyer les informations d'erreur aux développeurs ?
L'envoi ne prendra que quelques secondes. Veuillez ne pas fermer le jeu durant le processus d'envoi.
Les informations seront envoyées automatiquement lorsque vous appuyez sur le bouton [Yes] .";"Inviare agli sviluppatori le informazioni sull'errore?
L'invio richiede pochi secondi. Non chiudere il gioco durante l'invio.
Le informazioni verranno inviate automaticamente dopo aver premuto il pulsante [Sì].";"Möchtest du einen Fehlerbericht an die Entwickler schicken?
Das Senden dauert wenige Sekunden. Schließe währenddessen nicht das Spiel.
Die Informationen werden automatisch gesendet, nachdem du die Taste [Ja] drückst.";"¿Quieres enviar información sobre errores a los desarrolladores?
El envío tardará unos segundos. Por favor, no cierres el juego durante el proceso de envío.
La información se enviará automáticamente después de que pulses el botón [Sí].";"Хотите ли вы отправить информацию об ошибке разработчикам?
Это займёт несколько секунд. Пожалуйста, подождите и не закрывайте игру, пока информация отправляется.
Отправка начнётся автоматически после нажатия на кнопку [Да].";"Czy chcesz wysłać informacje o błędzie do twórców gry? Wysłanie takiej informacji zajmie kilka sekund. W trakcie wysyłania nie zamykaj gry. Informacje zostaną wysłane automatycznie, gdy wciśniesz przycisk [Tak].";"Chceš informace o chybě odeslat vývojářům hry?
Odeslání bude několik vteřin trvat. Při odesílání nevypínej hru.
Informace budou odeslány automaticky po stisku tlačítka [Yes].";"Geliştiricilere hata bilgilerini göndermek ister misin?
Gönderme işlemi birkaç saniye sürer. Lütfen gönderme işlemi sürerken oyunu kapatma.
[Evet] düğmesine basmanızın ardından bilgi otomatik olarak gönderilecektir.";"是​否​将​错​误​信​息​发​送​给​开​发​者？
发​送​将​花​费​几​秒​种​时​间。​发​送​过​程​中​请​不​要​关​闭​游​戏。
点​击​【是​】​按​钮​后​将​自​动​发​送​信​息。";"エラー\t情報を\t開発者に\t送信しますか?
送信には\t数秒かかります。\t送信中は\tゲームを\t終了しないで\t下さい。\t
[Yes] ボタンを\t押すと、\t情報は\t自動的に\t送信されます。";"Queres enviar informações de erro para os desenvolvedores? O envio levará alguns segundos. Por favor, não feche o jogo durante o processo de envio. A informação será enviada automaticamente depois que pressionar o botão [Sim].";"Чи ви бажаєте відправити інформацію про помилку розробникам?
Це займе кілька секунд. Будь ласка, зачекайте і не закривайте гру, поки інформація відправляється.
Відправка розпочнеться автоматично після натиснення на кнопку [Так].";"Da li želite da pošaljete programerima informacije o grešci? Slanje će trajati nekoliko sekundi. Molimo vas da ne zatvarate igru tokom slanja.
Informacija će automatski biti poslana nakon što pritisnete [Da] taster.";"Szeretnél hibajelentést küldeni a fejlesztőknek?
Az üzenet küldése néhány másodpercet vesz igénybe. Kérlek, ne zárd be a játékot az üzenet küldése közben.
Az információ automatikusan elküldésre kerül, amint megnyomod az [Igen] gombot.";"
오류 정보를 개발자에게 보내시겠습니까?
보내는 데 몇 초 정도의 시간이 소요될 수 있습니다. 보내는 동안 게임을 종료하지 마십시오.
'예'를 누르면 이 정보가 자동으로 전송됩니다.";"Ці хочаце адправіць распрацоўшчыкам справаздачу пра памылку?
На гэта спатрэбіцца толькі некалькі секунд, таму пачакайце і не закрывайце гульню, пакуль звесткі адпраўляюцца.
Адпраўка пачнецца аўтаматычна пасля таго, як вы націсніце на кнопку «Так».";"Dorești să trimiți informațiile de eroare dezvoltatorilor?
Trimiterea va dura câteva secunde. Nu închide jocul în timpul procesului de trimitere.
Informațiile vor fi trimise automat după ce apeși butonul [Da].";"是​否​將​錯​誤​資​訊​發​送​給​開​發​者？
發​送​將​花​費​幾​秒​鐘​時​間。​發​送​過​程​中​請​不​要​關​閉​遊​戲。
點​擊​【是​】​按​鈕​後​將​自​動​發​送​資​訊。";"是​否​将​错​误​信​息​发​送​给​开​发​者？
发​送​将​花​费​几​秒​种​时​间。​发​送​过​程​中​请​不​要​关​闭​游​戏。
点​击​【是​】​按​钮​后​将​自​动​发​送​信​息。";"Bạn muốn gửi thông tin lỗi tới ban quản trị?
Sẽ mất một vài phút để gửi, xin vui lòng không đóng game trong khi đang gửi.
Thông tin sẽ được gửi tự động sau khi bạn xác nhận [Đồng ý].";;
"msgbox/breakpad_delivery_failed";"Message delivery failed.";"Échec d'envoi des messages.";"Invio messaggio non riuscito.";"Nachrichtenübertragung fehlgeschlagen.";"Error en la entrega del mensaje.";"Не удалось отправить сообщение.";"Nie udało się dostarczyć wiadomości.";"Doručení zprávy selhalo.";"Mesaj teslim edilemedi.";"发​送​失​败。";"メッセージ\t配信が\t失敗しました。";"Falha na entrega de mensagem.";"Не вдалося надіслати повідомлення.";"Isporuka poruke je neuspešna.";"Az üzenet kézbesítése sikertelen.";"메시지 전송 실패";"Не ўдалося адправіць справаздачу.";"Eșuare trimitere mesaj.";"發​送​失​敗。";"发​送​失​败。";"Gửi tin nhắn thất bại.";;
"msgbox/breakpad_delivery_ok";"Thank you for helping us making the game better!
Crash uuid is: %s";"Merci de nous aider à améliorer le jeu!
Crash uuid : %s";"Il messaggio è stato inviato correttamente.
L'UUID dell'arresto anomalo è: %s";"Danke für deine Hilfe bei der Verbesserung des Spiels!
Crash uuid: %s";"¡Gracias por ayudarnos a mejorar el juego!
El uuid del fallo es: %s";"Спасибо, что помогаете делать игру лучше! Сообщение отправлено.
Идентификатор сообщения об ошибке: %s";"Dziękujemy za wiadomość, pomagasz nam tworzyć grę lepszą! 
Uuid błędu to: %s";"Děkujeme vám za pomoc při vylepšování hry!
Uuid chyby je: %s";"Mesaj başarıyla gönderildi.
Çökme Uuid: %s";"感​谢​你​的​帮​助！​得​益​于​此，​我​们​会​把​游​戏​越​做​越​好！
系​统​崩​溃​的​通​用​唯​一​标​识​符​（UUID）​为 %s";"メッセージは、\t正常に\t送信されました。\t
クラッシュ\tuuid:%s";"Obrigado por nos ajudar a melhorar o jogo!
Crash uuid: %s";"Дякуємо, що допомагаєте робити гру краще!
Ідентифікатор повідомлення про помилку: %s";"Poruka je uspešno poslata.
Uuid pada igre je: %s";"Köszönjük, hogy segítesz tovább javítani a játékot!
Hiba azonosító (UUID): %s";"메시지가 성공적으로 전송되었습니다.
충돌 UUID: %s";"Дзякуем за дапамогу ў паляпшэнні гульні!
Ваша справаздача пра памылку адпраўлена, яе ідэнтыфікатар: %s";"Îți mulțumim că ne ajuți să facem jocul mai bun!
Codul uuid al blocării este: %s";"發​送​成​功。
系​統​崩​潰​的​通​用​唯​一​識​別​碼​（UUID）​為：%s";"感​谢​你​的​帮​助！​得​益​于​此，​我​们​会​把​游​戏​越​做​越​好！
系​统​崩​溃​的​通​用​唯​一​标​识​符​（UUID）​为 %s";"Cảm ơn bạn đã giúp chúng tôi cải thiện game! 
Mã crash: %s";;
"msgbox/breakpad_delivery_report";"Crash dump delivery report";"Rapport d'envoi de plantage de dump";"Report dettagliato arresto anomalo";"Crash Dump Delivery Report";"Informe de entrega de volcado de memoria";"Состояние отправки сообщения об ошибке";"Raport z dostarczenia komunikatu o błędzie";"Zpráva o doručení informací o pádu";"Çökme teslim raporu";"系​统​崩​溃​记​录​报​告";"クラッシュダンプ\t配信\tレポート";"Relatório de entrega de despejo de memória";"Стан відправки повідомлення про помилку";"Izveštaj o uzroku pada igre";"Hibajelentés kézbesítési jelentés.";"프로그램 충돌 기록 전송 보고";"Стан адпраўкі справаздачы пра памылку";"Raport de livrare secvență memorie cu erori";"系​統​崩​潰​記​錄​報​告";"系​统​崩​溃​记​录​报​告";"Chuyển báo cáo lỗi";;
"save/replay/title";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"워 썬더";"War Thunder";"War Thunder";"War Thunder";"战​争​雷​霆";"War Thunder";;
"save/replay/subtitle";"Replay Data";"Données du replay";"Dati replay";"Wiederholungsdaten";"Datos de la Repetición";"Файл повтора";"Dane powtórki";"Data záznamu";"Veriyi Tekrarla";"回​放​数​据";"リプレイデータ";"Dados da Repetição";"Файл повтору";"Podaci reprize igre";"Visszajátszás";"리플레이 데이터";"Файл паўтору";"Date reluare";"重​播​數​據";"回​放​数​据";"Dữ liệu phát lại";;
"save/profile/title";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"War Thunder";"워 썬더";"War Thunder";"War Thunder";"War Thunder";"战​争​雷​霆";"War Thunder";;
"save/profile/subtitle";"Settings";"Paramètres";"Impostazioni";"Einstellungen";"Configuración";"Настройки";"Ustawienia";"Nastavení";"Ayarlar";"设​置";"設定";"Configurações";"Налаштування";"Podešavanja";"Beállítások";"설정";"Налады";"Setări";"設​置";"设​置";"Thiết lập";;
