"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"modification/la-5fn_dz-40";"DZ-40";"DZ-40";"DZ-40";"DZ-40";"DZ-40";"ДЗ-40";"DZ-40";"DZ-40";"DZ-40";"DZ-40 挂\t架";"DZ-40";"DZ-40";"ДЗ-40";"DZ-40";"DZ-40";"DZ-40";"ДЗ-40";"DZ-40";"DZ-40 掛\t架";"DZ-40 挂\t架";"DZ-40";;
"modification/la-5fn_dz-40/desc";"Allows the installation of 2 x 50 kg bombs.";"Permet l'installation de 2 bombes de 50 kg.";"Permette l'installazione di 2 bombe da 50kg.";"Ermöglicht die Anbringung von 2 x 50-kg-Bomben.";"Permite la instalación de 2 bombas de 50 kg.";"Возможность установить на самолёт две бомбы весом 50 кг.";"Pozwala na podwieszenie zestawu bomb 2 x 50 kg.";"Umožňuje nést 2× 50 kg pumu";"50 kg'lık bombaların yüklenmesine izin verir.";"可\t携\t带 2 枚 50 千\t克\t炸\t弹。";"追加武装に\t50kg\t爆弾\t2発が\t選択可能になります。";"Permite a instalação de 2 bombas de 50 kg.";"Можливість встановити на літак дві бомби вагою 50 кг.";"Omogućava instalaciju 2 bombe od 50 kg.";"Lehetővé teszi 2 darab 50 kilogrammos bomba felszerelését.";"50kg 폭탄 2발을 장착할 수 있게 된다.";"Дазваляе самалёту несці дзве бомбы па 50 кг.";"Permite instalarea a 2 bombe de 50 kg.";"可\t攜\t帶 2 枚 50 公\t斤\t炸\t彈。";"可\t携\t带 2 枚 50 千\t克\t炸\t弹。";"Trang bị bom 2 x 50 kg.";;
"modification/la-7_armorplate_10/short";"Rear armor plate";"Plaque de blindage arrière";"Corazza posteriore";"Heck-Panzerplatte";"Placa de blindaje trasero";"Броне-
спинка";"Tylna płyta pancerza kokpitu. ";"Pancíř";"Arka zırh plakası";"座\t椅\t靠\t背\t装\t甲";"後部装甲板強化";"Placa de armadura traseira";"Бронеcпинка";"Zadnja oklopna ploča";"Hátsó páncéllemez";"조종석 뒤쪽 장갑판";"Браня-
спінка";"Placă blindaj spate";"座\t椅\t靠\t背\t裝\t甲";"座\t椅\t靠\t背\t装\t甲";"Vỏ đuôi";;
"modification/la-7_armorplate_10";"Rear armor plate";"Plaque de blindage arrière";"Corazza posteriore";"Heck-Panzerplatte";"Placa de blindaje trasero";"Бронеспинка";"Tylna płyta pancerza kokpitu. ";"Pancíř";"Arka zırh plakası";"升\t级\t座\t椅\t靠\t背\t装\t甲";"後部装甲板強化";"Placa de armadura traseira";"Бронеcпинка";"Zadnja oklopna ploča";"Hátsó páncéllemez";"조종석 뒤쪽 장갑판";"Браняспінка";"Placă blindaj spate";"升\t級\t座\t椅\t靠\t背\t裝\t甲";"升\t级\t座\t椅\t靠\t背\t装\t甲";"Vỏ đuôi";;
"modification/la-7_armorplate_10/desc";"8.5 mm rear armor plate will be replaced with 10 mm armor plate.";"La plaque de blindage arrière de 8,5 mm sera remplacée par une plaque de blindage de 10 mm.";"La corazza posteriore da 8,5 mm verrà sostituita con una da 10 mm.";"Die 8,5-mm-Heck-Panzerplatte wird durch eine neue 10-mm-Heck-Panzerplatte ersetzt.";"La placa de blindaje trasero de 8.5mm será reemplazada por una de 10 mm.";"Толщина бронеспинки кресла пилота увеличена с 8,5 до 10 мм.";"Tylna płyta pancerza o grubości 8,5 mm zostanie zastąpiona nową, o grubości 10 mm.";"Zadní 8,5 mm pancíř bude nahrazen 10 mm pancířem";"8.5 mm'lik arka zırh kaplaması, 10 mm'lik zırh kaplaması ile değiştirilecektir.";"用 10 毫\t米\t座\t椅\t靠\t背\t装\t甲\t板\t替\t换\t原\t来\t的 8.5 毫\t米\t型\t号。";"8.5 mm 後部武装\tプレートを 10 mm 武装\tプレートと\t交換します。";"Placa de armadura com 8.5 mm será substituída por uma com 10 mm.";"Товщина бронеспинки крісла пілота збільшена з 8,5 до 10 мм.";"Zadnji oklop od 8.5 mm će biti zamenjen oklopom od 10 mm.";"Az eredetileg 8,5 milliméter vastagságú hátsó páncéllemez kicserélése 10 milliméteresre.";"조종석 뒤쪽의 8.5mm 장갑판을 10mm 짜리로 교체한다.";"Таўшчыня браняспінкі крэсла пілота павялічыцца з 8,5 да 10 мм.";"Placa blindajului din spate de 8,5 mm va fi înlocuită cu una de 10 mm.";"用 10 毫\t米\t座\t椅\t靠\t背\t裝\t甲\t板\t替\t換\t原\t來\t的 8.5 毫\t米\t型\t號。";"用 10 毫\t米\t座\t椅\t靠\t背\t装\t甲\t板\t替\t换\t原\t来\t的 8.5 毫\t米\t型\t号。";"Vỏ đuôi 8,5 mm sẽ được thay thế bằng vỏ đuôi 10 mm.";;
"modification/la-7_rear_armorglass_75/short";"Armored glass";"Verre blindé";"Vetro blindato";"Panzerglas";"Cristal blindado";"Броне-
стекло";"Nowy wiatrochron";"Sklo";"Zırhlı cam";"防\t弹\t玻\t璃";"防弾\tガラス\t強化";"Vidro blindado";"Бронескло";"Oklopno staklo";"Páncélüveg";"방탄 유리";"Браня-
шкло";"Sticlă securizată";"防\t彈\t玻\t璃";"防\t弹\t玻\t璃";"Kính chống đạn";;
"modification/la-7_rear_armorglass_75";"Armored glass";"Verre blindé";"Vetro blindato";"Panzerglas";"Cristal blindado";"Бронестекло";"Nowy wiatrochron";"Sklo";"Zırhlı cam";"升\t级\t防\t弹\t玻\t璃";"防弾\tガラス\t強化";"Vidro blindado";"Бронескло";"Oklopno staklo";"Páncélüveg";"방탄 유리";"Браняшкло";"Sticlă securizată";"升\t級\t防\t彈\t玻\t璃";"升\t级\t防\t弹\t玻\t璃";"Kính chống đạn";;
"modification/la-7_rear_armorglass_75/desc";"66 mm rear armored glass will be replaced with 75 mm armored glass.";"Le verre arrière blindé de 66 mm sera remplacé avec du verre blindé du 75 mm.";"Il vetro corazzato posteriore da 66 mm verrà sostituito con un vetro corazzato da 75 mm.";"Das 66-mm-Panzerglas wird durch 75-mm-Panzerglas ersetzt.";"El cristal blindado trasero de 66 mm será reemplazado por uno de 75 mm.";"Толщина заднего бронестекла будет увеличена с 66 до 75 мм.";"Wiatrochron o grubości 66 mm zostanie zastąpiony nowym, o grubości 75 mm.";"Přední 66 mm pancéřové sklo bude nahrazeno 75 mm pancéřovým sklem";"66 mm'lik arka zırh camı, 75 mm'lik zırh camı ile değiştirilecektir.";"用 75 毫\t米\t防\t弹\t玻\t璃\t替\t换\t原\t来\t的 66 毫\t米\t型\t号。";"66 mm 後部防弾\tガラスを 75 mm 防弾\tガラスと\t交換します。";"Vidro blindado com 66 mm será substituído por um com 75 mm.";"Товщина заднього бронескла буде збільшена з 66 до 75 мм.";"66 mm zadnjeg ojačanog stakla će biti zamenjeno sa 75 mm ojačanim staklom.";"Az eredetileg 66 milliméter vastagságú hátsó páncélüveg kicserélése 75 milliméteresre.";"조종석 뒤쪽의 66mm 방탄유리를 75mm 짜리로 교체한다.";"Таўшчыня задняга браняшкла павялічыцца з 66 да 75 мм.";"Sticla securizată de 66 mm din spate va fi înlocuită cu una de 75 mm.";"用 75 毫\t米\t防\t彈\t玻\t璃\t替\t換\t原\t來\t的 66 毫\t米\t型\t號。";"用 75 毫\t米\t防\t弹\t玻\t璃\t替\t换\t原\t来\t的 66 毫\t米\t型\t号。";"Kính chống đạn phía sau 66 mm sẽ được thay thế bằng kính chống đạn 75 mm.";;
"modification/la-7_dz-40";"DZ-40";"DZ-40";"DZ-40";"DZ-40";"DZ-40";"ДЗ-40";"DZ-40";"DZ-40";"DZ-40";"DZ-40 挂\t架";"DZ-40";"DZ-40";"ДЗ-40";"DZ-40";"DZ-40";"DZ-40";"ДЗ-40";"DZ-40";"DZ-40 掛\t架";"DZ-40 挂\t架";"DZ-40";;
"modification/la-7_dz-40/desc";"Allows the installation of 50 or 100 kg bombs.";"Permet l'installation de bombes de 50 kg et de 100 kg.";"Permette l'installazione di bombe da 50 e 100 kg.";"Ermöglicht die Anbringung von 50-kg-Bomben oder 100-kg-Bomben.";"Permite la instalación de bombas de 50 o 100 kg.";"Возможность устанавливать на самолёт бомбы весом 50 или 100 кг.";"Pozwala na podwieszenie bomb 50 lub 100 kg.";"Umožňuje nést 50 kg nebo 100 kg pumy";"50 veya 100 kg'lık bombaların yüklenmesine izin verir.";"可\t携\t带 50 或 100 千\t克\t炸\t弹。";"追加武装に\t50kg\t爆弾か\t100kg\t爆弾が\t選択可能になります。";"Permite a instalação de bombas de 50 kg ou de 100 kg.";"Можливість встановлювати на літак бомби вагою 50 або 100 кг.";"Omogućava instalaciju bombi od 50 kg i 100 kg.";"Lehetővé teszi 50 vagy 100 kilogrammos bombák felszerelését.";"50 kg 및 100 kg 폭탄을 장착할 수 있게 된다.";"Дазваляе самалёту несці бомбы вагой 50 або 100 кг.";"Permite instalarea unei bombe de 50 kg sau 100 kg.";"可\t攜\t帶 50 或 100 公\t斤\t炸\t彈。";"可\t携\t带 50 或 100 千\t克\t炸\t弹。";"Trang bị bom 50 kg hoặc 100 kg.";;
"modification/bd-2-48";"BD-2-48";"BD-2-48";"BD-2-48";"BD-2-48";"BD-2-48";"БД-2-48";"BD-2-48";"BD-2-48";"BD-2-48";"BD-2-48 挂\t架";"BD-2-48";"BD-2-48";"БД-2-48";"BD-2-48";"BD-2-48";"BD-2-48";"БД-2-48";"BD-2-48";"BD-2-48 掛\t架";"BD-2-48 挂\t架";"BD-2-48";;
"modification/bd-2-48/desc";"Allows the installation of up to 100 kg of bombs.";"Permet d'installer jusqu'à 100 kg de bombes.";"Permette l'installazione fino a 100 kg di bombe";"Ermöglicht die Anbringung von Bombenlasten bis zu einem Gewicht von 100 kg.";"Permite la instalación de bombas de hasta 100 kg.";"Возможность устанавливать на самолёт бомбы весом до 100 кг.";"Umożliwia instalację bomb o masie do 100 kg";"Umožňuje nést až 100kg pumy.";"100 kg'a kadar bomba yüklenmesine izin verir.";"可\t携\t带\t最\t大 100 千\t克\t的\t炸\t弹。";"1000kgまでの\t爆弾が\t選択可能になります。";"Permite instalação de bombas de até 100 kg.";"Можливість установки бомб вагою до 100 кг.";"Omogućava instalaciju bombi do 100 kg.";"Allows the installation of up to 100 kg of bombs.";"100 kg 까지의 폭탄을 장착할 수 있게 된다.";"Возможность устанавливать на самолёт бомбы весом до 100 кг.";"Permite instalarea de bombe de până la 250 kg.";"可\t攜\t帶\t最\t大 100 公\t斤\t的\t炸\t彈。";"可\t携\t带 100 或 250 千\t克\t炸\t弹。";"Trang bị bom lên tới 100kg.";;
"modification/d-4-50";"D-4-50";"D-4-50";"D-4-50";"D-4-50";"D-4-50";"Д-4-50";"D-4-50";"D-4-50";"D-4-50";"D-4-50";"D-4-50";"D-4-50";"Д-4-50";"D-4-50";"D-4-50";"D-4-50";"Д-4-50";"D-4-50";"D-4-50";"D-4-50";"D-4-50";;
"modification/d-4-50/desc";"Allows the installation of up to 250 kg of bombs.";"Permet l'instalation jusqu'à 250 kg de bombes.";"Permette l'installazione di bombe fino a 250 kg.";"Ermöglicht Anbringung von bis zu 250-kg-Bomben.";"Permite la instalación de bombas de hasta 250 kg.";"Возможность устанавливать на самолёт бомбы весом до 250 кг.";"Pozwala na podwieszenie bomb do 250 kg.";"Umožňuje instalaci až 250 kg pum.";"250 kg'a kadar olan bombaların yüklenmesine izin verir.";"可\t携\t带\t最\t大 250 千\t克\t的\t炸\t弹。";"250kgまでの\t爆弾が\t搭載可能になります。";"Permite a instalação de bombas de até 250 kg.";"Можливість встановлювати на літак бомби вагою до 250 кг.";"Omogućava instalaciju do 250 kg bombi.";"Lehetővé teszi maximum 250 kilogrammos bombák felszerelését.";"250 kg 까지의 폭탄을 장착할 수 있게 해 줍니다.";"Возможность устанавливать на самолёт бомбы весом до 250 кг.";"Permite instalarea de bombe de până la 250 kg.";"可\t攜\t帶\t最\t大 250 公\t斤\t的\t炸\t彈。";"可\t携\t带\t最\t大 250 千\t克\t的\t炸\t弹。";"Trang bị bom lên tới 250 kg.";;
"modification/LaGG_ro-82";"RO-82";"RO-82";"RO-82";"RO-82";"RO-82";"РО-82";"RO-82";"RO-82";"RO-82";"RO-82 挂\t架";"RO-82";"RO-82";"РО-82";"RO-82";"RO-82";"RO-82";"РО-82";"RO-82";"RO-82 掛\t架";"RO-82 挂\t架";"RO-82";;
"modification/LaGG_ro-82/desc";"Allows the installation of unguided RS-82 rockets.";"Permet l'installation de 6 roquettes RS-82 non guidées.";"Permette l'installazione di 6 razzi RS-82 senza guida.";"Ermöglicht die Anbringung ungelenkter RS-82-Raketen.";"Permite la instalación de cohetes no guiados RS-82.";"Возможность устанавливать на самолёт реактивные снаряды РС-82.";"Pozwala na podwieszenie 6 niekierowanych rakiet RS-82.";"Umožňuje nést 6× raketu RS-82";"Güdümsüz RS-82 roketlerinin yüklenmesine izin verir.";"可\t携\t带 6 枚 RS-82 火\t箭\t弹。";"追加武装に\tRS-82\tロケット\t弾が\t選択可能になります。";"Permite a instalação foguetes não guiados RS-82.";"Можливість встановлювати некеровані ракети РС-82.";"Omogućava instalaciju 6 nevođenih RS-82 raketa.";"Lehetővé teszi RSz-82 nem irányított rakéták felszerelését.";"RS-82 무유도로켓 6발을 장착할 수 있게 된다.";"Дазваляе самалёту несці некіроўныя ракеты РС-82.";"Permite instalarea unei rachete neghidate RS-82.";"可\t攜\t帶 RS-82 非\t制\t導\t火\t箭\t彈";"可\t携\t带 6 枚 RS-82 火\t箭\t弹。";"Trang bị tên lửa không điều khiển RS-82.";;
"modification/LaGG_dz-40";"DZ-40";"DZ-40";"DZ-40";"DZ-40";"DZ-40";"ДЗ-40";"DZ-40";"DZ-40";"DZ-40";"DZ-40 挂\t架";"DZ-40";"DZ-40";"ДЗ-40";"DZ-40";"DZ-40";"DZ-40";"ДЗ-40";"DZ-40";"DZ-40 掛\t架";"DZ-40 挂\t架";"DZ-40";;
"modification/LaGG_dz-40/desc";"Allows the installation of 50 kg or heavier bombs.";"Permet l'installation de bombes de 50 kg ou plus.";"Permette l'installazione di bombe da 50 kg o più pesanti.";"Ermöglicht die Anbringung von 50-kg-Bomben oder schwereren Bomben.";"Permite la instalación de bombas de 50 o 100 kg.";"Возможность устанавливать на самолёт бомбы весом 50 кг и более.";"Umożliwia podwieszenie bomb 50 kg lub cięższych.";"Umožňuje nést 50 kg a těžší pumy";"50 kg'lık veya daha ağır bombaların yüklenmesine izin verir.";"可\t携\t带 50 或 100 千\t克\t炸\t弹。";"追加武装に\t50kg\t爆弾か\t100kg\t爆弾が\t選択可能になります。";"Permite a instalação de bombas de 50 kg ou mais.";"Можливість встановлювати на літак бомби вагою 50 кг і більше.";"Omogućava instalaciju bombi od 50 kg ili težih.";"Lehetővé teszi 50 kilogrammos vagy annál nehezebb bombák felszerelését.";"50 kg 또는 그 이상의 폭탄을 장착할 수 있게 된다.";"Дазваляе самалёту несці бомбы вагой 50 кг і болей.";"Permite instalarea unei bombe de 50 kg sau mai grea.";"可\t攜\t帶 50 或 100 公\t斤\t炸\t彈。";"可\t携\t带 50 或 100 千\t克\t炸\t弹。";"Trang bị bom 50 kg hoặc nặng hơn.";;
"modification/C5";"S-5K";"S-5K";"S-5K";"S-5K";"S-5K";"С-5К";"S-5K";"S-5K";"S-5K";"S-5K";"S-5K";"S-5K";"С-5К";"S-5K";"S-5K";"S-5K";"С-5К";"S-5K";"S-5K";"S5K";"S-5K";;
"modification/C5/desc";"Allows the installation of S-5K unguided rockets.";"Permet l'installation de roquettes S-5K.";"Permette l'installazione di razzi S-5K.";"Ermöglicht die Anbringung ungelenkter S-5K Raketen.";"Permite la instalación de cohetes no guiados S-5K.";"Возможность устанавливать на самолёт реактивные снаряды С-5К.";"Pozwala na podwieszenie niekierowanych rakiet S5K.";"Umožňuje nést neřízené rakety S5K.";"Güdümsüz S-5K roketlerinin yüklenmesine izin verir.";"可\t携\t带 S-5K 火\t箭\t弹。";"S-5K\t無誘導\tロケットが\t搭載可能になります。";"Permite a instalação de foguetes não guiados S-5K.";"Можливість встановлювати некеровані ракети С-5К.";"Omogućava instalaciju S-5K nevođenih raketa.";"Lehetővé teszi S-5K nem irányított rakéták felszerelését.";"S-5K 무유도로켓을 장착할 수 있게 된다.";"Магчымасць усталёўваць на самалёт рэактыўныя снарады С-5К.";"Allows installation of S-5K unguided rockets.";"可\t攜\t帶 S-5K 火\t箭\t彈";"可\t携\t带 S5K 火\t箭\t弹。";"Trang bị rocket S-5K.";;
"modification/swd_j29_75mm_m55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55";"m/55 挂\t架";"m/55";;
"modification/swd_j29_75mm_m55/desc";"Allows the installation of m/55 unguided rockets.";"Permet l'installation de roquettes m/55 non guidées.";"Permette l'installazione di razzi m/55.";"Ermöglicht die Anbringung ungelenkter m/55-Raketen.";"Permite la instalación de cohetes no guiados m/55.";"Возможность устанавливать на самолёт реактивные снаряды m/55.";"Pozwala na podwieszenie niekierowanych rakiet m/55.";"Umožňuje nést neřízené rakety m/55.";"Güdümsüz m/55 roketlerinin yüklenmesine izin verir.";"可\t携\t带 m/55 火\t箭\t弹。";"m/55 無誘導\tロケットが\t搭載可能になります。";"Permite a instalação de foguetes não guiados m/55.";"Можливість встановлювати некеровані ракети m/55.";"Omogućava instalaciju m/55 nevođenih raketa.";"Lehetővé teszi m/55 nem irányított rakéták felszerelését.";"M/55 무유도로켓을 장착할 수 있게 된다.";"Магчымасць усталёўваць на самалёт рэактыўныя снарады m/55.";"Allows installation of m/55 unguided rockets.";"可\t攜\t帶 m/55 火\t箭\t彈。";"可\t携\t带 m/55 火\t箭\t弹。";"Trang bị rocket m/55.";;
"modification/swd_j29_145mm_m49a";"m/49B";"m/49B";"m/49B";"m/49B";"m/49B";"m/49B";"m/49A";"m/49B";"m/49B";"m/49B
";"m/49A";"m/49B";"m/49B";"m/49A";"m/49B";"m/49B";"m/49B";"m/49A";"m/49A";"m/49A 挂\t架";"m/49B";;
"modification/swd_j29_145mm_m49a/desc";"Allows the installation of m/49B unguided rockets.";"Permet l'installation de roquettes m/49B non guidées.";"Permette l'installazione di razzi m/49B.";"Ermöglicht die Installation von ungelenkten m/49B Raketen.";"Permite la instalación de cohetes no guiados m/49B.";"Возможность устанавливать на самолёт реактивные снаряды m/49B.";"Pozwala na podwieszenie niekierowanych rakiet m/49A.";"Umožňuje nést neřízené rakety m/49B.";"Güdümsüz m/49B roketlerinin yüklenmesine izin verir.";"可\t携\t带 m/49B 火\t箭\t弹。";"m/49A 無誘導\tロケットが\t搭載可能になります。";"Permite a instalação de foguetes não guiados m/49A.";"Можливість встановлювати некеровані ракети m/49B.";"Omogućava instalaciju m/49A nevođenih raketa.";"Lehetővé teszi m/49B nem irányított rakéták felszerelését.";"m/49B 무유도로켓을 장착할 수 있게 된다.";"Магчымасць усталёўваць на самалёт рэактыўныя снарады m/49B.";"Allows installation of m/49A unguided rockets.";"可\t攜\t帶 m/49A 火\t箭\t彈。";"可\t携\t带 m/49A 火\t箭\t弹。";"Trang bị rocket m/49B.";;
"modification/swd_j29_150mm_m51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51";"m/51 挂\t架";"m/51";;
"modification/swd_j29_150mm_m51/desc";"Allows the installation of m/51 unguided rockets.";"Permet l'installation de roquettes m/51 non guidées.";"Permette l'installazione di razzi m/51.";"Ermöglicht die Anbringung ungelenkter m/51-Raketen.";"Permite la instalación de cohetes no guiados m/51.";"Возможность устанавливать на самолёт реактивные снаряды m/51.";"Pozwala na podwieszenie niekierowanych rakiet m/51.";"Umožňuje nést neřízené rakety m/51.";"Güdümsüz m/51 roketlerinin yüklenmesine izin verir.";"可\t携\t带 m/51 火\t箭\t弹。";"m/51 無誘導\tロケットが\t搭載可能になります。";"Permite a instalação de foguetes não guiados m/51.";"Можливість встановлювати некеровані ракети m/51.";"Omogućava instalaciju m/51 nevođenih raketa.";"Lehetővé teszi m/51 nem irányított rakéták felszerelését.";"m/51 무유도로켓을 장착할 수 있게 된다.";"Магчымасць усталёўваць на самалёт рэактыўныя снарады m/51.";"Allows installation of m/51 unguided rockets.";"可\t攜\t帶 m/51 火\t箭\t彈。";"可\t携\t带 m/51 火\t箭\t弹。";"Trang bị rocket m/51.";;
"modification/swd_j29_180mm_m49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49";"m/49 挂\t架";"m/49";;
"modification/swd_j29_180mm_m49/desc";"Allows the installation of m/49 unguided rockets.";"Permet l'installation de roquettes m/49 non guidées.";"Permette l'installazione di razzi m/49.";"Ermöglicht die Anbringung ungelenkter m/49-Raketen.";"Permite la instalación de cohetes no guiados m/49.";"Возможность устанавливать на самолёт реактивные снаряды m/49.";"Pozwala na podwieszenie niekierowanych rakiet m/49.";"Umožňuje nést neřízené rakety m/49.";"Güdümsüz m/49 roketlerinin yüklenmesine izin verir.";"可\t携\t带 m/49 火\t箭\t弹。";"m/49 無誘導\tロケットが\t搭載可能になります。";"Permite a instalação de foguetes não guiados m/49.";"Можливість встановлювати некеровані ракети m/49.";"Omogućava instalaciju m/49 nevođenih raketa.";"Lehetővé teszi m/49 nem irányított rakéták felszerelését.";"m/49 무유도로켓을 장착할 수 있게 된다.";"Магчымасць усталёўваць на самалёт рэактыўныя снарады m/49.";"Allows installation of m/49 unguided rockets.";"可\t攜\t帶 m/49 火\t箭\t彈。";"可\t携\t带 m/49 火\t箭\t弹。";"Trang bị rocket m/49.";;
"modification/swd_aj37_120kg_m71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";"m/71";;
"modification/swd_aj37_120kg_m71/desc";"Allows the installation of 120 kg bombs.";"Permet l'installation de bombes de 120 kg.";"Permette l'installazione di bombe da 120Kg.";"Ermöglicht die Anbringung von 120 kg Bomben.";"Permite la instalación de bombas de 120 kg.";"Возможность устанавливать бомбы весом 120 кг.";"Powala na podwieszenie bomb 120 kg.";"Umožňuje nést 120 kg pumy.";"120 kg bombaların kullanılmasını sağlar.";"可\t携\t带 120 千\t克\t炸\t弹。";"120kg\t爆弾が\t搭載可能になります。";"Permite a instalação de bombas de 120 kg.";"Можливість встановлювати бомби вагою 120 кг.";"Omogućava instalaciju bombi od 120 kg.";"Lehetővé teszi 120 kilogrammos bombák felszerelését.";"120 kg 폭탄을 장착할 수 있게 된다.";"Возможность устанавливать бомбы весом 120 кг.";"Allows installation of 120 kg bombs.";"可\t攜\t帶 120 公\t斤\t炸\t彈。";"Allows the installation of 120 kg bombs.";"Trang bị bom 120 kg.";;
"modification/swd_rb75";"RB75";"RB75";"RB75";"RB75";"RB75";"RB75";"RB75";"RB75";"RB75";"Rb 75";"RB75";"RB75";"RB75";"RB75";"RB75";"RB75";"RB75";"RB75";"Rb75";"RB75";"RB75";;
"modification/swd_rb75/desc";"Allows the installation of RB75 guided missiles.";"Permet l'installation de missiles guidés RB75.";"Permette l'installazione di missili guidati RB75.";"Ermöglicht die Installation von RB75 Lenkraketen.";"Permite la instalación de misiles guiados RB75.";"Возможность устанавливать управляемые ракеты RB75.";"Pozwala na podwieszenie kierowanych pocisków RB75.";"Umožňuje nést řízené střely RB75.";"RB75 güdümlü füzelerin yüklenmesini sağlar.";"可\t携\t带 Rb 75 导\t弹。";"追加武装に\tRB75誘導\tミサイルが\t選択可能になります。";"Permite a instalação de mísseis guiados RB75.";"Можливість встановлювати керовані ракети RB75.";"Allows the installation of RB75 guided missiles.";"Allows the installation of RB75 guided missiles.";"RB75 유도미사일을 장착할 수 있게 된다.";"Возможность устанавливать управляемые ракеты RB75.";"Allows the installation of RB75 guided missiles.";"可\t攜\t帶 RB75 導\t彈。";"Allows the installation of RB75 guided missiles.";"Trang bị tên lửa dẫn đường RB75.";;
"modification/swd_rb75t";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"Rb 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";"RB 75T";;
"modification/swd_rb75t/desc";"Allows the installation of RB 75T guided missiles.";"Permet l'installation de missiles guidés RB 75T.";"Permette l'installazione di missili guidati RB 75T.";"Ermöglicht die Installation von RB 75T Lenkraketen.";"Permite la instalación de misiles guiados RB 75T.";"Возможность устанавливать управляемые ракеты RB 75T.";"Pozwala na podwieszenie kierowanych pocisków RB 75T.";"Umožňuje nést řízené střely RB 75T.";"RB 75T güdümlü füzelerin yüklenmesini sağlar.";"可\t携\t带 Rb 75T 导\t弹。";"追加武装に\tRB 75T\t誘導\tミサイルが\t選択可能になります。";"Permite a instalação de mísseis guiados RB 75T.";"Можливість встановлювати керовані ракети RB 75T.";"Omogućava instalaciju RB 75T vođenih raketa.";"Allows the installation of RB 75T guided missiles.";"RB 75T 유도미사일을 장착할 수 있게 된다.";"Возможность устанавливать управляемые ракеты RB 75T.";"Allows the installation of RB 75T guided missiles.";"可\t攜\t帶 RB 75T 導\t彈。";"Allows the installation of RB 75T guided missiles.";"Trang bị tên lửa dẫn đường RB 75T.";;
"modification/swe_minb_m37a/desc";"Allows the installation of 50 kg bombs.";"Permet l'installation de bombes de 50 kg.";"Permette l'installazione di bombe da 50Kg.";"Ermöglicht die Anbringung von 50 kg Bomben.";"Permite la instalación de bombas de 50 kg.";"Возможность устанавливать на самолёт бомбы весом 50 кг.";"Pozwala na podwieszenie bomb 50 kg.";"Umožňuje nést 50 kg pumy";"50 kg'lık bombaların yüklenmesine izin verir.";"可\t携\t带 50 千\t克\t炸\t弹。";"50kg\t爆弾が\t搭載可能になります。";"Permite a instalação de bombas de 50 kg.";"Можливість встановлювати на літак бомби вагою 50 кг.";"Omogućava instalaciju bombi od 50 kg.";"Lehetővé teszi 50 kg-os bombák felszerelését.";"50 kg 폭탄을 장착할 수 있게 된다.";"Возможность устанавливать на самолёт бомбы весом 50 кг.";"Allows installation of 50 kg bombs.";"可\t攜\t帶 50 公\t斤\t炸\t彈。";"可\t携\t带 50 千\t克\t炸\t弹。";"Trang bị bom 50 kg.";;
"modification/swe_minb_m37a";"m/37a";"m/37a";"m/37a";"m/37a";"m/37a";"m/37A";"m/37a";"m/37a";"m/37a";"m/37A";"m/37a";"m/37a";"m/37a";"m/37a";"m/37A";"m/37a";"m/37A";"m/37a";"m/37A";"m/37a 挂\t架";"m/37a";;
