"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"mb/coS_2/part3";"Lexington and Yorktown continued their search for the Japanese fleet.";"Lexington et Yorktown poursuivirent leurs recherches de la flotte japonaise.";"La Lexington e la Yorktown continuarono a cercare la flotta giapponese.";"Die Lexington und die Yorktown setzten ihre Suche nach der japanischen Flotte fort.";"El Lexington y el Yorktown continuaron la búsqueda de la flota japonesa.";"Лексингтон"" и ""Йорктаун"" продолжали поиски японского флота.";"Lexington i Yorktown kontynuowały poszukiwania floty japońskiej.";"Lexington a Yorktown pokračovaly v hledání japonské flotily.";"Lexington ve Yorktown, Japon filosunu aramaya devam etti.";"“列\t克\t星\t敦”\t号\t和\t“约\t克\t城”\t号\t继\t续\t搜\t寻\t着\t日\t本\t舰\t队。";"レキシントンと\tヨークタウンは、\t日本軍艦隊の\t捜索を\t続けた";"Lexington e o Yorktown continuaram a sua busca pela frota japonesa.";"Лексінгтон та Йорктаун продовжили свої пошуки японського флоту.";"Leksington i Jorktaun nastavljaju sa potragom za japanskom flotom.";"A Lexington és Yorktown folytatta a japán flotta keresését.";"렉싱턴과 요크타운은 일본 함대에 대한 수색을 계속했다.";"«Лексінгтан» і «Ёрктаўн» працягвалі пошукі японскага флоту.";"Lexington și Yorktown și-au continuat căutările pentru flota japoneză.";"“列\t星\t頓”\t號\t及\t“約\t克\t鎮”\t號\t繼\t續\t搜\t尋\t著\t日\t本\t艦\t隊。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/coS_2/part4";"Meanwhile, two Japanese carriers Shōkaku and Zuikaku sailed around Solomon Islands and headed towards Port Moresby.";"Pendant ce temps, deux porte-avions japonais, Shokaku et Zuikaku, contournaient les îles Salomon et se dirigeaient vers Port Moresby.";"Nel frattempo, due portaerei giapponesi, la Shōkaku e la Zuikaku, aggirarono le Isole Salomone per dirigersi a Port Moresby.";"Währenddessen umrundeten die japanischen Flugzeugträger Shōkaku und Zuikaku die Solomonen und nahmen Kurs auf Port Moresby.";"Mientras tanto dos portaaviones japoneses, Shōkaku y Zuikaku, navegaban bordeando las islas Salomón y se dirigían hacia Port Moresby.";"В это время два японских авианосца, ""Сёкаку"" и ""Дзуйкаку"", обогнув Соломоновы острова, направились в сторону Порт-Морсби.";"W tym czasie dwa japońskie lotniskowce, Shōkaku i Zuikaku, popłynęły wokół Wysp Salomona i zmierzały do Port Moresby.";"Mezitím dvě japonské letadlové lodě, Šókaku a Zuikaku, obepluly Šalamounovy ostrovy a vydaly se směrem k Port Moresby.";"Bu arada iki Japon gemisi Shōkaku ve Zuikaku, Solomon Adaları etrafından dolaşıp Moresby'ye doğru yöneldi.";"与\t此\t同\t时，\t“翔\t鹤”\t号\t和\t“瑞\t鹤”\t号\t绕\t过\t了\t所\t罗\t门\t群\t岛，\t正\t朝\t莫\t尔\t兹\t比\t港\t驶\t去。";"同時に\t帝国海軍空母「翔鶴」\tと「瑞鶴」\tは\tソロモン\t諸島を\t迂回し、\tポートモレスビーへと\t向かっていた。";"Enquanto isso, dois porta-aviões japoneses Shokaku e Zuikaku navegaram ao redor das Ilhas Salomão e em direção à Port Moresby.";"Тим часом, два японські авіаносці Сьокаку та Дзуйкаку оминули Соломонові острови та попрямували до порту Моресбі.";"U međuvremenu, dva japanska nosača Šokaku i Zuikaku zaplovila su oko Solomonskih ostrva zaputivši se ka Port Morsbiju.";"Eközben két japán repülőgép-hordozó, a Sóhó és a Zuikaku hajózott a Salamon-szigetek körül, majd indultak el Port Moresby felé.";"한편 일본의 쇼카쿠와 즈이카쿠는 솔로몬 제도 인근을 항해하고 포트모르즈비 쪽으로 향했다.";"У гэты час два японскія авіяносцы, «Сёкаку» і «Дзуйкаку», абышлі Саламонавы астравы і накіраваліся ў кірунку Порт-Морсбі.";"Între timp, două portavioane japoneze, Shōkaku și Zuikaku, au navigat în jurul Insulelor Solomon și s-au îndreptat spre Port Moresby.";"此\t時，\t兩\t艘\t日\t本\t航\t母\t“翔\t鶴”\t號\t和\t“瑞\t鶴”\t號\t在\t所\t羅\t門\t群\t島\t附\t近\t航\t行，\t朝\t摩\t斯\t比\t港\t口\t前\t進。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/coS_2/part5";"On the morning of May 8, the Americans detected the Japanese fleet and launched an air strike from both carriers.";"Le matin du 8 mai, les Américains repérèrent la flotte japonaise et lancèrent une attaque aérienne de leurs deux porte-avions.";"La mattina dell' 8 maggio, gli Americani notarono la flotta giapponese e lanciarono un attacco aereo da entrambe le portaerei.";"Am Morgen des 8. Mai entdeckten die Amerikaner die japanische Flotte und starteten mit beiden Flugzeugträgern einen Luftangriff.";"En la mañana del 8 de mayo, los norteamericanos detectaron a la flota japonesa y lanzaron un ataque aéreo desde ambos portaaviones.";"Утром 8 мая американцы заметили японский флот и отправили самолёты с обоих авианосцев в атаку.";"Rankiem 8 maja Amerykanie zlokalizowali flotę japońską i przypuścili atak powietrzny z obu lotniskowców.";"Ráno 8. května Američané našli japonskou flotilu a vyslali stroje z obou letadlových lodí.";"8 Mayıs sabahı Amerikalılar Japon filosunu tespit etti ve her iki gemiden de hava saldırısı başlattı.";"5 月 8 日\t早\t上，\t美\t军\t侦\t察\t到\t了\t日\t本\t舰\t队。\t“列\t克\t星\t敦”\t号\t和\t约\t克\t城\t好\t立\t即\t派\t出\t了\t攻\t击\t波\t次。";"五月八日の\t朝、\tアメリカ\t軍は\t日本軍艦隊を\t発見し、\t両空母に\t航空攻撃を\t仕掛けた";"Na manhã de 8 de Maio, os americanos detectaram a frota japonesa e iniciaram um ataque aéreo de ambos os porta-aviões.";"На ранок 8 травня, американці виявили японський флот та розпочали повітряну атаку одразу з двох авіаносців.";"Ujutru 8. maja, Amerikanci otkrivaju japansku flotu i pokreću vazdušni napad sa oba nosača aviona.";"Május 8 reggelén az amerikaiak észrevették a japán flottát, és légicsapást indítottak mindkét repülőgép-hordozóról.";"5월 8일 아침, 미군은 일본군 함대를 발견하였고 양 항공모함에서 함재기를 발진시켜 공습을 시작했다.";"Раніцай 8 мая амерыканцы заўважылі японскі флот і адправілі самалёты з абодвух авіяносцаў у атаку.";"În dimineața zilei de 8 mai, americanii au detectat flota japoneză și au lansat o lovitură aeriană de pe ambele portavioane.";"5 月 8 日\t早\t上，\t美\t軍\t偵\t查\t到\t了\t日\t本\t艦\t隊。 “列\t星\t頓”\t號\t和\t“約\t克\t鎮”\t號\t立\t即\t派\t出\t飛\t機\t空\t襲。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/coS_2/part6";"The Japanese noticed the planes approaching Shōkaku and Zuikaku and prepared to face the attackers.";"Les Japonais virent les avions qui s'approchaient de Shokaku et Zuikaki et se préparèrent à faire face à leurs attaquants.";"I Giapponesi notarono gli aerei che si avvicinavano alla Shōkaku e alla Zuikaku e si prepararono allo scontro.";"Die Japaner bemerkten den Anflug des Feindes auf die Shokaku und Zuikaki und bereiten sich auf die Verteidigung vor.";"Los japoneses detectaron a los aviones que se aproximaban al Shōkaku y al Zuikaku y se prepararon para enfrentarse a los atacantes.";"Японцы, заметившие приближающуюся к ""Сёкаку"" и ""Дзуйкаку"" армаду, приготовились встретить нападающих.";"Japończycy wykryli samoloty zbliżające się do Shōkaku oraz Zuikaku i przygotowali się do obrony.";"Japonci si všimli letadel mířících k Šókaku a Zuikaku a připravili se k obraně.";"Japonlar Shōkaku ve Zuikaki'ye yaklaşan uçakları fark edip saldırıyla yüzleşmeye hazırlandı.";"日\t军\t发\t现\t了\t来\t袭\t的\t美\t国\t飞\t机，\t已\t做\t好\t应\t战\t准\t备。";"日本側は「翔鶴」\t「瑞鶴」\tに\t接近する\t機影を\t認め、\t敵機を\t迎え\t撃つ\t準備を\t始める。";"Os japoneses alertaram os aviões chegando a Shōkaku e Zuikaku e prepararam-se para enfrentar os inimigos.";"Японці помітили наближення літаків до Сьокаку та Дзуйкаку та приготувалися до бою.";"Japanci primećuju avione koji se približavaju nosaču Šokaku i Zuikaku i spremaju se za suprotstavljanje napadačima.";"A japánok észlelték a Sókaku és a Zuikaku felé tartó repülőgépeket, és felkészültek a támadásra.";"일본군은 쇼카쿠와 즈이카쿠에 접근중인 항공기를 발견하고 적을 맞을 준비를 했다.";"Японцы, заўважыўшы набліжэнне да «Сёкаку» і «Дзуйкаку» варожай авіяцыі, падрыхтаваліся да абароны.";"Japonezii au observat avioanele ce se apropiau de Shōkaku și Zuikaku și s-au pregătit să înfrunte atacatorii.";"日\t軍\t發\t現\t了\t往\t“翔\t鶴”\t號\t“和\t瑞\t鶴”\t號\t航\t母\t來\t襲\t的\t美\t國\t飛\t機，\t已\t做\t好\t應\t戰\t準\t備。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/coS_3/place";"IJN Shōkaku, Task Force MO, Carrier Striking Force, Fifth Carrier Division";"IJN Shokaku, Task Force MO, porte-avions d’attaque, Cinquième Division de porte-avions";"IJN Shōkaku, Task Force MO, Forza d'Attacco di Portaerei, Quinta Divisione Portaerei";"IJN Shōkaku, MO Einsatzkommando, Marineluftflotte, Trägerdivision 5";"IJN Shōkaku, Task Force MO, Fuerza de Ataque de Portaaviones, Quinta División de Portaaviones";"Авианосец ""Сёкаку"", Оперативная Группа МО, Авианосное Ударное Соединение, Пятое Авианосное Подразделение";"Lotniskowiec Shōkaku, Zespół Operacyjny MO, Zespół Uderzeniowy Lotniskowców, 5 Dywizjon Lotniskowców";"IJN Šókaku, operační svaz MO, úderný svaz letadlových lodí, pátá divize letadlových lodí";"IJN Shōkaku, MO Görev Gücü, Uçak Gemisi Saldırı Gücü, 5. Uçak Gemisi Bölüğü";"日\t本\t“MO”\t机\t动\t部\t队\t（第\t一\t航\t空\t舰\t队\t第\t五\t航\t空\t战\t队），\t“翔\t鹤”\t号\t航\t空\t母\t舰";"大日本帝国海軍空母\tMO\t機動部隊第\t1機動部隊第五航空戦隊翔鶴";"MIJ Shōkaku, Força-tarefa MO, Porta-aviões Striking Force, Quinta Divisão de Porta-aviões";"Авіаносець Сьокаку, Оперативна група МО, Авіаносна Ударна Група, П'ята Авіаносна Дивізія";"IJN Šokaku, Operativna grupa MO, Udarna grupa nosača aviona, Peta divizija nosača aviona";"Sókaku repülőgép-hordozó, MO alkalmi harci kötelék, csapásmérő hordozóegység, 5. repülőgép-hordozó hadosztály";"일본 해군 ""MO 기동부대"" 항모기동부대 제5전대 소속 항공모함 즈이카쿠";"Авіяносец «Сёкаку», аператыўная група «MO», Авіяноснае ўдарнае злучэнне, Пятае авіяноснае падраздзяленне";"Shōkaku, MIJ, Forța Operațională MO, forța de portavioane de atac, divizia a cincea de portavioane.";"日\t本\t帝\t國\t海\t軍\t“MO”\t機\t動\t部\t隊\t（五\t航\t戰），\t“翔\t鶴”\t號\t航\t空\t母\t艦";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/coS_3/date";"10:53 May 8, 1942";"10 h 53 – 8 Mai 1942";"10:53:00 del 08.05.42";"10:53 Uhr, 8. Mai 1942";"10:53hs, 8 de mayo de 1942";"10:53, 8 мая 1942";"10:35, 8 maja 1942 roku";"8. května 1942, 10:53";"10:53 8 Mayıs 1942";"1942 年 5 月 8 日，\t10 时 53 分";"1942年\t5月\t8日、\t10:53";"8 De Maio de 1942 às 10:53";"10:53, 8 травня 1942 року";"10:53 Maj 8, 1942";"1942. május 8., 10:53";"1942년 5월 8일 10:53";"10:53, 8 мая 1942 года";"10:53 8 mai 1942";"1942 年 5 月 8 日，\t10 時 53 分";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/coS_3/objective";"Follow the attack forces with your group of four A6M2 Zero planes and defend them in their attack on the U.S. fleet";"Suivez les forces d'attaque avec votre groupe de quatre avions A6M2 zéro et défendez-les dans leur attaque contre la flotte américaine";"Segui le forze d'attacco con il tuo gruppo di quattro A6M2 Zero e difendili nel loro attacco contro la flotta degli Stati Uniti.";"Folge mit deiner Staffel aus vier A6M2 Zeros dem Angriffsverband und gib beim Angriff gegen die US-Flotte Jagdschutz.";"Siga las fuerzas de ataque con su grupo de cuatro aviones A6M2 Zero y defiendalos en su ataque a la flota de Estados Unidos";"С отрядом четырёх A6M2 Зеро следуйте за атакующей группой и защищайте её во время атаки на американский флот.";"Podążaj za atakiem sojuszniczych sił z grupą swoich czterech A6M2 Zero i broń ich podczas ataku na flotę U.S";"Následuj útočné jednotky se skupinou letounů A6M2 Reisen a braň je při útoku na americkou flotilu";"ABD filosuna saldırı yapan dört adet A6M2'den oluşan grubunla beraber saldırı kuvvetlerini izle ve onları muharebe boyunca koru";"率\t四\t架\t零\t战\t二\t一\t型\t跟\t随\t出\t击\t部\t队，\t掩\t护\t其\t攻\t击\t美\t国\t舰\t队";"攻撃部隊を「A6M2 Zero (零戦)」\t四機編隊で\t追従し、\t米艦隊からの\t攻撃より\t護衛せよ";"Siga as forças de ataque com seu grupo de quatro aviões ""A6M2 Zero"" e defendê-los contra a frota americana";"Слідуйте за ударною силою разом зі своєю групою з чотирьох A6M2 Zero та захистіть їх під час атаки на флот США";"Prati napadačke snage sa grupom od četiri aviona A6M2 Zero i zaštiti ih u napadu na američku flotu";"Kövesd a támadó egységeket a négy A6M2 típusú repülőgépből álló kötelékeddel, és védd meg őket az amerikai flotta elleni támadásban.";"A6M2 제로 4대로 구성된 편대를 이끌고 미국 함대를 공격하는 아군 공격대를 호위하라.";"У складзе групы з чатырох самалётаў A6M2 Zero суправаджайце атакуючую групу і бараніце яе падчас атакі на амерыканскі флот.";"Urmărește forțele de atac cu grupul tău de patru avioane A6M2 Zero și ajută-le să atace flota americană.";"率\t領\t四\t架\t零\t戰\t二\t一\t型\t跟\t隨\t出\t擊\t部\t隊，\t掩\t護\t其\t攻\t擊\t美\t國\t艦\t隊";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/coS_3/part1";"While Japanese fighters were defending Shōkaku and Zuikaku,";"Pendant que les chasseurs japonais défendaient Shokaku et Zuikaku,";"Mentre i caccia giapponesi stavano difendendo la Shōkaku e la Zuikaku,";"Während die japanischen Jäger die Shōkaku und die Zuikaku verteidigten,";"Mientras los aviones de combate japoneses defendían al Shōkaku y al Zuikaku,";"В то время, как японские истребители защищали ""Сёкаку"" и ""Дзуйкаку"",";"Podczas gdy japońskie myśliwce ochraniały Shōkaku i Zuikaku,";"Zatímco japonské stíhačky bránily Šókaku a Zuikaku,";"Japon avcı uçakları Shōkaku ve Zuikaku'yu savunurken,";"当\t战\t斗\t机\t正\t忙\t于\t掩\t护\t“翔\t鹤”\t号\t与\t“瑞\t鹤”\t号\t时，";"日本軍戦闘機が\t翔鶴と\t瑞鶴を\t護衛";"Enquanto os caças japoneses estavam defendendo Shōkaku e Zuikaku,";"Поки японські винищувачі захищали Сьокаку та Дзуйкаку";"Dok su japanski lovci štitili Šokaku i Zuikaku,";"Mialatt a japán vadászrepülők a Sókaku és a Zuikaku hordozókat védték,";"일본 전투기들이 쇼카쿠와 즈이카쿠를 보호하는 동안,";"У той час, калі японскія знішчальнікі баранілі «Сёкаку» і «Дзуйкаку»,";"În timp ce avioanele de vânătoare japoneze apărau Shōkaku și Zuikaku,";"當\t戰\t鬥\t機\t正\t忙\t於\t掩\t護\t“翔\t鶴”\t號\t與\t“瑞\t鶴”\t號\t時，";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/coS_3/part2";"Japanese bombers were approaching Lexington and Yorktown.";"Les bombardiers japonais s’approchaient de Lexington et de Yorktown.";"i bombardieri giapponesi si avvicinavano alla Lexington e alla Yorktown.";"näherten sich japanische Bomber der Lexington und der Yorktown.";"los bombarderos japoneses se acercaban al Lexington y al Yorktown.";"японские бомбардировщики приближались к ""Лексингтону"" и ""Йорктауну"".";"japońskie bombowce zmierzały w kierunku lotniskowców Lexington i Yorktown.";"Japonské bombardéry se blížily k Lexingtonu a Yorktownu.";"Japon bombardıman uçakları da Lexington ve Yorktown'a yaklaşıyordu.";"日\t军\t的\t轰\t炸\t机\t也\t逐\t渐\t逼\t近\t“列\t克\t星\t敦”\t号\t和\t“约\t克\t城”\t号。";"日本海軍の\t爆撃機隊が「レキシントン」\t「ヨークタウン」\tに\t接近しつつあった。";"Bombardeiros japoneses aproximavam à Lexington e Yorktown.";"японські бомбардувальники наближалися до авіаносців Лексінгтон та Йорктаун.";"Japanski bombarderi su se približavali Leksingtonu i Jorktaunu.";"a japán bombázók közeledtek a Lexington és a Yorktown hordozók felé.";"일본군 폭격기가 요크타운과 렉싱턴에 접근했다.";"японскія бамбардзіроўшчыкі набліжаліся да амерыканскіх авіяносцаў «Лексінгтан» і «Ёрктаўн».";"bombardiere japoneze se apropiau de Lexington și Yorktown.";"日\t軍\t的\t轟\t炸\t機\t也\t逐\t漸\t逼\t近\t“列\t星\t頓”\t號\t和\t“約\t克\t鎮”\t號。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/wakeIs_02/place";"Wake Island Command Post";"Ile de Wake, Poste de commandement";"Posto di Comando dell'isola di Wake";"Gefechtsstand, Wake Island";"Puesto de Comando de la isla Wake";"Командный пункт острова Уэйк";"Stanowisko dowodzenia na wyspie Wake";"Velitelské stanoviště na Wake Island";"Wake Adası Geçici Karargah";"威\t克\t岛\t司\t令\t部";"ウェーク\t島指令所";"Posto de Comando da Ilha Wake";"Командний Пункт Острова Вейк";"Komandno mesto na ostrvu Vejk";"Wake-szigeti harcálláspont";"웨이크 섬 사령부";"Камандны пункт вострава Уэйк";"Postul de comandă al insulei Wake";"威\t克\t島\t司\t令\t部";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/wakeIs_02/date";"07:25 December 11, 1941";"7h25 – 11 Décembre 1941";"07:25:00 del 11.12.41";"07:25 Uhr, 11. Dezember 1941";"07:25hs, 11 de diciembre de 1941";"07:25, 11 декабря 1941";"07:25, 11 grudnia 1941 roku";"11. prosince 1941, 7:25";"07:25 11 Aralık 1941";"1941 年 12 月 11 日，\t7 时 25 分";"1942年\t12月\t11日、\t7:25";"11 De Dezembro de 1941 às 07:25";"07:25, 11 грудня 1941 року";"07:25 Decembar 11, 1941";"1941. december 11., 7:25";"1941년 12월 11일 07:25";"07:25, 11 снежня 1941 года";"7:25 11 decembrie 1941";"1941 年 12 月 11 日，\t07:25";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/wakeIs_02/objective";"Lead your wing consisting of four F4F-3, to attack the Japanese ships near Wake Island";"Conduisez votre escadrille de quatre F4F-3, pour attaquer les navires japonais près de l'île de Wake";"Conduci il tuo stormo costituito da quattro F4F-3 per attaccare le navi Giapponesi nei pressi dell'Isola di Wake";"Führe deine Staffel aus vier F4F-3 und greife die japanischen Schiffe in der Nähe von Wake Island an.";"Lidere su ala de cuatro F4F-3, para atacar los barcos Japonesas cerca de isla Wake";"Возглавьте свой отряд, состоящий из 4 F4F-3, чтобы атаковать японские корабли около острова Уэйк.";"Prowadź swoje skrzydło, złożone z czterech F4F-3, do ataku na japońskie okręty w pobliżu wyspy Wake";"Veď svou letku čtyř letounů F4F-3 Wildcat do útoku na japonské lodě poblíž Wake Island";"Dört F4F-3'ten oluşan uçuş koluna, Wake Island yakınlarındaki Japon gemilerine yapılacak saldırı için liderlik et";"率\t四\t架 F4F\t“野\t猫”\t攻\t击\t威\t克\t岛\t附\t近\t的\t日\t本\t舰\t只";"「F4F-3」\t四機編隊を\t率い、\tウェーク\t島近海の\t日本艦船を\t攻撃せよ";"Levaram sua ala contendo quatro ""F4F-3"", para atacar os navios japoneses perto da ilha Wake";"Очольте свій загін з чотирьох F4F-3, для атаки японських кораблів біля острову Вейк";"Predvodi leteći odred sastavljen od četiri F4F-3, u napadu na japanske brodove u blizini ostrva Vejk";"Vezesd a négy F4F-3 típusú repülőgépből álló köteléked a Wake-sziget közelében található japán hajók elleni támadásban.";"F4F-3 4대로 구성된 편대를 이끌고 웨이크 섬 근처의 일본 함선을 공격하라.";"Узначальце сваё звяно з чатырох самалётаў F4F-3, каб узяць удзел у атацы на японскія караблі каля вострава Уэйк.";"Condu grupul format din patru avioane F4F-3, pentru a ataca navele japoneze lângă insula Wake.";"率\t領\t四\t架 F4F-3 野\t猫，\t攻\t擊\t威\t克\t島\t附\t近\t的\t日\t本\t船\t艦";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/wakeIs_02/part1";"On December 7, 1941, Japanese carrier aviation attacked U.S. bases in Pearl Harbor.";"Le 7 décembre 1941, les porte-avions japonais attaquèrent la base américaine de Pearl Harbor.";"Il 7 dicembre 1941, l'aviazione della portaerei giapponese attaccò le basi di Pearl Harbor.";"Am 7. Dezember 1941 griffen japanische Flugzeugträger den US-Stützpunkt auf Pearl Harbor an.";"El 7 de diciembre de 1941, la aviación de portaaviones japonesa atacó a las bases norteamericanas en Pearl Harbor.";"Седьмого декабря 1941 года произошло нападение японской палубной авиации на американские базы на Перл-Харборе.";"7 grudnia 1941 roku japońskie lotnictwo morskie zaatakowało amerykańską bazę w Pearl Harbor.";"7. prosince 1941 zaútočily japonské letouny startující z letadlových lodí na americké základny v Pearl Harboru.";"7 Aralık 1941'de Japon gemisi Pearl Harbor'daki ABD üslerine saldırdı.";"1941 年 11 月 7 日，\t日\t本\t的\t海\t军\t航\t空\t兵\t偷\t袭\t了\t美\t国\t珍\t珠\t港\t内\t的\t太\t平\t洋\t舰\t队。";"1941年十二月七日、\t日本軍空母機動部隊が、\t真珠湾の\tアメリカ\t軍基地を\t攻撃した";"Em 7 de Dezembro de 1941, os porta-aviões japoneses atacaram bases americanas em Pearl Harbor.";"7 грудня 1941 року, японська морська авіація атакувала базу США у Перл Харбор.";"Dana 7. decembra 1941, japanska avijacija sa nosača aviona napala je američke baze u Perl Harboru.";"1941. december 7-én a japán repülőgép-hordozók repülőgépei megtámadták a Pearl Harborban található amerikai bázisokat.";"1941년 12월 7일, 일본 항공모함의 항공기가 진주만의 미국 기지를 공습했다.";"Сёмага снежня 1941 года японская палубная авіяцыя атакавала амерыканскую базу на Пёрл-Харбар.";"La 7 decembrie 1941, portavioanele japoneze au atacat bazele americane din Pearl Harbor.";"1941 年 11 月 7 日，\t日\t本\t的\t海\t軍\t航\t空\t兵\t偷\t襲\t了\t美\t國\t珍\t珠\t港\t內\t的\t太\t平\t洋\t艦\t隊。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/wakeIs_02/part2";"Several hours later, on December 8 local time, the Japanese attacked Wake Island.";"Plusieurs heures plus tard, le 8 Décembre heure locale, les Japonais attaquèrent l’île de Wake.";"Alcune ore più tardi, l' 8 dicembre secondo l'ora locale, i Giapponesi attaccarono l'Isola di Wake.";"Einige Stunden später, am 8. Dezember Ortszeit, griffen die Japaner Wake an.";"Horas más tarde, el 8 de diciembre, hora local, los japoneses atacaron la isla Wake.";"Спустя несколько часов после этого, восьмого декабря по местному времени, японцы атаковали остров Уэйк.";"Kilka godzin później, 8 grudnia czasu lokalnego, Japończycy przypuścili atak na wyspę Wake.";"O několik hodin později, 8. prosince místního času, napadli Japonci Wake Island.";"Birkaç saat sonra, 8 Aralık'ta Japonlar Wake Adası'na saldırdı.";"几\t小\t时\t后\t—\t—\t当\t地\t时\t间 12 月 8 日\t—\t—\t日\t军\t又\t攻\t击\t了\t威\t克\t岛。";"その\t数時間後の\t現地時間十二月八日、\t日本軍は\tウェーク\t島を\t襲撃";"Várias horas depois, no horário local de 8 de Dezembro, os japoneses atacaram a Ilha Wake.";"Декілька годин потому, 8 грудня за місцевим часом, японці атакували острів Вейк.";"Nekoliko sati kasnije, 8. decembra po lokalnom vremenu, Japanci su napali ostrvo Vejk.";"Néhány órával később, helyi idő szerint december 8-án a japánok megtámadták a Wake-szigetet.";"몇 시간 후, 현지 날짜로 12월 8일에 일본이 웨이크 섬을 공격했다.";"Праз некалькі гадзін пасля гэтага, восьмага снежня па мясцовым часе, японцы напалі на востраў Уэйк.";"Câteva ore mai târziu, la 8 decembrie data locală, japonezii au atacat insula Wake.";"幾\t小\t時\t後\t—\t—\t當\t地\t時\t間 12 月 8 日\t—\t—\t日\t軍\t又\t攻\t擊\t了\t威\t克\t島。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/wakeIs_02/part3";"On the very first day, bomb attacks destroyed most of the aircraft stationed on the island. The bombings continued for several days.";"Le premier jour, les bombardements détruisirent la plupart des avions stationnés sur l'île. Les bombardements durèrent plusieurs jours.";"Il primo giorno, i bombardamenti distrussero la maggior parte degli aerei di stanza sull'isola. I bombardamenti continuarono per diversi giorni.";"Bereits am ersten Tag wurden bei Bombenangriffen die meisten der auf der Insel stationierten Flugzeuge zerstört. Die Bombenangriffe wurden mehrere Tage lang aufrechterhalten.";"El primer día, los bombardeos destruyeron a la mayoría de los aviones en la isla. Los bombardeos continuaron durante muchos días.";"В первый же день бомбовый удар уничтожил большую часть самолётов острова. Бомбардировки продолжались несколько дней.";"Pierwszego dnia większość samolotów stacjonujących na wyspie została zniszczona w ataku bombowym. Bombardowanie trwało kilka dni.";"Náletům v první den války padla za oběť většina letadel umístěných na ostrově. Bombardování pokračovalo po několik dnů.";"İlk gün bombardımanlar adadaki uçakların çoğunu yok etti. Bombardıman günlerce devam etti.";"仅\t在\t头\t一\t天，\t日\t军\t就\t炸\t毁\t了\t岛\t上\t大\t部\t分\t飞\t机。\t轰\t炸\t又\t这\t样\t持\t续\t了\t好\t几\t天。";"島に\t配備されていたほとんど\t全ての\t航空機が、\t初日の\t爆撃で\t破壊された　\t爆撃は、\tその\t後数日間続いた";"No primeiro dia, atentados a bomba destruíram a maioria dos aviões pousadas na ilha. As explosões continuaram por vários dias.";"У перший же день, бомбардуванням було знищено більшість повітряної техніки, яка розташовувалася на острові. Бомбардування тривало впродовж декількох днів.";"Prvog dana, bombaški napadi uništili su većinu aviona stacioniranih na ostrvu. Bombardovanje se nastavilo nekoliko dana.";"Az első napi bombatámadások megsemmisítették a szigeten állomásozó legtöbb repülőgépet. A bombázás napokig folytatódott.";"첫 번째 날에, 폭격으로 섬에 주둔한 대부분의 항공기가 파괴되었다. 폭격은 며칠간 계속되었다.";"У першы ж дзень большая частка самалётаў, што размяшчаліся на востраве, была знішчана бомбавымі ўдарамі. Бамбардзіроўкі працягваліся некалькі дзён.";"În prima zi, bombardamentele au distrus majoritatea avioanelor staționate pe insulă. Bombardamentele au continuat câteva zile.";"僅\t在\t頭\t一\t天，\t日\t軍\t就\t炸\t毀\t了\t島\t上\t大\t部\t分\t飛\t機。\t轟\t炸\t又\t這\t樣\t持\t續\t了\t好\t幾\t天。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
