"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"t1_korea_BfD_norespawn_capture";"Help the ground forces to capture the airfield";"Aidez les force terrestres à capturer l'aérodrome";"Aiuta le truppe di terra a conquistare il campo di aviazione";"Unterstütze die Bodentruppen bei der Eroberung des Flugfelds";"Ayuda a las fuerzas terrestres a capturar el aeródromo";"Помогите захватить аэродром";"Pomóż wojskom lądowym zająć lotnisko.";"Pomozte pozemním jednotkám obsadit letiště";"Çıkarma birliklerinin havaalanını işgal etmesine yardım et";"协​助​地​面​部​队​占​领​机​场";"着陸部隊が\t飛行場を\t占領するのを\t援護せよ";"Ajuda as tropas terrestres a capturar o aeródromo";"Допоможіть наземним військам захопити аеродром";"Pomozi desantnim jedinicama da zarobe aerodrom";"Segíts a szárazföldi erőknek elfoglalni a repülőteret";"지상군의 비행장 점령을 지원하라";"Дапамажыце захапіць аэрадром";"Ajută trupele terestre să captureze aerodromul.";"協​助​登​陸​部​隊​佔​領​機​場";"协​助​登​陆​部​队​占​领​机​场";"Hỗ trợ các lực lượng mặt đất chiếm giữ sân bay";;
"t2_korea_BfD_norespawn_capture";"Help the ground forces to defend the airfield";"Aidez les troupes qui débarquent à défendre l'aérodrome";"Aiuta le truppe di terra a difendere l'aeroporto";"Unterstütze die Bodentruppen bei der Verteidigung des Flugfelds";"Ayuda a las fuerzas de tierra a defender el aeródromo";"Помогите защитить аэродром";"Pomóż wojskom lądowym obronić lotnisko";"Pomozte pozemním jednotkám ubránit letiště";"Kara birliklerinin havaalanını savunmasına yardım et";"协​助​地​面​部​队​守​卫​机​场";"地上部隊を\t掩護して\t飛行場を\t防衛せよ";"Ajuda as tropas terrestres a defender o aeródromo";"Допоможіть захистити аеродром";"Pomozi desantnim jedinicama da odbrane aerodrom";"Segíts a szárazföldi erőknek megvédeni a repülőteret";"지상군의 비행장 방어를 지원하라";"Дапамажыце абараніць аэрадром";"Ajută trupele terestre să apere aerodromul.";"協​助​登​陸​部​隊​守​衛​機​場";"协​助​登​陆​部​队​守​卫​机​场";"Hỗ trợ các lực lượng mặt đất bảo vệ sân bay";;
"missions/guadalcanal_BfD_norespawn";"[Operation] Guadalcanal";"[Operation] Guadalcanal";"[Operation] Guadalcanal";"[Operation] Guadalcanal";"[Operación] Guadalcanal";"[Операция] Гуадалканал";"[Operacja] Wyspa Guadalcanal";"[Operace] Ostrov Guadalcanal";"[Operasyon] Guadalcanal Adası";"【军​事​行​动​】​瓜​达​尔​卡​纳​尔​岛";"[作戦] ガダルカナル\t島";"[Operação] Guadalcanal";"[Операція] Гуадалканал";"[Operacija] Guadalkanal";"[Operation] Guadalcanal";"[작전] 과달카날";"[Аперацыя] Гуадалканал";"[Operațiune] Guadalcanal";"【軍​事​行​動​】​瓜​達​爾​卡​納​爾​島";"【军​事​行​动​】​热​带​岛​屿";"[Chiến dịch] Guadalcanal";;
"guadalcanal_BfD_evacuate_t1";"Interrupt the Japanese evacuation";"Interrompez l'évacuation japonaise";"Intercetta la fuga dei giapponesi";"Störe die japanischen Evakuierungsbemühungen";"Interrumpe la evacuación japonesa.";"Не допустите эвакуацию японских войск";"Przerwij japońską ewakuację.";"Přerušte japonskou evakuaci.";"Japon tahliyesini boz";"干​扰​日​军​撤​离";"日本軍の\t撤退を\t阻止せよ";"Interrompe a evacuação Japonesa";"Не допустіть евакуацію японських військ";"Prekini evakuaciju Japanaca";"Akaszd meg a japán evakuációt";"일본군의 철수를 차단하라";"Не дапусціце эвакуацыі японскіх войскаў";"Întrerupe evacuarea japonezilor.";"干​擾​日​軍​撤​離";"干​扰 R 军​撤​离";"Ngăn chặn cuộc rút lui của Nhật";;
"guadalcanal_BfD_evacuate_t2";"Protect the evacuation of ground troops";"Protégez l'évacuation des troupes au sol";"Proteggi la fuga delle truppe a terra";"Verteidige die evakuierenden Bodentruppen";"Protege la evacuación de las tropas de tierra";"Обеспечьте эвакуацию наземных войск";"Zabezpiecz ewakuację wojsk lądowych";"Chraňte evakuaci pozemních jednotek";"Tahliye edilen kara birliklerini koru";"掩​护​地​面​部​队​撤​离";"地上部隊の\t撤退作業を\t掩護せよ";"Protege a evacuação das tropas terrestres";"Забезпечте евакуацію наземних військ";"Zaštiti evakuaciju kopnenih trupa";"Fedezd a szárazföldi csapatok evakuálását";"철수하는 지상군을 엄호하라";"Забяспечце эвакуацыю наземных войскаў";"Protejează evacuarea trupelor terestre.";"掩​護​地​面​部​隊​撤​離";"掩​护​地​面​部​队​撤​离";"Bảo vệ lực lượng mặt đất rút lui";;
"guadalcanal_BfD_defend_t1";"Assist ground forces in the attack on the enemy base";"Aidez les troupes débarquées dans leur attaque de la base ennemie";"Aiuta le truppe di sbarco nel loro attacco alla base nemica";"Unterstütze die Bodentruppen bei ihrem Angriff auf die feindliche Basis";"Ayudar a las fuerzas de tierra en el ataque contra la base enemiga";"Поддержите наземные войска в их атаке на базу противника";"Wspomóż lądujących żołnierzy podczas ataku na bazę wroga.";"Pomozte výsadkovým jednotkám v útoku na nepřátelskou základnu";"Düşman üssüne saldıran kara birliklerine destek ol";"协​助​地​面​部​队​进​攻​敌​方​基​地";"敵基地への\t攻撃を\t行う\t地上部隊を\t掩護せよ";"Assiste as tropas terrestres no ataque à base inimiga";"Підтримайте наземні війська в їх атаці на базу противника";"Pomozi desantnim jedinicama u napadu na neprijateljsku bazu";"Támogasd a szárazföldi erőket az ellenséges bázis támadásában";"적 기지를 공격 중인 지상군을 도와라";"Падтрымайце наземныя войскі падчас нападу на варожую базу";"Ajută trupele terestre în atacul asupra bazei inamicului.";"協​助​登​陸​部​隊​攻​擊​敵​方​基​地";"协​助​登​陆​部​队​攻​击​敌​方​基​地";"Hỗ trợ các lực lượng mặt đất trong cuộc tấn công căn cứ địch";;
"guadalcanal_BfD_defend_t2";"Help to suppress enemy ground forces";"Aidez à éliminer les forces ennemies au sol";"Aiuta a sopprimere le forze terrestri nemiche";"Unterstütze bei der Unterdrückung der feindlichen Bodentruppen";"Ayudar a suprimir las fuerzas de tierra enemiga";"Помогите сдерживать атаку наземных сил противника";"Pomóż powstrzymać wrogie siły lądowe";"Pomozte zatlačit nepřátelské pozemní síly";"Düşman kara birliklerini bastırmak için yardım et";"协​助​压​制​敌​方​地​面​部​队";"敵地上部隊の\t制止を\t掩護せよ";"Ajuda a saturar as tropas terrestres inimigas";"Допоможіть стримувати атаку наземних сил противника";"Pomozi u suzbijanju neprijateljskih kopnenih snaga";"Segíts visszaverni az ellenséges szárazföldi erőket";"적 지상군에 대한 압박을 지원하라";"Дапамажыце стрымаць атаку наземных сілаў супраціўніка";"Ajută la eliminarea trupelor terestre inamice.";"協​助​壓​制​敵​方​地​面​部​隊";"协​助​压​制​敌​方​地​面​部​队";"Hỗ trợ ngăn chặn các lực lượng mặt đất của địch";;
"missions/air_spawn_A";"A";"Point A";"Punto A";"A";"A";"A";"Punkt A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";;
"missions/air_spawn_B";"B";"Point B";"Punto B";"B";"B";"B";"Punkt B";"B";"B";"B";"B";"B";"B";"B";"B";"B";"B";"B";"B";"B";"B";;
"missions/air_spawn_C";"C";"Point C";"Punto C";"C";"C";"C";"Punkt C";"C";"C";"C";"C";"C";"C";"C";"C";"C";"C";"C";"C";"C";"C";;
"missions/air_spawn_D";"D";"Point D";"Punto D";"D";"D";"D";"Punkt D";"D";"D";"D";"D";"D";"D";"D";"D";"일";"D";"D";"D";"D";"D";;
"template/noRespawns";"(No Respawn)";"(Pas de Réapparition)";"(Nessuna rigenerazione)";"(ohne Wiedereinstieg)";"(Sin Reapariciones)";"(без возрождений)";"(Odrodzenie wyłączone)";"(Jedno nasazení)";"(Türeme yok)";"（不​可​重​生）";"(リスポーンなし)";"(Sem Respawn)";"(без відроджень)";"(Bez povratka u igru)";"(nincs újraéledés)";"(부활 불가능)";"(без адраджэнняў)";"(fără reintrări)";"（不​可​重​生）";"（不​可​重​生）";"(Không có hồi sinh)";;
"template/noRespawns/desc";"In this mission, you can spawn only once, choose your aircraft carefully.";"Dans cette mission, vous ne pouvez réapparaitre qu'une seule fois, choisissez soigneusement votre avion.";"In questa missione è consentita una sola rigenerazione: scegli attentamente il tuo aereo.";"In dieser Mission ist ein Wiedereinstieg mit einem neuen Fahrzeug nicht möglich. Triff deine Wahl mit Bedacht.";"En esta misión, solo puedes aparecer una vez, elige tu avión con cuidado.";"В этой миссии вы не сможете возродиться второй раз, выбирайте самолёт тщательнее.";"W tej misji, możesz odrodzić się tylko raz, wybieraj swój samolot ostrożnie. ";"V této misi máš pouze jedno nasazení, proto si pečlivě vyber svůj stroj";"Bu görevde yalnızca bir kez doğabileceğinden, uçağını dikkatli seç.";"本​任​务​只​有​一​次​出​击​机​会，​请​谨​慎​选​择​要​出​击​的​载​具。";"本\tミッションで\tスポーンできるのは\t一度だけです。\t機体の\t選択は\t慎重に\t行ってください。";"Nesta missão, pode fazer spawn apenas uma vez, escolha cuidadosamente o avião.";"В цій місії ви не зможете відродитись другий раз, вибирайте літак ретельніше.";"U ovoj misiji, možeš da letiš na samo jednom avionu, pažljivo odaberi svoj avion.";"Ebben a küldetésben csak egy repülőgépet használhatsz. Válassz körültekintően!";"※이 임무에서는 단 한 번만 부활할 수 있습니다. 탑승할 항공기를 신중하게 선택하기 바랍니다.";"У гэтай місіі можна адрадзіцца толькі адзін раз, таму ўважна выбірайце сабе самалёт.";"În această misiune poți intra o singură dată, alege-ți cu grijă avionul.";"本​任​務​只​有​一​次​出​擊​機​會，​請​謹​慎​選​擇​要​出​擊​的​載​具。";"本​任​务​只​有​一​次​出​击​机​会，​请​谨​慎​选​择​要​出​击​的​载​具。";"Trong nhiệm vụ này, bạn chỉ có thể xuất quân một lần, hãy chọn máy bay một cách cẩn thận.";;
"template/limitedRespawns";"(Limited Respawns)";"(Réapparitions limitées)";"(Rigenerazioni limitate)";"(begrenzte Wiedereinstiege)";"(Reapariciones Limitadas)";"(ограниченное число возрождений)";"(Ograniczona liczba odrodzeń)";"(Omezené nasazení)";"(Sınırlı Türeme)";"（有​限​重​生）";"(リスポーン\t数限定)";"(Respawns limitados)";"(обмежена кількість відроджень)";"(Ograničen broj povrataka u igru)";"(korlátozott újraéledés)";"(부활 제한)";"(абмежаваная колькасць адраджэнняў)";"(Reintrări limitate)";"（有​限​重​生）";"（有​限​重​生）";"(Giới hạn hồi sinh)";;
"template/limitedRespawns/num";"(respawns: %s)";"(réapparitions: %s)";"(rigenerazioni: %s)";"(Wiedereinstiege: %s)";"(reapariciones: %s)";"(возрождений: %s)";"(liczba odrodzeń: %s)";"(nasazení: %s)";"(türeme: %s)";"（重​生​次​数：%s）";"(リスポーン\t数: %s)";"(respawns: %s)";"(відроджень: %s)";"(povrataka u igru: %s)";"(%s újraéledés)";"(남은 부활 횟수: %s)";"(адраджэнняў: %s)";"(echipaje: %s)";"（重​生​次​數：%s）";"（重​生​次​数：%s）";"(hồi sinh: %s)";;
"template/limitedRespawns/num/plural";"({num} {num=respawn/respawns})";"({num}{num=réapparition/réapparitions})";"({num} {num=respawn/respawns})";"({num} {num=Wiedereinstieg/Wiedereinstiege})";"({num} {num=reaparición/reapariciones})";"({num} {num=возрождение/возрождения/возрождений})";"({num} {num=Odrodzenie/Odrodzenia/Odrodzeń})";"({num} {num=nasazení/nasazení/nasazení})";"({num} {num=respawn/respawns})";"（{num} {num=​重​生}）";"({num} {num=リスポーン})";"({num} {num=respawn/respawns})";"({num} {num=відродження/відродження/відроджень})";"({num} {num=povratak/povratka/povrataka}) u igru";"({num} {num=újraéledés/újraéledés})";"{num} {num=소티}";"({num} {num=адраджэнне/адраджэнні/адраджэнняў})";"({num} {num=reintrare/reintrări/reintrări})";"({num} {num=​重​生})";"（{num} {num=​次​重​生}）";"({num} {num=hồi sinh})";;
"template/limitedRespawns/desc";"There is a limited number of respawns in this mission.";"Il y a un nombre limité de réapparitions dans cette mission.";"In questa missione è consentito solamente un numero limitato di rigenerazioni.";"In dieser Mission ist die Anzahl der Wiedereinstiege mit neuen Fahrzeugen begrenzt.";"Hay un número limitado de reapariciones en esta misión.";"В этой миссии число возрождений ограничено.";"W tej misji możesz odrodzić się ograniczoną liczbę razy.";"V této misi je omezený počet nasazení";"Bu görevde sınırlı sayıda türeme imkanı vardır.";"本​任​务​只​有​有​限​次​重​生​机​会，​请​谨​慎​选​择​要​出​击​的​载​具。";"*この\tミッションでは\tリスポーンの\t数が\t限定されます";"Há um número limitado de respawns nesta missão.";"В цій місії кількість відроджень обмежена.";"U ovoj misiji postoji ograničen broj povrataka u igru.";"Ebben a küldetésben korlátozott számú újraéledés lehetséges.";"※이 임무에서는 부활 횟수가 제한되어 있습니다.";"У гэтай місіі можна адрадзіцца абмежаваную колькасць разоў.";"Numărul de echipaje în această misiune este limitat.";"本​任​務​只​有​有​限​次​重​生​機​會，​請​謹​慎​選​擇​要​出​擊​的​載​具。";"本​任​务​只​有​有​限​次​重​生​机​会，​请​谨​慎​选​择​要​出​击​的​载​具。";"Giới hạn số lần hồi sinh trong nhiệm vụ này.";;
"missions/stalingrad_w_BfD_norespawn";"[Event] Operation ""Uranus""";"[Event] Operation ""Uranus""";"[Evento] Operazione ""Uranus""";"[Ereignis] Operation Uranus";"[Evento] Operación ""Urano""";"[Событие] Операция ""Уран""";"[Wydarzenie] Operacja „Uran”";"[Event] Operace Uran";"[Etkinlik] Uranus Operasyonu";"【军​事​行​动​】​天​王​星​行​动";"[イベント] 「ウラヌス」\t作戦";"[Evento] Operação ""Uranus""";"[Подія] Операція ""Уран""";"[Event] Operacija ""Uran""";"[Esemény] Uránusz hadművelet";"[이벤트] 천왕성 작전";"[Падзея] Аперацыя «Уран»";"[Eveniment] Operațiunea „Uranus”";"【軍​事​行​動​】​天​王​星​行​動";"【军​事​行​动​】​天​王​星​行​动";"[Sự kiện] Chiến dịch ""Uranus""";;
"missions/mozdok_BfDn";"[Operation] Mozdok";"[Operation] Mozdok";"[Operation] Mozdok";"[Operation] Mosdok";"[Operación] Mozdok";"[Операция] Моздок";"[Operacja] Mozdok";"[Operace] Mozdok";"[Operasyon] Mozdok";"【军​事​行​动​】​莫​兹​多​克";"[作戦] モズドク";"[Operação] Mozdok";"[Операція] Моздок";"[Operacija] Mozdok";"[Operation] Mozdok";"[작전] 모즈도크";"[Аперацыя] Маздок";"[Operațiune] Mozdok";"【軍​事​行​動​】​莫​茲​多​克";"【军​事​行​动​】​莫​兹​多​克";"[Chiến dịch] Mozdok";;
"missions/honolulu_BfDn";"[Operation] Honolulu";"[Operation] Honolulu";"[Operation] Honolulu";"[Operation] Honolulu";"[Operación] Honolulú";"[Операция] Гонолулу";"[Operacja] Honolulu";"[Operace] Honolulu";"[Operasyon] Honolulu";"【军​事​行​动​】​火​奴​鲁​鲁";"[作戦] ホノルル";"[Operação] Honolulu";"[Операція] Гонолулу";"[Operacija] Honolulu";"[Operation] Honolulu";"[작전] 호놀룰루";"[Аперацыя] Ганалулу";"[Operațiune] Honolulu";"【軍​事​行​動​】​火​奴​魯​魯";"【军​事​行​动​】​海​军​基​地";"[Chiến dịch] Honolulu";;
"missions/iwo_jima_BfD_norespawn";"[Operation] Iwo Jima";"[Operation] Iwo Jima";"[Operation] Iwo Jima";"[Operation] Iwojima";"[Operación] Iwo Jima";"[Операция] Иводзима";"[Operacja] Iwo Jima";"[Operace] Iwodžima";"[Operasyon] Iwo Jima";"【军​事​行​动​】​硫​磺​岛";"[作戦] 硫黄島";"[Operação] Iwo Jima";"[Операція] Іводзіма";"[Operacija] Ivo Džima";"[Operation] Ivo Dzsima";"[작전] 이오지마";"[Аперацыя] Івадзіма";"[Operațiune] Iwo Jima";"【軍​事​行​動​】​硫​磺​島";"【军​事​行​动​】​登​岛​支​援​战";"[Chiến dịch] Iwo Jima";;
"missions/britain_BfDn";"[Operation] Latish Convoy";"[Operation] Latish convoy";"[Operation] Convoglio Latino";"[Operation] Verspäteter Konvoi";"[Operación] Convoy Tardío";"[Операция] Припозднившийся конвой";"[Operacja] Opóźniony Konwój";"[Operace] Opožděný konvoj";"[Operasyon] Geç Kalan Konvoy";"【军​事​行​动​】​不​列​颠 • 姗​姗​来​迟​的​船​队";"[作戦] やや\t遅い\t護衛艦隊 ";"[Operação] Comboio Tardio";"[Операція] Припізнілий конвой";"[Operacija] Okasneli konvoj";"[Operation] Késlekedő konvoj";"[작전] 느린 수송선단";"[Аперацыя] Спознены канвой";"[Operațiune] Convoiul întârziat";"【軍​事​行​動​】​不​列​顛 • 姍​姍​來​遲​的​船​隊";"【军​事​行​动​】​北​部​海​峡​• 姗​姗​来​迟​的​船​队";"[Chiến dịch] Đoàn hộ tống Latish";;
"missions/berlin_BfD_norespawn";"[Operation] Berlin";"[Operation] Berlin";"[Operation] Berlino";"[Operation] Berlin";"[Operación] Berlín";"[Операция] Берлин";"[Operacja] Berlin";"[Operace] Berlín";"[Operasyon] Berlin";"【军​事​行​动​】​柏​林 • 市​郊";"[作戦] ベルリン";"[Operação] Berlim";"[Операція] Берлін";"[Operacija] Berlin";"[Operation] Berlin";"[작전] 베를린";"[Аперацыя] Берлін";"[Operațiune] Berlin";"【軍​事​行​動​】​柏​林 • 市​郊";"【军​事​行​动​】​心​脏​地​带 • 市​郊";"[Chiến dịch] Berlin";;
"missions/zhengzhou_BfD_norespawn";"[Operation] Zhengzhou";"[Operation] Zhengzhou";"[Operation] Zhengzhou";"[Operation] Zhengzhou";"[Operación] Zhengzhou";"[Операция] Чжэнчжоу";"[Operacja] Zhengzhou";"[Operace] Čeng Čou";"[Operasyon] Zhengzhou";"【军​事​行​动​】​郑​州";"[作戦] 鄭州";"[Operação] Zhengzhou";"[Операція] Чженчжоу";"[Operacija] Džengdžou";"[Operation] Csengcsou";"[작전] 정저우";"[Аперацыя] Чжэнчжоў";"[Operațiune] Zhengzhou";"【軍​事​行​動​】​鄭​州";"【军​事​行​动​】​中​部​平​原";"[Chiến dịch] Trịnh Châu";;
"missions/stalingrad_sim_BfD";"[Battle] Stalingrad";"[Battle] Stalingrad";"[Battaglia] Stalingrado";"[Schlacht] Stalingrad";"[Batalla] Stalingrado";"[Сражение] Сталинград";"[Bitwa] Stalingrad";"[Bitva] Stalingrad";"[Muharebe] Stalingrad";"【战​区​攻​陷​】​斯​大​林​格​勒";"[戦闘] スターリングラード";"[Batalha] Estalinegrado";"[Битва] Сталінград";"[Bitka] Staljingrad";"[Csata] Sztálingrád";"[전투] 스탈린그라드";"[Бітва] Сталінград";"[Bătălie] Stalingrad";"【戰​區​攻​陷​】​史​達​林​格​勒";"【战​区​攻​陷​】​冬​将​军";"[Trận chiến] Stalingrad";;
"missions/stalingrad_sim_BfD/desc";"Battle for Stalingrad";"Bataille de Stalingrad";"Battaglia di Stalingrado";"Schlacht um Stalingrad";"Batalla por Stalingrado";"Сталинградская битва";"Bitwa o Stalingrad";"Bitva u Stalingradu";"Stalingrad Muharebesi";"斯​大​林​格​勒​战​役";"スターリングラード\t攻防戦";"Batalha por Estalinegrado";"Сталінградська битва";"BItka za Staljingrad";"Sztálingrádi csata";"스탈린그라드 공방전";"Сталінградская бітва";"Bătălia de la Stalingrad";"史​達​林​格​勒​戰​役";"冬​将​军​战​役";"Trận chiến Stalingrad";;
"missions/khalkhin_gol_BfDn";"[Operation] The Last Battle of Khalkhyn Gol";"[Operation] La dernière bataille de Khalkhyn Gol";"[Operation] L'ultima battaglia di Khalkhyn Gol";"[Operation] Die letzte Schlacht am Chalchin Gol";"[Operación] La Última Batalla de Jaljin Gol";"[Операция] Последняя битва на Халхин-Голе";"[Operacja] Ostatnia bitwa o Chałchin-Goł";"[Operace] Poslední bitva o Chalchyn Gol";"[Operation] Son Khalkhyn Gol Muharebesi";"【军​事​行​动​】​诺​门​罕 • 最​后​一​战";"[作戦] ノモンハンの\t最後の\t戦い";"[Operação] A última batalha de Khalkhyn Gol";"[Операція] Остання битва на Халхін-Голі";"[Operacija] Poslednja bitka kod Halkin Gola";"[Operation] Az utolsó halhin-goli csata";"[작전] 할힌골의 마지막 전투";"[Аперацыя] Апошняя бітва на Халхін-Голе";"[Operațiune] Ultima bătălie din Halhân Gol";"【軍​事​行​動​】​諾​門​罕​最​後​一​戰";"【军​事​行​动​】​东​北​边​境​最​后​一​战";"[Chiến dịch] Trận chiến cuối cùng của Khalkhyn Gol";;
"missions/the_hardest_day_norespawn";"[Event] The Hardest Day";"[Event] Le jour le plus dur";"[Evento] Il giorno più difficile";"[Ereignis] Der härteste Tag";"[Evento] El Dia Más Difícil";"[Событие] Самый трудный день";"[Wydarzenie] Najcieższy Dzień";"[Event] Nejtěžší den";"[Etkinlik] En Zor Gün";"【军​事​行​动​】​不​列​颠 • 最​艰​难​的​一​天";"[イベント] もっとも\t厳しい\t日";"[Evento] The Hardest Day";"[Подія] Найважчий день";"[Događaj] Najteži dan";"[Esemény] A legnehezebb nap";"[이벤트] 최악의 날";"[Падзея] Найцяжэйшы дзень";"[Eveniment] Cea mai grea zi";"【軍​事​行​動​】​不​列​顛 • 最​艱​難​的​一​天";"【军​事​行​动​】​最​艰​难​的​一​天";"[Sự kiện] Ngày khó khăn nhất";;
"missions/the_hardest_day_norespawn/desc";"The day when the Luftwaffe carried out massive attacks on British airfields. Fierce air battles that day led to both parties losing more aircraft than ever before, including the day of the Battle of Britain.";"Le jour où la Luftwaffe a effectué des attaques massives sur les terrains d'aviation britanniques. Les combats aériens acharnés de ce jour-là eurent pour conséquence que les deux parties ont perdues plus d'avions que jamais auparavant, y compris le jour de la bataille d'Angleterre.";"Il giorno in cui la Luftwaffe effettuò attacchi massicci sugli aereoporti Britannici. Aspre battaglie aeree furono condotte allorchè entrambe le parti persero molti velivoli, incluso il giorno della Battaglia d'Inghilterra.";"Der Tag, an dem die deutsche Luftwaffe massive Angriffe gegen die britischen Flugfelder geflogen ist. Die bitteren Schlachten an diesem Tag führten dazu, dass beide Seiten mehr Flugzeuge als jemals zuvor verloren hatten, inklusive dem Tag der Luftschlacht um England.";"El día en que la Luftwaffe llevó a cabo ataques masivos contra aeródromos Británicos. Las encarnizadas batallas aéreas de ese día hicieron que ambas partes perdieran más aviones que nunca, incluido el día de la Batalla de Inglaterra.";"День, когда люфтваффе совершило массированные налёты на аэродромы Британии. Ожесточённость воздушных боёв в этот день была такова, что обе стороны потеряли больше самолётов, чем во время любого другого сражения, включая День битвы за Британию.";"Dzień w, którym Luftwaffe przeprowadziło zmasowane ataki na Brytyjskie lotniska. Zacięte walki w powietrzu, które prowadzone były tego dnia doprowadziły do tego, że obie strony straciły więcej samolotów niż kiedykolwiek wcześniej wliczając w to dzień Bitwy o Anglię.";"Den, ve kterém Luftwaffe provedla masivní útok na britská letiště. Zuřivé letecké bitvy tehdy vedly k tomu, že obě strany ztratily více letadel než kdy předtím, včetně Dne bitvy o Británii.";"O gün Luftwaffe İngiliz hava üslerine dev bir saldırı düzenledi. Acımasız hava savaşlarında iki taraf da Britanya Savaşından bile daha fazla olmak üzere büyük uçak kayıpları verdi.";"当​日，​德​国​空​军​对​英​国​的​机​场​发​动​了​大​规​模​空​袭。​在​激​烈​的​空​战​中，​双​方​战​机​的​损​失​量​远​超​以​往​—​—​甚​至​比​第​一​天​“鹰​日”​还​多。";"ドイツ\t国防空軍が\t英国の\t飛行場に\t対する\t大規模攻撃を\t実施。\tその\t日、\t熾烈な\t空中戦が\t繰り\t広げられ、\tかの\tバトル・オブ・ブリテンの\t日よりも\t多くの\t航空機が\t両陣営において\t失われることとなった。";"O dia em que a Luftwaffe realizou ataques maciços nos aeródromos Britânicos. Batalhas aéreas ferozes que levou ao facto de ambas as partes perderem mais aviões do que nunca, incluindo o dia da Batalha de Inglaterra.";"День, коли люфтваффе здійснило масовані нальоти на аеродроми Британії. Інтенсивність повітряних боїв у цей день була така, що обидві сторони втратили більше літаків, ніж під час будь-якої іншої битви, включаючи День битви за Британію.";"Dan u kome je Luftvafe sproveo masovne napade na britanske aerodrome. Žestoke vazdušne bitke toga dana dovele su do činjenice  da su obe strane izgubile više aviona nego ikada ranije, uključujući i dan Bitke za Britaniju.
";"A nap, amikor a Luftwaffe erőteljes támadást indított brit repülőterek ellen. A véres légi csaták eredményeképpen mindkét fél több repülőgépet vesztett, mint addig valaha, beleértve az angliai csatát is.";"독일 공군은 영국군 비행장을 목표로 대규모 공습을 시도한다. 이날의 치열한 공중전은 양 진영이 영국 본토 항공전의 날(The Battle of Britain Day)을 포함한 과거 어느 때보다도 많은 항공기를 잃은 전투였다.";"Дзень, калі Люфтвафэ правяло масіраваныя налёты на аэрадромы Англіі. Зацятыя паветраныя баі ў той дзень прывялі да таго, што абодва бакі страцілі больш самалётаў, чым калі-колечы раней, уключаючы Дзень Бітвы за Англію.";"Ziua în care Luftwaffe a efectuat atacuri masive asupra aerodromurilor britanice. Luptele aeriene intense din acea zi au avut ca rezultat pierderea mai multor avioane ca niciodată de ambele părți, incluzând și ziua bătăliei pentru Britania.";"當​日，​德​國​空​軍​對​英​國​的​機​場​發​動​了​大​規​模​空​襲。​在​激​烈​的​空​戰​中，​雙​方​戰​機​的​損​失​量​遠​超​以​往​—​—​甚​至​比​第​一​天 鷹​日 還​多。";"当​日，​在​激​烈​的​空​战​中，​双​方​战​机​的​损​失​量​远​超​以​往。";"Ngày mà hạm đội không quân Đức thực hiện cuộc tấn công lớn vào sân bay Anh. Trận đánh ác liệt ngày hôm đó dẫn đến việc cả hai bên đã mất nhiều máy bay hơn bao giờ hết, bao gồm cả trận chiến nước Anh.";;
"missions/krymsk_alt_BfD_norespawn";"[Alternate History] Krymsk. Summer 1945";"[Alternate History] Krymsk. Été 1945";"[Storia Alternativa] Krymsk. Estate 1945";"[Alternative Geschichte] Krymsk im Sommer 1945";"[Historia Alternativa] Krymsk. Verano de 1945";"[Альтернативная история] Крымск. Лето 1945";"[Historia Alternatywna] Krymsk. Lato 1945";"[Alternativní historie] Krymsk, léto 1945";"[Alternatif Tarih] Krymsk. 1945 Yazı";"【架​空​历​史​】​克​雷​姆​斯​卡​亚​（1945 年​夏）";"[もう\t一つの\t歴史] クルスク (1945年夏)";"[História Alternativa] Krymsk. Verão de 1945";"[Альтернативна історія] Кримськ. Літо 1945";"[Alternativna istorija] Krimsk. Leto 1945";"[Alternatív történelem] Krimszk (1945 nyara)";"[대체 역사] 크림스크, 1945년 여름";"[Альтэрнатыўная гісторыя] Крымск. Лета 1945";"[Istorie alternativă] Krymsk (vara 1945)";"【架​空​歷​史​】​克​雷​姆​斯​卡​亞​（1945 年​夏）";"【架​空​历​史​】​克​雷​姆​斯​卡​亚​（1945 年​夏）";"[Lịch sử thay đổi] Krymsk. Mùa hè 1945";;
