"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"decals/de_jg2_sqn_richthofen/desc";"The main emblem of Jagdgeschwader (Fighter Wing) 2. In addition to specific group markings, the main emblem of a red ‘R’ on a white shield was often painted on the aircraft of JG 2 in tandem. Most commonly found under the front of the cockpit on the Bf 109 E and F models in service with the unit from 1939 to 1942, after which the use of the emblem largely ceased.";"L'emblème principal du Jagdgeschwader (Escadre de Chasse) 2. En plus des marquages spécifiques de groupe, l'emblème principal d'un ""R"" rouge sur écu blanc était souvent peint sur les avions du JG 2 en tandem. Il se trouvait le plus souvent sous l'avant du cockpit des Bf 109 E et F en service dans l'unité de 1939 à 1942, après quoi l'utilisation de l'emblème a largement cessé.";"Lo stemma principale del Jagdgeschwader (Stormo Caccia) 2. Oltre agli emblemi specifici del gruppo, lo stemma con la ""R"" rossa su scudo bianco veniva spesso verniciato sugli aerei della JG2. Comunemente lo si trovava sotto la parte frontale della cabina di pilotaggio dei Bf 109 E e F in servizio con l'unità dal 1939 al 1942, dopodichè l'uso dello stemma venne abbandonato.";"Das Hauptemblem des Jagdgeschwaders 2. Zusätzlich zu den spezifischen Gruppenmarkierungen wurde das Hauptemblem, ein rotes ""R"" auf einem weißen Schild, oft auf die Flugzeuge des JG 2 gemalt. Am häufigsten findet man es unter der Vorderseite des Cockpits der Bf 109 E und F, die von 1939 bis 1942 bei der Einheit im Einsatz waren; danach wurde das Abzeichen weitgehend nicht mehr verwendet.";"El emblema principal del Jagdgeschwader (Ala de Caza) 2. Además de las marcas específicas del grupo, el emblema principal de una ""R"" roja sobre un escudo blanco se pintaba a menudo en los aviones del JG 2 en tándem. Es más común encontrarlo bajo la parte delantera de la cabina en los modelos Bf 109 E y F en servicio con la unidad de 1939 a 1942, después de lo cual el uso del emblema cesó en gran medida.";"Эмблема Jagdgeschwader 2 (JG 2) ""Richthofen"", Германия";"Główny emblemat Jagdgeschwader (Skrzydła Myśliwskiego) 2. Oprócz konkretnych oznaczeń grupowych, główny emblemat czerwonego „R” na białej tarczy był często malowany na samolotach JG 2 jednocześnie. Najczęściej można go było znaleźć pod przodem kabiny pilotów na modelach Bf 109 E i F, które były w użyciu w jednostce od 1939 do 1942 roku, po czym stosowanie emblematu praktycznie ustało.";"Hlavní znak Jagdgeschwader (Stíhacího křídla) 2. Kromě specifických skupinových označení byl na letounech JG 2 často namalován hlavní znak v podobě červeného ""R"" na bílém štítu v tandemu. Nejčastěji se nacházel pod přední částí pilotní kabiny na modelech Bf 109 E a F, které u jednotky sloužily v letech 1939 až 1942, poté se emblém přestal z velké části používat.";"Jagdgeschwader (Avcı Kolu) 2 ana amblemi. Özel işaretli ile birlikte genellikle JG 2'nin beyaz bir kalkan üzerindeki R amblemi sık sık uçaklara boyanmıştır. En yaygın 1939 - 1942 yıllaır arasında birliğin hizmetinde yer alan Bf 109 E ve F modellerinde kokpitin ön tarafının altında bulunur. Bu tarihten sonra amblemin kullanılmasından büyük ölçüde vazgeçilmiştir.";"德​国​空​军​第 2 战​斗​机​联​队​正​式​徽​标。​标​识​主​体​为​白​色​盾​徽​背​景​上​绘​有​红​色​“R”​字​母，​常​见​于 1939-1942 年​间​联​队​下​属 Bf 109 E/F 战​机​机​身​部​位，​位​于​座​舱​前​方。​通​常​与​中​队​徽​标​前​后​并​列​涂​绘，​1942 年​后​这​一​标​识​则​逐​渐​式​微。";"第\t2戦闘航空団の\t主要な\t記章です。\tこの\t飛行隊特有の\tマークに\t加えて、\t白い\t盾に\t赤い「R」\tの\t記章が\t第\t2戦闘航空団の\t航空機に\t並行して\t塗装されていました。\t一般的には、\t1939年から\t1942年までこの\t部隊で\t運用された\tBf 109 E\t型及び\tF\t型の\tコックピット\t前部の\t下に\t塗装されていて、\tその\t後この\t記章はほとんど\t使用されなくなりました。";"O principal emblema do Jagdgeschwader 2 (Asa de Caça). Para além das marcações de grupo, o emblema principal tinha um R vermelho sobre um escudo branco pintado frequentemente nos aviões do JG 2 em tandem. Encontrado frequentemente abaixo da frente do cockpit dos Bf 109 E e F em serviço entre 1939 e 1942, após o qual o emblema praticamente deixou de ser usado.";"Емблема Jagdgeschwader 2 (JG 2) ""Richthofen"", Німеччина";"The main emblem of Jagdgeschwader (Fighter Wing) 2. In addition to specific group markings, the main emblem of a red ‘R’ on a white shield was often painted on the aircraft of JG 2 in tandem. Most commonly found under the front of the cockpit on the Bf 109 E and F models in service with the unit from 1939 to 1942, after which the use of the emblem largely ceased.";"The main emblem of Jagdgeschwader (Fighter Wing) 2. In addition to specific group markings, the main emblem of a red ‘R’ on a white shield was often painted on the aircraft of JG 2 in tandem. Most commonly found under the front of the cockpit on the Bf 109 E and F models in service with the unit from 1939 to 1942, after which the use of the emblem largely ceased.";"제2전투비행대의 부대마크입니다. 이 비행대 특유의 마크에 더해 흰색 방패에 빨간색 'R' 기장이 제2전투비행대 소속 항공기에 함께 도장되어 있었습니다. 일반적으로 1939년부터 1942년까지 이 부대에서 운용된 Bf 109 E형 및 F형 콕핏 앞부분 아래에 도장되어 있었고, 이후 이 부대마크는 거의 사용되지 않았습니다.";"Эмблема Jagdgeschwader 2 (JG 2) ""Richthofen"", Германия";"The main emblem of Jagdgeschwader (Fighter Wing) 2. In addition to specific group markings, the main emblem of a red ‘R’ on a white shield was often painted on the aircraft of JG 2 in tandem. Most commonly found under the front of the cockpit on the Bf 109 E and F models in service with the unit from 1939 to 1942, after which the use of the emblem largely ceased.";"德​國​空​軍​第 2 戰​鬥​機​聯​隊​正​式​徽​標。​標​識​主​體​為​白​色​盾​徽​背​景​上​繪​有​紅​色​“R”​字​母，​常​見​於 1939-1942 年​間​聯​隊​下​屬 Bf 109 E/F 戰​機​機​身​部​位，​位​於​座​艙​前​方。​通​常​與​中​隊​徽​標​前​後​並​列​塗​繪，​1942 年​後​這​一​標​識​則​逐​漸​式​微。";"J2 徽​标";"Quân huy chính của Jagdgeschwader (Đội chiến đấu) 2. Ngoài các đánh dấu cụ thể của từng nhóm, huy hiệu chính với chữ 'R' màu đỏ trên một chiếc lá bảo vệ màu trắng thường được sơn trên máy bay của JG 2 theo cặp. Thông thường được tìm thấy phía dưới phần trước buồng lái trên các mô hình Bf 109 E và F trong thời gian phục vụ với đơn vị từ năm 1939 đến 1942, sau đó việc sử dụng huy hiệu này đã được sử dụng ít hơn.";;
"decals/ro_grupul_9_vanatoare";"Grupul 9 Vânãtoare emblem";"Emblème du ""Grupul 9 Vânãtoare""";"Stemma Grupul 9 Vânãtoare";"Emblem der Grupul 9 Vânãtoare";"Emblema del Grupul 9 Vânătoare";"Эмблема Grupul 9 Vânãtoare";"Emblemat Grupul 9 Vânãtoare";"emblém Grupul 9 Vânãtoare, Forţele Aeriene Române";"9'ncu Avcı Grubu Amblemi";"罗​马​尼​亚​皇​家​空​军​第 9 战​斗​机​大​队​徽​标";"ルーマニア\t空軍 第\t9戦闘航空部隊記章";"Emblema do Grupul 9 Vânãtoare";"Емблема Grupul 9 Vânãtoare, Румунія";"Amblem 9. Lovačke Grupe";"A 9. vadászrepülő-csoport emblémája";"제 9 전투비행전대 부대마크";"Эмблема Grupul 9 Vânãtoare";"Emblema „Grupul 9 Vânătoare”";"羅​馬​尼​亞​皇​家​空​軍​第 9 戰​鬥​機​大​隊​徽​標";"第 9 战​斗​机​大​队​徽​标";"Quân huy Tiểu đoàn 9 Tiêm kích";;
"decals/ro_grupul_9_vanatoare/desc";"Emblem of Grupul 9 Vânãtoare, Romania";"Emblème du ""Grupul 9 Vânãtoare"", Roumanie";"Stemma del 9° Gruppo Caccia, Romania";"Emblem der Grupul 9 Vânãtoare, Rumänien";"Emblema del Grupul 9 Vânătoare, Rumania";"Эмблема Grupul 9 Vânãtoare, Румыния";"Rmblemat Grupul 9 Vânãtoare, Rumunia";"stíhací skupina 9
Rumunské letectvo";"9'ncu Avcı Grubu Amblemi, Romanya";"罗​马​尼​亚​皇​家​空​军​第 9 战​斗​机​大​队​徽​标";"ルーマニア\t空軍 第\t9戦闘航空部隊記章";"Emblema do of Grupul 9 Vânãtoare, Roménia";"Емблема Grupul 9 Vânãtoare, Румунія";"Amblem 9. Lovačke Grupe, Rumunija";"A 9. vadászrepülő-csoport emblémája, Román Légierő.";"루마니아 공군 제 9 전투비행전대(Grupul 9 Vânãtoare)의 부대마크";"Эмблема Grupul 9 Vânãtoare, Румынія";"Emblema „Grupul 9 Vânătoare”, România";"羅​馬​尼​亞​皇​家​空​軍​第 9 戰​鬥​機​大​隊​徽​標";"第 9 战​斗​机​大​队​徽​标";"Quân huy của Tiểu đoàn 9 Tiêm kích, Romania";;
"decals/br_1_gavca_fab";"1st Fighter Aviation Group emblem";"Emblème du 1er Groupe d'Aviation de chasse";"Stemma 1ª Grupo de Aviação de Caça";"Emblem der 1st Fighter Aviation Group";"Emblema del 1er Grupo de Aviación de Cazas";"Эмблема 1-й авиационной группы истребителей";"Emblemat 1 Grupy Myśliwskiej";"emblém 1º Grupo de Caça, Força Aérea Brasileira";"1'nci Savaş Uçağı Havacı Grubu Amblemi";"巴​西​空​军​第 1 战​斗​机​大​队​徽​标";"第\t1戦闘航空群記章";"Emblema do 1º Grupo de Aviação de Caça";"Емблема 1-ї авіаційної групи винищувачів, ВПС Бразилії";"1. Lovačka Avijacijska grupa amblem";"Az 1. vadászrepülő-osztály emblémája";"제 1 전투비행단 엠블렘";"Эмблема 1-й авіяцыйнай знішчальнай групы";"Emblema Grupului Aviației de Vânătoare 1";"巴​西​空​軍​第 1 戰​鬥​機​大​隊​徽​標";"第 1 战​斗​机​大​队​徽​标";"Quân huy của Đội bay Chiến đấu 1";;
"decals/br_1_gavca_fab/desc";"Emblem of 1st Fighter Aviation Group, Brazilian Air Force";"Emblème du 1er groupe d’Aviation de chasse, Forces aériennes brésiliennes";"Stemma 1° Gruppo Caccia, Aviazione Brasiliana";"Emblem der 1st Fighter Aviation Group der brasilianischen Luftwaffe";"Emblema del 1er Grupo de Aviación de Cazas de la Fuerza Aérea Brasileña";"Эмблема 1-й авиационной группы истребителей, ВВС Бразилии";"Emblemat 1 Grupy Myśliwskiej, Brazylijskie Siły Powietrzne";"1. stíhací skupina
Brazilské letectvo";"1'nci Savaş Uçağı Havacı Grubu Amblemi, Brezilya Hava Kuvvetleri";"巴​西​空​军​第 1 战​斗​机​大​队​（实​际​为​第 1 战​斗​机​中​队），​在​二​战​中​作​为​巴​西​远​征​军​的​一​部​分​同​盟​军​并​肩​作​战";"ブラジル\t空軍 第\t1戦闘航空群記章";"Emblema do 1º Grupo de Aviação de Caça, Força Aérea Brasileira";"Емблема 1-ї авіаційної групи винищувачів, ВПС Бразилії";"1. Lovačka Avijacijska grupa amblem, Brazilsko Vazduhoplovstvo";"A Brazil Légierő 1. vadászrepülő-osztályának emblémája.";"브라질 공군 제 1 전투비행단 엠블렘";"Эмблема 1-й авіяцыйнай знішчальнай групы, ВПС Бразіліі";"Emblema Grupului Aviației de Vânătoare 1, Forțele Aeriene Braziliene";"巴​西​空​軍​第 1 戰​鬥​機​大​隊​（實​際​為​第 1 戰​鬥​機​中​隊），​在​二​戰​中​作​為​巴​西​遠​征​軍​的​一​部​分​同​盟​軍​並​肩​作​戰";"第 1 战​斗​机​大​队​（实​际​为​第 1 战​斗​机​中​队）";"Quân huy của Đội bay Chiến đấu 1, Không quân Brazil";;
"decals/co_af_roundel";"Colombian Air Force Roundel";"Cocarde de l'armée de l'Air colombienne";"Stemma Fuerza Aérea Colombiana";"Kokarde der Kolumbianischen Luftwaffe";"Escarapela de la Fuerza Aérea Colombiana";"Эмблема ВВС Колумбии";"Znak rozpoznawczy Kolumbijskich Sił Powietrznych";"kokarda Fuerza Aérea Colombiana";"Kolombiya Hava Kuvvetleri Madalyonu";"哥​伦​比​亚​空​军​机​徽";"コロンビア\t空軍の\tラウンデル";"Insígnia da Força Aérea Colombiana";"Емблема ВПС Колумбії";"Oznaka Kolumbijske avijacije";"Kolumbiai Légierő felségjele";"콜롬비아 공군 식별 표지";"Эмблема ВПС Калумбіі";"Medalion Forțele Aeriene Columbiene";"哥​倫​比​亞​空​軍​圓​徽";"圆​徽";"Biểu tượng tròn Không quân Colombia";;
"decals/co_af_roundel/desc";"Colombian Air Force Roundel 1927-1953";"Cocarde de l'armée de l'Air colombienne 1927-1953";"Stemma dell'Aviazione Colombiana 1927-1953";"Kokarde der Kolumbianischen Luftwaffe, 1927 - 1953";"Escarapela de la Fuerza Aérea Colombiana 1927-1953";"Эмблема ВВС Колумбии";"Znak rozpoznawczy Kolumbijskich Sił Powietrznych, 1927 – 1953";"Kolumbijské letectvo
1927 - 1953";"Kolombiya Hava Kuvvetleri Madalyonu 1927-1953";"哥​伦​比​亚​空​军​机​徽​（1927 - 1953 年）";"コロンビア\t空軍の\tラウンデル (1927-1953年)";"Insígnia da Força Aéra Colombiana 1927-1953";"Емблема ВПС Колумбії 1927-1953";"Oznaka Kolubijskih vazdušnih snaga 1927-1953";"A Kolumbiai Légierő felségjele (1927–1953).";"콜롬비아 공군 식별 표지 1927-1953";"Эмблема ВПС Калумбіі";"Medalion Forțele Aeriene Columbiene, 1927-1953";"哥​倫​比​亞​空​軍​圓​徽​（1927 - 1953 年）";"圆​徽";"Biểu tượng tròn Không quân Colombia, 1927-1953";;
"decals/co_af_roundel_naval";"Colombian Naval Aviation Roundel";"Cocarde de l'Aéronavale colombienne";"Stemma Aviación Naval";"Abzeichen der kolumbianischen Marine-Luftstreitkräfte";"Escarapela de la Aviación Naval Colombiana";"Эмблема военно-морской авиации Колумбии";"Znak rozpoznawczy Kolumbijskiego Lotnictwa Morskiego";"kokarda Aviación Naval Colombiana";"Kolombiya Donanma Hava Kuvvetleri Madalyonu";"哥​伦​比​亚​海​军​航​空​兵​机​徽";"コロンビア\t海軍航空隊の\tラウンデル";"Insígnia da Aviação Naval Colombiana";"Емблема військово-морської авіації Колумбії";"Oznaka Kolumbijske pomorske avijacije";"Kolumbiai Haditengerészeti Légierő felségjele";"콜롬비아 해군항공대 식별 표지";"Эмблема ваенна-марской авіяцыі Калумбіі";"Medalion Forțele Aviației Maritime Columbiene";"哥​倫​比​亞​海​軍​航​空​兵​圓​徽";"圆​徽";"Biểu tượng tròn Hàng không Hải quân Colombia";;
"decals/co_af_roundel_naval/desc";"Colombian Naval Aviation Roundel";"Cocarde de l'Aéronavale colombienne";"Stemma Aviazione della Marina Colombiana";"Abzeichen der kolumbianischen Marine-Luftstreitkräfte";"Escarapela de la Aviación Naval Colombiana";"Эмблема военно-морской авиации Колумбии";"Znak rozpoznawczy Kolumbijskiego Lotnictwa Morskiego";"Kolumbijské námořní letectvo";"Kolombiya Donanma Hava Kuvvetleri Madalyonu";"哥​伦​比​亚​海​军​航​空​兵​机​徽";"コロンビア\t海軍航空隊の\tラウンデル";"Insígnia da Aviação Naval Colombiana";"Емблема військово-морської авіації Колумбії";"Oznaka Kolumbijske pomorske avijacije";"A Kolumbiai Haditengerészeti Légierő felségjele.";"콜롬비아 해군항공대 식별 표지";"Эмблема ваенна-марской авіяцыі Калумбіі";"Medalion Forțele Aviației Maritime Columbiene";"哥​倫​比​亞​海​軍​航​空​兵​圓​徽";"圆​徽";"Biểu tượng tròn Hàng không Hải quân Colombia";;
"decals/ma_rmaf_roundel";"Royal Moroccan Air Force Roundel";"Cocarde de l'armée de l'Air marocaine royale";"Stemma Al-Quwwat al-Jawwiyya al-Malikiyya al-Maghribiyya";"Kokarde der Königlich Marokkanischen Luftwaffe";"Escarapela de la Real Fuerza Aérea Marruecos";"Эмблема королевских ВВС Марокко";"Znak rozpoznawczy Królewskich Marokańskich Sił Powietrznych";"kokarda Adwas Ujenna Ageldan Amurakuci";"Fas Kraliyet Hava Kuvvetleri Madalyonu";"摩​洛​哥​皇​家​空​军​机​徽";"モロッコ\t空軍の\tラウンデル";"Insígnia da Força Aérea Real Marroquina";"Емблема королівських ВПС Марокко";"Oznaka Kraljevske Marokanske avijacije";"Marokkói Királyi Légierő felségjele";"모로코 왕립 공군 식별표지";"Эмблема каралеўскіх ВПС Марока";"Medalion Forțele Aeriene Regale Marocane";"摩​洛​哥​皇​家​空​軍​圓​徽";"圆​徽";"Biểu tượng tròn Không quân Hoàng gia Maroc";;
"decals/ma_rmaf_roundel/desc";"Royal Moroccan Air Force Roundel";"Cocarde de l'armée de l'Air marocaine royale";"Stemma dell'Aviazione Reale Marocchina";"Kokarde der Königlich Marokkanischen Luftwaffe";"Escarapela de la Real Fuerza Aérea Marruecos";"Эмблема королевских ВВС Марокко";"Znak rozpoznawczy Królewskich Marokańskich Sił Powietrznych";"Marocké královské letectvo";"Fas Kraliyet Hava Kuvvetleri Madalyonu";"摩​洛​哥​皇​家​空​军​机​徽";"モロッコ\t空軍の\tラウンデル";"Insígnia da Força Aérea Real Marroquina";"Емблема королівських ВПС Марокко";"Oznaka Kraljevske Marokanske avijacije";"A Marokkói Királyi Légierő felségjele.";"모로코 왕립 공군 식별표지";"Эмблема каралеўскіх ВПС Марока";"Medalion Forțele Aeriene Regale Marocane";"摩​洛​哥​皇​家​空​軍​圓​徽";"圆​徽";"Biểu tượng tròn Không quân Hoàng gia Maroc";;
"decals/dk_rdaf_roundel";"Royal Danish Air Force Roundel";"Cocarde de la Royal Danish Air Force";"Stemma Flyvevåbnet";"Kokarde der Königlich Dänischen Luftwaffe";"Escarapela de la Fuerza Aérea Danesa";"Эмблема королевских ВВС Дании";"Znak rozpoznawczy Królewskich Duńskich Sił Powietrznych";"kokarda Flyvevåbnet";"Danimarka Kraliyet Hava Kuvvetleri Madalyonu";"丹​麦​皇​家​空​军​机​徽";"デンマーク\t空軍の\tラウンデル";"Insígnia da Força Aérea Real Dinamarquesa";"Емблема королівських ВПС Данії";"Oznaka Danske Kraljevske avijacije";"Dán Királyi Légierő felségjele";"왕립 덴마크 공군 식별 표지";"Эмблема каралеўскіх ВПС Даніі";"Medalion Forțele Aeriene Regale Daneze";"丹​麥​皇​家​空​軍​圓​徽";"圆​徽";"Phù hiệu tròn Không quân Hoàng gia Đan Mạch";;
"decals/dk_rdaf_roundel/desc";"Royal Danish Air Force Roundel";"Cocarde de la Royal Danish Air Force";"Stemma Aviazione Reale Danese";"Kokarde der Königlich Dänischen Luftwaffe";"Escarapela de la Fuerza Aérea Danesa";"Эмблема королевских ВВС Дании";"Znak rozpoznawczy Królewskich Duńskich Sił Powietrznych";"Dánské královské letectvo";"Danimarka Kraliyet Hava Kuvvetleri Madalyonu";"丹​麦​皇​家​空​军​机​徽";"デンマーク\t空軍の\tラウンデル";"Insígnia da Força Aérea Real Dinamarquesa";"Емблема королівських ВПС Данії";"Oznaka Danske Kraljevske avijacije";"A Dán Királyi Légierő felségjele.";"왕립 덴마크 공군 식별 표지";"Эмблема каралеўскіх ВПС Даніі";"Medalion Forțele Aeriene Regale Daneze";"丹​麥​皇​家​空​軍​圓​徽";"圆​徽";"Phù hiệu tròn Không quân Hoàng gia Đan Mạch";;
"decals/ar_af_roundel";"Argentine Air Force Roundel";"Cocarde des Force Aérienne de l'Argentine";"Stemma Fuerza Aérea Argentina";"Kokarde der Argentinischen Luftwaffe";"Escarapela de la Fuerza Aérea Argentina";"Эмблема ВВС Аргентины";"Znak rozpoznawczy Argentyńskich Sił Powietrznych";"kokarda Fuerza Aérea Argentina";"Arjantin Hava Kuvvetleri Madalyonu";"阿​根​廷​空​军​机​徽";"アルゼンチン\t空軍の\tラウンデル";"Insígnia da Força Aérea Argentina";"Емблема ВПС Аргентини";"Oznaka Argentinske avijacije";"Argentin Légierő felségjele";"아르헨티나 공군 식별 표지";"Эмблема ВПС Аргентыны";"Medalion Forțele Aeriene Argentiniene";"阿​根​廷​空​軍​圓​徽";"圆​徽";"Phù hiệu tròn Không quân Argentina";;
"decals/ar_af_roundel/desc";"Argentine Air Force Roundel";"Cocarde des Force Aérienne de l'Argentine";"Stemma Aviazione Argentina";"Kokarde der Argentinischen Luftwaffe";"Escarapela de la Fuerza Aérea Argentina";"Эмблема ВВС Аргентины";"Znak rozpoznawczy Argentyńskich Sił Powietrznych";"Argentinské letectvo";"Arjantin Hava Kuvvetleri Madalyonu";"阿​根​廷​空​军​机​徽";"アルゼンチン\t空軍の\tラウンデル";"Insígnia da Força Aérea Argentina";"Емблема ВПС Аргентини";"Oznaka Argentinske avijacije";"Az Argentin Légierő felségjele.";"아르헨티나 공군 식별 표지";"Эмблема ВПС Аргентыны";"Medalion Forțele Aeriene Argentiniene";"阿​根​廷​空​軍​圓​徽";"圆​徽";"Phù hiệu tròn Không quân Argentina";;
"decals/ar_af_roundel_naval";"Argentine Naval Air Force Roundel";"Cocarde de l'aéronavale de l'Argentine";"Stemma Aviación Naval";"Abzeichen der argentinischen Marine-Luftstreitkräfte";"Escarapela de la Fuerza Aérea Naval Argentina";"Эмблема военно-морской авиации Аргентины";"Znak rozpoznawczy Argentyńskiego Lotnictwa Morskiego";"kokarda Comando de Aviación Naval Argentina";"Ajantin Donanma Hava Kuvvetleri Madalyonu";"阿​根​廷​海​军​航​空​兵​机​徽";"アルゼンチン\t海軍航空隊の\tラウンデル";"Insígnia da Aviação Naval Argentina";"Емблема військово-морської авіації Аргентини";"Oznaka Argentinske pomorske avijacije";"Argentin Haditengerészeti Légierő felségjele";"아르헨티나 해군항공대 식별 표지";"Эмблема ваенна-марской авіяцыі Аргентыны";"Medalion Forțele Aviației Maritime Argentiniene";"阿​根​廷​海​軍​航​空​兵​圓​徽";"圆​徽";"Phù hiệu tròn Không quân Hải quân Argentina";;
"decals/ar_af_roundel_naval/desc";"Argentine Naval Air Force Roundel";"Cocarde de l'aéronavale de l'Argentine";"Stemma Aviazione NAvale Argentina";"Abzeichen der argentinischen Marine-Luftstreitkräfte";"Escarapela de la Fuerza Aérea Naval Argentina";"Эмблема военно-морской авиации Аргентины";"Znak rozpoznawczy Argentyńskiego Lotnictwa Morskiego";"Argentinské námořní letectvo";"Ajantin Donanma Hava Kuvvetleri Madalyonu";"阿​根​廷​海​军​航​空​兵​机​徽";"アルゼンチン\t海軍航空隊の\tラウンデル";"Insígnia da Aviação Naval Argentina";"Емблема військово-морської авіації Аргентини";"Oznaka Argentinske pomorske avijacije";"Az Argentin Haditengerészeti Légierő felségjele.";"아르헨티나 해군항공대 식별 표지";"Эмблема ваенна-марской авіяцыі Аргентыны";"Medalion Forțele Aviației Maritime Argentiniene";"阿​根​廷​海​軍​航​空​兵​圓​徽";"圆​徽";"Phù hiệu tròn Không quân Hải quân Argentina";;
"decals/ph_af_roundel";"Philippine Air Force Roundel";"Cocarde des force aérienne des Philippines";"Stemma Hukbong Himpapawid ng Pilipinas";"Kokarde der Phillippinischen Luftwaffe";"Escarapela de la Fuerza Aérea de Filipinas";"Эмблема ВВС Филиппин";"Znak rozpoznawczy Filipińskich Sił Powietrznych";"kokarda Hukbong Himpapawid ng Pilipinas";"Filipin Hava Kuvvetleri Madalyonu";"菲​律​宾​空​军​机​徽";"フィリピン\t空軍の\tラウンデル";"Insígnia da Força Aérea Filipina";"Емблема ВПС Філіппін";"Oznaka Filipinske avijacije";"Fülöp-szigeteki Légierő felségjele";"필리핀 공군 식별 표지";"Эмблема ВПС Філіпін";"Medalion Forțele Aeriene Filipineze";"菲​律​賓​空​軍​機​徽";"空​军​机​徽";"Phù hiệu tròn Không quân Philippines";;
"decals/ph_af_roundel/desc";"Philippine Air Force Roundel";"Cocarde des force aérienne des Philippines";"Stemma Aviazione Filippina";"Kokarde der Phillippinischen Luftwaffe";"Escarapela de la Fuerza Aérea de Filipinas";"Эмблема ВВС Филиппин";"Znak rozpoznawczy Filipińskich Sił Powietrznych";"Filipínské letectvo";"Filipin Hava Kuvvetleri Madalyonu";"菲​律​宾​空​军​机​徽";"フィリピン\t空軍の\tラウンデル";"Insígnia da Força Aérea das Filipinas";"Емблема ВПС Філіппін";"Oznaka Filipinske avijacije";"A Fülöp-szigeteki Légierő felségjele.";"필리핀 공군 식별 표지";"Эмблема ВПС Філіпін";"Medalion Forțele Aeriene Filipineze";"菲​律​賓​空​軍​機​徽";"空​军​机​徽";"Phù hiệu tròn Không quân Philippines";;
"decals/iq_af_roundel";"Iraqi Air Force Roundel";"Cocarde de l'armée de l'air irakienne";"Stemma Al-Quwwat al-Jawwiyya al-'Iraqiyya";"Kokarde der Irakischen Luftwaffe";"Escarapela de la Fuerza Aérea Iraquí";"Эмблема ВВС Ирака";"Znak rozpoznawczy Irackich Sił Powietrznych";"kokarda Al Quwwa al Jawwiya al Iraqiya";"Irak Hava Kuvvetleri Madalyonu";"伊​拉​克​空​军​机​徽";"イラク\t空軍の\tラウンデル";"Insígnia da Força Aérea do Iraque";"Емблема ВПС Іраку";"Oznaka Iračke avijacije";"Iraki Légierő felségjele";"이라크 공군 식별 표지";"Эмблема ВПС Ірака";"Medalion Forțele Aeriene Irakiene";"伊​拉​克​空​軍​機​徽";"空​军​机​徽";"Phù hiệu tròn Không quân Iraq";;
"decals/iq_af_roundel/desc";"Iraqi Air Force Roundel";"Cocarde de l'armée de l'air irakienne";"Stemma Aviazione Irachena";"Kokarde der Irakischen Luftwaffe";"Escarapela de la Fuerza Aérea Iraquí";"Эмблема ВВС Ирака";"Znak rozpoznawczy Irackich Sił Powietrznych";"Irácké letectvo";"Irak Hava Kuvvetleri Madalyonu";"伊​拉​克​空​军​机​徽​（20 世​纪 30 年​代 - 2003 年）";"イラク\t空軍の\tラウンデル";"Insígnia da Força Aérea do Iraque";"Емблема ВПС Іраку";"Oznaka Iračke avijacije";"Az Iraki Légierő felségjele.";"이라크 공군 식별 표지";"Эмблема ВПС Ірака";"Medalion Forțele Aeriene Irakiene";"伊​拉​克​空​軍​機​徽​（20 世​紀 30 年​代 - 2003 年）";"空​军​机​徽";"Phù hiệu tròn Không quân Iraq";;
"decals/uk_no_771_nas";"771 Naval Air Squadron Badge";"Emblème de l'Escadron aéronaval 771";"Toppa della 771 Naval Air Squadron";"Abzeichen der Marine-Luftwaffenstaffel Nr. 771";"Insignia del Escuadrón Aeronaval 771";"Эмблема 771-й военно-морской эскадрильи";"Odznaka 771 Eskadry Lotnictwa Marynarki Wojennej";"Odznak 771. námořní letecké perutě";"771 Donanma Hava Filosu Arması";"第 771 海​航​中​队​徽​标";"第\t771海軍航空隊の\tバッジ";"Distintivo do Esquadrão Aéreo Naval 771";"Знак 771-ї морської авіаційної ескадрильї";"771 Naval Air Squadron Badge";"771 Naval Air Squadron Badge";"제771해군비행대대 배지";"Эмблема 771-й военно-морской эскадрильи";"771 Naval Air Squadron Badge";"第 771 海​航​中​隊​徽​標";"皇​家​海​军​舰​队​航​空​兵​第 1771 海​航​中​队​徽​标";"Huy hiệu Phi đội Không quân Hải quân 771";;
