"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"missions/guadalcanal_yamamoto/objective";"Take part in the operation ""Vengeance"" and destroy the plane of general Yamamoto.";"Rejoignez l'opération 'Vengeance' et détruisez l'avion du général Yamamoto.";"Prendi parte all'operazione ""Vendetta"" e distruggi l'aereo del generale Yamamoto.";"Nehmen Sie an der Operation ""Vengeance"" teil und zerstören Sie das Flugzeug von Admiral Yamamoto.";"Participa en la operación ""Venganza"" y destruye el avión del general Yamamoto.";"Примите участие в операции ""Месть"" и уничтожьте самолёт генерала Ямамото.";"Weź udział w operacji ""Zemsta"" i zniszcz samolot admirała Yamamoto.";"Zúčastněte se operace „Vengeance“ a zničte letoun admirála Jamamota";"""İntikam"" operasyonunda yer al ve Amiral Yamamoto'nun uçağını imha et.";"参​与​复​仇​行​动，​斩​首​山​本​五​十​六​大​将​的​座​机。";"「ヴェンジェンス」\t作戦に\t加わり、\t山本大将の\t乗る\t航空機を\t撃墜せよ。";"Tome parte na operação ""Vingança"" e destrua o avião do general Yamamoto.";"Візьміть участь в операції ""Помста"" і знищте літак адмірала Ямамото.";"Učestvuj u operaciji ""Osveta"" i uništi avion generala Jamamotoa.";"Vegyél részt a Vengeance hadműveletben, és semmisítsd meg Jamamoto tengernagy repülőgépét.";"야마모토 이소로쿠 제독이 탄 비행기를 격추하기 위한 복수(Vengeance) 작전에 참여하라.";"Вазьміце ўдзел у аперацыі «Помста» і знішчыце самалёт генерала Ямамато.";"Ia parte la operațiunea „Răzbunarea” și distruge avionul generalului Yamamoto.";"參​與​復​仇​行​動，​斬​首​山​本​五​十​六​大​將​的​座​機。";"参​与​复​仇​行​动，​斩​首​山​本​五​十​六​大​将​的​座​机。";"Tham gia chiến dịch ""Vengeance"" và tiêu diệt máy bay của đại tướng Yamamoto.";;
"missions/guadalcanal_yamamoto/date";"April 11, 1944, day";"11 avril 1944, jour";"11 aprile 1944, giorno";"11. April 1944, tagsüber";"11 de Abril, 1944, día";"11 апреля 1944, день";"11 kwietnia 1944, dzień";"11. dubna 1944, den";"11 Nisan 1944, gündüz";"1944 年 4 月 11 日，​白​天";"1944年\t4月\t11日 昼";"11 de abril de 1944, dia";"11 квітня 1944, день";"11. april 1944, dan";"1944. április 11., nappal";"1944년 4월 11일 낮";"11 красавіка 1944, дзень";"11 aprilie 1944, ziua.";"1944 年 4 月 11 日，​白​天 ";"1944 年 4 月 11 日，​白​天";"Ngày 11 tháng 4 năm 1944,";;
"missions/guadalcanal_yamamoto/condition";"Wind SE 4, clouds cumulus 5, visibility 15, sea smooth with slight swell";"Vent SE de 4 nœuds, nuages cumulus 5, visibilité de 15, mer calme avec une légère houle";"Vento SE 4 nodi, nuvole cumuli di tipo 5, visibilità 15 miglia, mare calmo con lievi increspature";"Wind aus SO, Stärke 4, Kumuluswolken 5, Sichtweite 15, See mit leichtem Wellengang";"Viento SE 4, nubes cúmulos 5, visibilidad 15, mar suave con ligero oleaje";"Ветер ЮВ 4, облака кучевые 5, видимость 15, море спокойное с небольшим волнением";"Wiatr: z południowego wschodu, 4 węzły, zachmurzenie: 5, cumulusy, widoczność: 15, morze gładkie z drobnymi falami";"Oblaka kumuly 5, viditelnost 15, jihovýchodní vítr o rychlosti 7 km/h, moře klidné s mírnými vlnami";"Rüzgar GD4, bulutlar kümülüs 5, görüş mesafesi 15, deniz durgun hafif kabarık";"东​南​风 4 节，​云​量 5，​能​见​度 15，​海​面​平​静​略​有​波​浪";"風南東\t4\tノット、\t積雲\t5、\t視程\t15、\t海上凪・\t若干のうねり";"Vento sudeste 4, nuvens cumulus 5, visibilidade 15, mar suave com leve ondulação";"Вітер ПдСх 4, хмари купчасті 5, видимість 15, море спокійне з невеликим хвилюванням";"Vetar JI 4, oblaci kumulusni 5, vidljivost 15, more mirno do umereno valovito";"Délkeleti szél; szélsebesség 7 km/h; gomolyfelhők 5000 méteren; látótávolság 15 km; nyugodt, enyhén hullámzó tenger";"남동풍, 풍속 4, 적운, 운량 5, 시정 15, 파도 잔잔하나 너울 약간";"Вецер ПдУ 4 вузлы, аблокі кучавыя 5, бачнасць 15, мора спакойнае з дробнымі хвалямі";"Vânt SE 7 km/h, nori cumulus 5, vizibilitate 15, apă liniștită cu valuri mici.";"東​南​風 4 節，​雲​量 5 ，​能​見​度 15 ，​海​面​略​有​波​浪​起​伏";"东​南​风 4 节，​云​量 5，​能​见​度 15，​海​面​平​静​略​有​波​浪";"Gió Đông-Nam 4, mây tích 5, tầm nhìn 15, biển lặng";;
"missions/malta_ships_defend";"One against all";"Un contre tous";"Uno contro tutti";"Einer gegen alle";"Uno contra todos";"Один против всех";"Sam przeciwko wszystkim";"Jeden proti všem";"Hepsine karşı tek";"万​夫​莫​敌";"全勢力";"Um contra todos";"Один проти всіх";"Jedan protiv svih";"Egy mindenki ellen";"일대다";"Адзін супраць усіх";"Unul împotriva tuturor";"萬​夫​莫​敵";"万​夫​莫​敌";"Một chống lại tất cả";;
"missions/malta_ships_defend/objective";"On your Hurricane Mk.I, defend friendly ships unloading in the Grand Harbor.";"Défendez les bateaux alliés en train d'être déchargés dans le port aux commandes de votre Hurricane Mk.I.";"Difendi le navi che stanno scaricando nel Grand Harbor a bordo del tuo Hurricane Mk.I.";"Verteidigen Sie in Ihrer Hurricane Mk.1 die verbündeten Schiffe, die bei Grand Harbor entladen werden.";"Con tu Hurricane Mk.I, defiende a los barcos aliados que descargan en Grand Harbor.";"На Hurricane Mk.I защитите дружественные корабли, разгружающиеся в Гранд-Харбор.";"Lecąc samolotem Hurricane Mk I, broń sojuszniczych okrętów rozładowywanych w Grand Harbor.";"Ve svém letounu Hurricane Mk.I ubraňte spojenecké lodě vykládající náklad v Grand Harboru";"Hurricane Mk.I uçağınla Grand Harbor'da yük boşaltan dost gemilerini savun.";"驾​驶​“飓​风”​Mk I 为​大​港​湾​内​的​友​军​舰​只​提​供​保​护。";"「Hurricane Mk.I」\tで\tグランド・ハーバーで\t積み\t下ろし\t中の\t友軍艦艇を\t護衛せよ。";"No seu Hurricane Mk.I, defenda os seus navios desembarcando em Grand Harbor.";"На Hurricane Mk.I захистіть дружні кораблі, що розвантажуються в Гранд-Харбор.";"U svom Harikenu Mk.I, štiti prijateljske brodove tokom iskrcavanja u Grand Harboru.";"Fedezd a Hurricane Mk. I típusú repülőgépeddel a baráti hajók kirakodását Grand Harborban.";"당신의 허리케인 Mk I을 타고 그랜드 하버에서 하역중인 아군 함선을 엄호하라.";"На сваім Hurricane Mk.I абараніце хаўрусныя караблі, што разгружаюцца ў Гранд-Харбар.";"În avionul tău Hurricane Mk I, apără navele aliate care descarcă în Grand Harbor.";"駕​駛 颶​風 Mk I 為​大​港​灣​內​的​友​軍​艦​隻​提​供​保​護。";"驾​驶​“飓​风”​Mk I 为​大​港​湾​内​的​友​军​舰​只​提​供​保​护。";"Với chiếc Hurricane Mk.I, bảo vệ tàu đồng minh dỡ hàng tại cảng Grand.";;
"missions/malta_ships_defend/date";"November 15, 1943, day";"15 novembre 1943, jour";"15 novembre 1943, giorno";"15. November 1943, tagsüber";"15 de Noviembre, 1943, día";"15 ноября 1943, день";"15 listopada 1943, dzień";"15. listopadu 1943, den";"15 Kasım 1943, gündüz";"1943 年 11 月 15 日，​白​天";"1943年\t11月\t15日 昼";"15 de novembro de 1943, dia";"15 листопада 1943, день";"15. novembar 1943, dan";"1943. november 15., nappal";"1943년 11월 15일, 낮";"15 лістапада 1943, дзень";"15 noiembrie 1943, ziua.";"1943 年 11 月 15 日，​白​天 ";"1943 年 11 月 15 日，​白​天";"Ngày 15 tháng 11 năm 1943,";;
"missions/malta_ships_defend/condition";"Wind SE 4, clouds cumulus 5, visibility 15, sea smooth with slight swell";"Vent SE 4, nuages cumulus 5, visibilité de 15, mer calme avec une légère houle";"Vento SE 4 nodi, nuvole cumuli di tipo 5, visibilità 15 miglia, mare calmo con lievi increspature";"Wind aus SO, Stärke 4, Kumuluswolken 5, Sichtweite 15, See mit leichtem Wellengang";"Viento SE 4, nubes cúmulos 5, visibilidad 15, mar suave con ligero oleaje";"Ветер ЮВ 4, облака кучевые 5, видимость 15, море спокойное с небольшим волнением";"Wiatr: z południowego wschodu, 4 węzły, zachmurzenie: 5, cumulusy, widoczność: 15, morze gładkie z drobnymi falami";"Oblaka kumuly 5, viditelnost 15, jihovýchodní vítr o rychlosti 7 km/h, moře klidné s mírnými vlnami";"Rüzgar GD4, bulutlar kümülüs 5, görüş mesafesi 15, deniz durgun hafif kabarık";"东​南​风 4 节，​云​量 5，​能​见​度 15，​海​面​平​静​略​有​波​浪";"風南東\t4\tノット、\t積雲\t5、\t視程\t15、\t海上凪・\t若干のうねり";"Vento sudeste 4, nuvens cumulus 5, visibilidade 15, mar suave com leve ondulação";"Вітер ПдСх 4, хмари купчасті 5, видимість 15, море спокійне з невеликим хвилюванням";"Vetar JI 4, oblaci kumulusni 5, vidljivost 15, more mirno do umereno valovito";"Délkeleti szél; szélsebesség 7 km/h; gomolyfelhők 5000 méteren; látótávolság 15 km; nyugodt, enyhén hullámzó tenger";"남동풍, 풍속 4, 적운, 운량 5, 시정 15, 파도 잔잔하나 너울 약간";"Вецер ПдУ 4 вузлы, аблокі кучавыя 5, бачнасць 15, мора спакойнае з дробнымі хвалямі";"Vânt SE 7 km/h, nori cumulus 5, vizibilitate 15, apă liniștită cu valuri mici.";"東​南​風 4 節，​雲​量 5 ，​能​見​度 15 ，​海​面​略​有​波​浪​起​伏";"东​南​风 4 节，​云​量 5，​能​见​度 15，​海​面​平​静​略​有​波​浪";"Gió Đông-Nam 4, mây tích 5, tầm nhìn 15, biển lặng";;
"missions/ruhr_defence";"Protecting the Village";"Protégez le village";"Protezione del villaggio";"Verteidigung des Dorfes";"Proteger el Pueblo";"Защита деревни";"Obrona wioski";"Obrana vesnice";"Köyü Korumak";"保​卫​村​庄";"村落防衛";"Protegendo a vila";"Оборона села";"Štiteći selo";"A falu védelmezése";"마을 사수";"Абарона вёскі";"Protejarea satului";"保​衛​村​莊 ";"保​卫​村​庄";"Bảo vệ ngôi làng";;
"missions/ruhr_defence/objective";"Provide cover for ground forces until the reinforcements arrive. Do not allow capturing of the village.";"Fournissez une protection des forces au sol jusqu'à ce que les renforts arrivent. Ne permettez pas la capture du village.";"Fornisci copertura alle forze di terra fino all'arrivo dei rinforzi. Non permettere che il villaggio sia catturato.";"Verteidige die Bodentruppen bis Verstärkung eintrifft und verhindere die Eroberung des Dorfes.";"Proporciona cobertura a las fuerzas terrestres hasta que lleguen los refuerzos. No permitas la captura de la aldea.";"Прикрывайте наземные войска до прихода подкрепления. Не допустите захват деревни.";"Osłaniaj siły naziemne do przybycia posiłków. Nie pozwól, by wróg zajął wieś.";"Poskytněte krytí pro pozemní jednotky, dokud nedorazí posily, a zabraňte obsazení vesnice";"Takviye gelene kadar karadaki birliklere koruma sağla. Köyün ele geçirilmesine izin verme.";"在​援​军​赶​到​之​前​保​护​地​面​部​队，​切​勿​让​敌​军​攻​占​村​庄。";"援軍が\t到着するまでの\t間、\t地上部隊を\t掩護せよ。\t村の\t占領を\t阻止せよ";"Dê cobertura a forças terrestres, até que os reforços cheguem. Não permita a captura da aldeia.";"Прикривайте наземні війська до приходу підкріплення. Не допустіть захоплення села.";"Pokrivaj kopnene snage dok ne stigne pojačanje. Ne dozvoli osvajanje sela.";"Fedezd a szárazföldi erőket az erősítés megérkeztéig. Ne engedd, hogy elfoglalják a falut.";"아군 지상군이 증원될 때까지 마을을 공중에서 엄호하라. 마을이 적에게 점령당하면 안 된다.";"Прыкрывайце наземныя войскі да прыбыцця падмацавання. Не дайце ворагу заняць вёску.";"Oferă protecție trupelor terestre până când sosesc întăririle. Nu permite capturarea satului.";"在​援​軍​趕​到​之​前​保​護​地​面​部​隊，​切​勿​讓​敵​軍​攻​佔​村​莊。 ";"在​援​军​赶​到​之​前​保​护​地​面​部​队，​切​勿​让​敌​军​攻​占​村​庄。";"Hỗ trợ lực lượng mặt đất đến khi quân tiếp viện đến. Đừng để ngôi làng bị chiếm đóng.";;
"missions/ruhr_defence/condition";"Wind SE 4, clouds cumulus 5, visibility 15";"Vent SE de 4 nœuds, nuages cumulus 5, visibilité de 15";"Vento SE 4 nodi, nuvole cumuli di tipo 5, visibilità 15 miglia";"Wind aus SO mit Stärke 4 Knoten, Kumuluswolken 5, Sicht 15";"Viento SE 4, nubes cúmulo 5, visibilidad 15";"Ветер ЮВ 4, облака кучевые 5, видимость 15";"Wiatr Południowo - Wschodni 4, chmury cumulus 5, widoczność 15";"Oblaka kumuly 5, viditelnost 15, jihovýchodní vítr o rychlosti 7 km/h";"Rüzgar GD 4, bulutlar kümülüs 5, görüş mesafesi 15";"东​南​风 4 节，​云​量 5，​能​见​度 15";"風南東\t4\tノット、\t積雲\t5、\t視程\t15";"Vento sudeste 4, nuvens cumulus 5, visibilidade 15";"Вітер ПдСх 4, хмари купчасті 5, видимість 15";"Vetar JI 4, oblaci kumulusni 5, vidljivost 15";"Délkeleti szél, szélsebesség 7 km/h, gomolyfelhők 5000 méteren, látótávolság 15 km";"남동풍, 풍속 4, 적운, 운량 5, 시정 15";"Вецер ПдУ 4 вузлоў, аблокі кучавыя 5, бачнасць 15";"Vânt SE 7 km/h, nori cumulus 5, vizibilitate 15.";"東​南​風 4 節，​雲​量 5 ，​能​見​度 15";"东​南​风 4 节，​云​量 5，​能​见​度 15";"Gió Đông-Nam 4, mây tích 5, tầm nhìn 15";;
"missions/ruhr_defence/date";"March 10, 1945, morning";"10 mars 1945, matin";"10 marzo 1945, mattina";"10. März 1945, morgens";"10 de Marzo, 1945, mañana";"10 марта 1945, утро";"10 marca 1945, ranek";"10. března 1945, ráno";"10 Mart, 1945, sabah";"1945 年 3 月 10 日，​清​晨";"1944年\t4月\t10日 朝";"Manhãs de 10 de Abril de 1944";"10 квітня 1944, ранок";"10. Mart 1945, jutro";"1945. március 10., reggel";"1945년 3월 10일, 아침";"10 сакавіка 1945, раніца";"10 martie 1945, dimineața.";"1945 年 3 月 10 日，​清​晨 ";"1945 年 3 月 10 日，​清​晨";"Ngày 10 tháng 3 năm 1945, buổi sáng";;
"missions/benchmark_pacific_evening";"Pacific war (evening)";"Guerre du Pacifique (soir)";"Guerra nel Pacifico (sera)";"Pazifikkrieg (abends)";"Guerra del Pacífico (tarde)";"Война в Тихом океане (вечер)";"Wojna na Pacyfiku (wieczór)";"Válka v Tichomoří (večer)";"Pasifik Savaşı (akşam)";"太​平​洋​战​争​（夜​晚）";"太平洋戦争 (夕方)";"Guerra do Pacífico (tarde)";"Війна в Тихому океані (вечір)";"Rat na Pacifiku (veče)";"Csendes-óceáni hadszíntér (este)";"태평양 전쟁 (저녁)";"Вайна на Ціхім акіяне (вечар)";"Războiul din Pacific (seara).";"太​平​洋​戰​爭​（夜​晚） ";"太​平​洋​战​争​（夜​晚）";"Chiến tranh Thái Bình Dương (buổi tối)";;
"missions/benchmark_pacific_morning";"Pacific war (morning)";"Guerre du Pacifique (matin)";"Guerra nel Pacifico (mattina)";"Pazifikkrieg (morgens)";"Guerra del Pacífico (mañana)";"Война в Тихом океане (утро)";"Wojna na Pacyfiku (ranek)";"Válka v Tichomoří (ráno)";"Pasifik Savaşı (sabah)";"太​平​洋​战​争​（清​晨）";"太平洋戦争 (朝)";"Guerra do Pacífico (manhã)";"Війна в Тихому океані (ранок)";"Rat na Pacifiku (jutro)";"Csendes-óceáni hadszíntér (reggel)";"태평양 전쟁 (아침)";"Вайна на Ціхім акіяне (раніца)";"Războiul din Pacific (dimineața).";"太​平​洋​戰​爭​（清​晨） ";"太​平​洋​战​争​（清​晨）";"Chiến tranh Thái Bình Dương (buổi sáng)";;
"missions/benchmark_pacific";"Pacific war (day)";"Guerre du Pacifique (jour)";"Guerra nel Pacifico (giorno)";"Pazifikkrieg (tagsüber)";"Guerra del Pacífico (día)";"Война в Тихом океане (день)";"Wojna na Pacyfiku (dzień)";"Válka v Tichomoří (den)";"Pasifik Savaşı (gündüz)";"太​平​洋​战​争​（白​天）";"太平洋戦争 (昼)";"Guerra do Pacífico (dia)";"Війна в Тихому океані (день)";"Rat na Pacifiku (dan)";"Csendes-óceáni hadszíntér (nappal)";"태평양 전쟁 (낮)";"Вайна на Ціхім акіяне (дзень)";"Războiul din Pacific (ziua).";"太​平​洋​戰​爭​（白​天） ";"太​平​洋​战​争​（白​天）";"Chiến tranh Thái Bình Dương (ban ngày)";;
"missions/benchmark_krymsk";"Eastern front";"Front de l'est";"Fronte Orientale";"Ostfront";"Frente Oriental";"Восточный фронт";"Front wschodni";"Východní fronta";"Doğu cephesi";"东​线​战​场";"東\tヨーロッパ\t戦線";"Frente oriental";"Східний фронт";"Istočni front";"Keleti front";"동부 전선";"Усходні фронт";"Frontul estic";"東​線​戰​場 ";"东​线​战​场";"Mặt trận phía Đông";;
"missions/dlc_cover_the_descent";"Operation Husky";"Opération Husky";"Operazione Husky";"Operation Husky";"Operación Husky";"Операция ""Хаски""";"Operacja ""Husky""";"Operace Husky";"Husky Operasyonu";"哈​士​奇​行​动";"ハスキー\t作戦";"Operação Husky";"Операція ""Хаскі""";"Operacija Haski";"Husky hadművelet";"허스키 작전";"Аперацыя «Хаскі»";"Operațiunea Husky";"哈​士​奇​行​動";"哈​士​奇​行​动";"Chiến dịch Husky";;
"missions/dlc_cover_the_descent/objective";"Cover the force landing at Sicily.";"Couvrez le débarquement de l'armée en Sicile.";"Copri lo sbarco delle forze in Sicilia.";"Verteidige die Bodentruppen bei der Landung auf Sizilien.";"Cubre el desembarco de fuerzas en Sicilia.";"Прикрывайте высадку десанта на Сицилию.";"Osłaniaj wojska lądujące na Sycylii.";"Chraňte jednotky vyloďující se na Sicílii";"Sicilya'ya çıkarma yapan birlikleri koru.";"掩​护​我​方​部​队​登​陆​西​西​里​岛。";"シチリア\t島上陸部隊を\t援護せよ";"Cubra a força de desembarque na Sicília.";"Прикривайте висадку десанта на Сицилію.";"Pokrivaj snage u desantu na Siciliju.";"Fedezd a Szicíliánál partraszálló erőket.";"시칠리아에 상륙하는 아군을 엄호하라.";"Прыкрывайце высадку войск на Сіцылію.";"Protejează trupele care debarcă în Sicilia.";"掩​護​我​方​部​隊​登​陸​西​西​里​島。 ";"掩​护​我​方​部​队​登​陆​西​西​里​岛。";"Hỗ trợ lực lượng đổ bổ tại Sicily.";;
"missions/dlc_cover_the_descent/date";"July 9, 1943, day";"9 juillet 1943, jour";"09.07.43, giorno";"9. Juli 1943, tagsüber";"9 de Julio, 1943, día";"9 июля 1943, день";"9 lipca 1943, dzień";"9. července 1943, den";"9 Temmuz 1943, gündüz";"1943 年 7 月 9 日，​白​天";"1943年\t7月\t9日 日中";"9 de julho de 1943, dia";"9 липня 1943, день";"9. jul 1943, dan";"1943. július 9., nappal";"1943년 7월 9일 낮";"9 ліпеня 1943, дзень";"9 iulie 1943, ziua.";"1943 年 7 月 9 日，​白​天 ";"1943 年 7 月 9 日，​白​天";"Ngày 9 tháng 7 năm 1943,";;
"missions/dlc_cover_the_descent/condition";"Wind SE, clouds cumulus 5, visibility 15";"Vent SE, nuages cumulus 5, visibilité de 15";"Vento SE, nuvole cumuli di tipo 5, visibilità 15 miglia";"Wind aus SO, Kumuluswolken 5, Sicht 15";"Viento SE, cúmulos de nubes 5, visibilidad 15";"Ветер ЮВ, облака кучевые 5, видимость 15";"Wiatr Południowo - Wschodni, chmury cumulus 5, widoczność 15";"Oblaka kumuly 5, viditelnost 15, jihovýchodní vítr";"Rüzgar GD, bulutlar kümülüs 5, görüş mesafesi 15";"东​南​风，​云​量 5，​能​见​度 15";"風南東, 積雲\t5、\t視程\t15";"Vento sudeste, nuvens cumulus 5, visibilidade 15";"Вітер ПдСх, хмари купчасті 5, видимість 15";"Vetar JI, oblaci kumulusi 5, vidljivost 15";"Délkeleti szél, gomolyfelhők 5000 méteren, látótávolság 15 km";"남동풍, 적운, 운량 5, 시정 15";"Вецер ПдУ, аблокі кучавыя 5, бачнасць 15";"Vânt SE, nori cumulus 5, vizibilitate 15.";"東​南​風，​雲​量 5 ，​能​見​度 15";"东​南​风，​云​量 5，​能​见​度 15";"Gió Đông-Nam, mây tích 5, tầm nhìn 15";;
"missions/dlc_divide_and_conquer";"Divide and Conquer";"Divisez pour Conquérir";"Dividi e conquista";"Teilen und Herrschen";"Divide y Vencerás";"Разделяй и властвуй";"Dziel i Rządź";"Rozděl a panuj";"Böl ve Yönet";"各​个​击​破";"侵攻阻止";"Divida e conquiste";"Розділяй і володарюй";"Zavadi pa vladaj";"Oszd meg és uralkodj";"분할 정복";"Раздзяляй і пануй";"Divide și cucerește";"各​個​擊​破 ";"各​个​击​破";"Chia để trị";;
"missions/dlc_divide_and_conquer/objective";"Destroy the enemy's fighters over their airfield.";"Détruisez les combattants de l'ennemi sur leur aérodrome.";"Distruggi i caccia nemici sopra il loro aeroporto.";"Zerstöre die feindlichen Jäger über dem Flugplatz.";"Destruye los cazas enemigos sobre su aeródromo.";"Уничтожьте истребители противника над его аэродромом.";"Zniszcz wrogie myśliwce nad ich lotniskiem.";"Zničte nepřátelské stíhací letouny nad jejich letištěm";"Havaalanlarının üzerindeki düşman savaş uçaklarını imha et.";"摧​毁​敌​军​机​场​上​的​战​斗​机。";"飛行場の\t敵戦闘機を\t撃破せよ";"Destrua os caças do inimigo sobre o aeródromo.";"Знищте винищувачі противника над його аеродромом.";"Uništi neprijateljske lovce iznad njihovog aerodroma.";"Semmisítsd meg az ellenséges vadászgépeket a repülőterük felett.";"적 비행장 상공에서 적기를 격파하라.";"Знішчыце варожыя знішчальнікі над іх аэрадромам.";"Distruge avioanele de vânătoare inamice de deasupra aerodromului lor.";"摧​毀​敵​軍​機​場​上​的​戰​鬥​機。 ";"摧​毁​敌​军​机​场​上​的​战​斗​机。";"Tiêu diệt máy bay tiêm kích của địch trên sân bay của chúng.";;
"missions/dlc_divide_and_conquer/date";"July 11, 1943, day";"11 juillet 1943, jour";"11.07.43, giorno";"11. Juli 1943, tagsüber";"11 de Julio, 1943, día";"11 июля 1943, день";"11 lipca 1943, dzień";"11. července 1943, den";"11 Temmuz 1943, gündüz";"1943 年 7 月 11 日，​白​天";"1943年\t7月\t11日 日中";"11 de julho de 1943, dia";"11 липня 1943, день";"11. jul 1943, dan";"1943. július 11., nappal";"1943년 7월 11일 낮";"11 ліпеня 1943, дзень";"11 iulie 1943, ziua.";"1943 年 7 月 11 日，​白​天 ";"1943 年 7 月 11 日，​白​天";"Ngày 11 tháng 7 năm 1943,";;
"missions/dlc_divide_and_conquer/condition";"Wind SE, clouds cumulus 5, visibility 15";"Vent SE, nuages cumulus 5, visibilité de 15";"Vento SE, nuvole cumuli di tipo 5, visibilità 15 miglia";"Wind aus SO, Kumuluswolken 5, Sicht 15";"Viento SE, cúmulos de nubes 5, visibilidad 15";"Ветер ЮВ, облака кучевые 5, видимость 15";"Wiatr Południowo - Wschodni, chmury cumulus 5, widoczność 15";"Oblaka kumuly 5, viditelnost 15, jihovýchodní vítr";"Rüzgar GD, bulutlar kümülüs 5, görüş mesafesi 15";"东​南​风，​云​量 5，​能​见​度 15";"風南東, 積雲\t5、\t視程\t15";"Vento SE, nuvens verticais (cumulus) 5, visibilidade 15";"Вітер ПдСх, хмари купчасті 5, видимість 15";"Vetar JI, oblaci kumulusni 5, vidljivost 15";"Délkeleti szél, gomolyfelhők 5000 méteren, látótávolság 15 km";"남동풍, 적운, 운량 5, 시정 15";"Вецер ПдУ, аблокі кучавыя 5, бачнасць 15";"Vânt SE, nori cumulus 5, vizibilitate 15.";"東​南​風，​雲​量 5 ，​能​見​度 15";"东​南​风，​云​量 5，​能​见​度 15";"Gió Đông-Nam, mây tích 5, tầm nhìn 15";;
"missions/dlc_in_tennets_of_berlin";"In the Snare of Berlin";"Dans le piège de Berlin";"Nella trappola di Berlino";"Im Hinterhalt von Berlin";"En la Trampa de Berlín";"В тенетах Берлина";"Berlińska pułapka";"Berlín na dosah";"Berlin Kapanında";"身​陷​柏​林";"ベルリン\t攻略";"No laço de Berlim";"У тенетах Берліна";"U klopci Berlina";"Berlin csapdájában";"베를린의 함정";"Берлінская пастка";"În capcana Berlinului";"身​陷​柏​林 ";"身​陷​柏​林";"Cạm bẫy Berlin";;
"missions/dlc_in_tennets_of_berlin/objective";"Secure an opportunity to bomb the German headquarters.";"Assurez une occasion pour bombarder le quartier général allemand.";"Assicurati l'opportunità di bombardare i quartieri generali tedeschi.";"Sichere eine Gelegenheit zur Bombardierung des deutschen Hauptquartiers.";"Consigue una oportunidad para bombardear el cuartel general Alemán.";"Обеспечьте условия для бомбардировки немецкого штаба.";"Zapewnij sobie możliwość zbombardowania niemieckiej kwatery głównej.";"Využijte příležitost k bombardování německého velitelství";"Alman karargahını bombalama fırsatını elde et.";"找​准​机​会，​轰​炸​德​军​总​部。";"独軍司令部爆撃位置へつけ";"Garanta uma oportunidade para bombardear o quartel-general alemão.";"Забезпечте умови для бомбардування німецького штабу.";"Obezbedite priliku za bombardovanje nemačke komande.";"Biztosíts egy lehetőséget a német főhadiszállás bombázására.";"독일군 사령부 폭격 임무를 엄호하라.";"Забяспечце ўмовы для бамбардзіроўкі нямецкага штаба.";"Asigură-ți oportunitatea de a bombarda cartierul general german.";"找​准​機​會，​轟​炸​德​軍​總​部。 ";"找​准​机​会，​轰​炸 D 军​总​部。";"Bảo đảm cơ hội ném bom các trụ sở đầu não của Đức.";;
"missions/dlc_in_tennets_of_berlin/date";"April 10, 1945, evening";"10 avril 1945, matin";"10 aprile 1945, sera";"10. April 1945, abends";"10 de Abril, 1945, tarde";"10 апреля 1944, вечер";"10 kwietnia 1945, wieczór";"10. dubna 1945, večer";"10 Nisan, 1945, gece";"1945 年 4 月 10 日，​傍​晚";"1944年\t8月\t14日 夜";"Noite de 14 de Agosto de 1944";"14 серпня 1944, ніч";"10. April 1945, veče";"1945. április 10., este";"1945년 4월 10일, 저녁";"10 красавіка 1944, вечар";"10 aprilie 1945, seara.";"1945 年 4 月 10 日，​傍​晚 ";"1945 年 4 月 10 日，​傍​晚";"Ngày 10 tháng 4 năm 1945, buổi tối";;
"missions/dlc_in_tennets_of_berlin/condition";"Wind SW, clouds cumulus 5, visibility 10";"Vent SO, nuages cumulus 5, visibilité de 10";"Vento SO, nuvole cumuli di tipo 5, visibilità 10 miglia";"Wind aus SW, Kumuluswolken 5, Sicht 10";"Viento SO, nubes cúmulo 5, visibilidad 10";"Ветер ЮЗ, облака кучевые 5, видимость 10";"Wiatr Południowo - Zachodni, chmury cumulus 5, widoczność 10";"Oblaka kumuly 5, viditelnost 10, jihozápadní vítr";"Rüzgar GD, bulutlar kümülüs 5, görüş mesafesi 10";"东​南​风，​云​量 5，​能​见​度 10";"風南西, 積雲 5、\t視程\t10";"Vento sudeste, nuvens cumulus 5, visibilidade 10";"Вітер ПдЗх, хмари купчасті 5, видимість 10";"Vetar JZ, oblaci kumulusni 5, vidljivost 10";"Délnyugati szél, gomolyfelhők 5000 méteren, látótávolság 10 km";"남서풍, 적운, 운량 5, 시정 10";"Вецер ПдЗ, аблокі кучавыя 5, бачнасць 10";"Vânt SV, nori cumulus 5, vizibilitate 10.";"西​南​風，​雲​量 5 ，​能​見​度 10";"东​南​风，​云​量 5，​能​见​度 10";"Gió Tây-Nam, mây tích 5, tầm nhìn 10";;
